Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;13-1-2014;5:17:59;;;;;;;;;;;;;
Selectie;Factuurdatum;van;12-1-2014;Tot en met;12-1-2014;;;;;;;;;;
3;492929;26-4-2014;104,37;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2NI44MM;AMS/BHX/AMS;KL;;;4-5-2014;N;BHX
3;492934;4-5-2014;106,63;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2M5NEAM;BHX/AMS/BHX;KL;;;8-5-2014;N;AMS
3;492929;12-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;12-1-2014;N;
3;492934;12-1-2014;14,92;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;9-5-2014;N;
3;492929;12-1-2014;16;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492934;12-1-2014;8,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492955;17-2-2014;108,72;FLIGHT;Vliegticket;L219003L002;12-1-2014;219003L;AMS/PRG/AMS;U2;;;24-2-2014;N;PRG
3;492955;12-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492939;16-1-2014;668,62;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2NR9E2M;ZWE/AMS/PTY/LIM/AMS/ZWE;KL;;;5-2-2014;N;LIM
3;492939;12-1-2014;38,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493064;9-6-2014;123,6;FLIGHT;Vliegticket;1,25463E+12;12-1-2014;2QJYHLM;RTM/LHR/CDG;BA;;;9-6-2014;N;CDG
3;493064;12-1-2014;8,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493036;15-4-2014;114,86;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2PPC4BM;AMS/LBA/AMS;KL;;;21-4-2014;N;LBA
3;493036;15-4-2014;114,86;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2PPC4BM;AMS/LBA/AMS;KL;;;21-4-2014;N;LBA
3;493036;12-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492795;2-4-2014;124,5;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2G7YWNM;AMS/LCY/***/LHR/AMS;KL;;;5-4-2014;N;LHR
3;492795;2-4-2014;124,5;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2G7YWNM;AMS/LCY/***/LHR/AMS;KL;;;5-4-2014;N;LHR
3;492795;12-1-2014;40,42;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492843;20-3-2014;803,65;FLIGHT;Vliegticket;1,25463E+12;12-1-2014;2LXXGPM;DUS/LHR/CPT/JNB/LHR/DUS;BA;;;30-3-2014;N;CPT
3;492843;20-3-2014;803,65;FLIGHT;Vliegticket;1,25463E+12;12-1-2014;2LXXGPM;DUS/LHR/CPT/JNB/LHR/DUS;BA;;;30-3-2014;N;CPT
3;492843;12-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492996;22-1-2014;113,98;FLIGHT;Vliegticket;L219031L005;12-1-2014;219031L;EIN/BUD/EIN;W6;;;26-1-2014;N;BUD
3;492996;22-1-2014;69,98;FLIGHT;Vliegticket;L219031L006;12-1-2014;219031L;EIN/BUD/EIN;W6;;;26-1-2014;N;BUD
3;492996;22-1-2014;200;HOTELS;Hotel boeking;;;;;;;;26-1-2014;N;
3;492996;12-1-2014;25;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492908;28-2-2014;669,75;FLIGHT;Vliegticket;7,84464E+12;12-1-2014;2M9VHHM;AMS/PEK/MNL/CAN/AMS;CZ;;;16-6-2014;N;MNL
3;493048;16-5-2014;1.252,21;FLIGHT;Vliegticket;2,20463E+12;12-1-2014;2PCL86M;EZE/FRA/QDU/FRA/EZE;LH;;;6-6-2014;N;QDU
3;493048;16-5-2014;1.252,21;FLIGHT;Vliegticket;2,20463E+12;12-1-2014;2PCL86M;EZE/FRA/QDU/FRA/EZE;LH;;;6-6-2014;N;QDU
3;492908;12-1-2014;38,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493048;12-1-2014;46;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493074;30-5-2014;143,7;FLIGHT;Vliegticket;1,25463E+12;12-1-2014;2QH2HNM;RTM/LHR/***/LCY/RTM;BA;;;1-6-2014;N;LHR
3;493074;30-5-2014;143,7;FLIGHT;Vliegticket;1,25463E+12;12-1-2014;2QH2HNM;RTM/LHR/***/LCY/RTM;BA;;;1-6-2014;N;LHR
3;493074;30-5-2014;143,7;FLIGHT;Vliegticket;1,25463E+12;12-1-2014;2QH2HNM;RTM/LHR/***/LCY/RTM;BA;;;1-6-2014;N;LHR
3;493074;30-5-2014;143,7;FLIGHT;Vliegticket;1,25463E+12;12-1-2014;2QH2HNM;RTM/LHR/***/LCY/RTM;BA;;;1-6-2014;N;LHR
3;493074;30-5-2014;273,64;HOTELS;Hotel boeking;;;;;;;;1-6-2014;N;
3;493074;30-5-2014;273,64;HOTELS;Hotel boeking;;;;;;;;1-6-2014;N;
3;493074;30-5-2014;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;30-5-2014;N;
3;493074;12-1-2014;25;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493084;13-2-2014;98,2;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2QGBN9M;AMS/OSL/AMS;KL;skyscanner.nl BNL Meta;HuHGlHvGEeOBoABQVphFHA;17-2-2014;N;OSL
3;493084;12-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492999;18-1-2014;539,98;FLIGHT;Vliegticket;64377661872;12-1-2014;2O6IJVM;AMS/YUL/***/MIA/JFK/AMS;DL;;;25-1-2014;N;MIA
3;493010;20-1-2014;424,49;FLIGHT;Vliegticket;1,64634E+11;12-1-2014;2O42NYM;YUL/ORD/SFO;UA;;;20-1-2014;N;SFO
3;493045;23-1-2014;230,04;FLIGHT;Vliegticket;14634165804;12-1-2014;2PZ2MAM;SJC/DFW/MIA;AA;;;23-1-2014;N;MIA
3;492999;12-1-2014;45,25;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;27-1-2014;N;
3;493010;12-1-2014;37,57;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;21-1-2014;N;
3;492999;12-1-2014;40,55;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493010;12-1-2014;38,64;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493045;12-1-2014;35,05;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492902;30-5-2014;273,29;FLIGHT;Vliegticket;2,20438E+12;12-1-2014;2MV3OUM;AMS/FRA/MLA/FRA/AMS;LH;;;1-6-2014;N;MLA
3;492902;12-1-2014;27,35;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;2-6-2014;N;
3;492902;12-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492890;15-8-2014;250,23;FLIGHT;Vliegticket;2,20463E+12;12-1-2014;2MUS9DM;DUS/VIE/KIV/MUC/DUS;OS;;;4-9-2014;N;KIV
3;492890;15-8-2014;250,23;FLIGHT;Vliegticket;2,20463E+12;12-1-2014;2MUS9DM;DUS/VIE/KIV/MUC/DUS;OS;;;4-9-2014;N;KIV
3;492890;15-8-2014;250,23;FLIGHT;Vliegticket;2,20463E+12;12-1-2014;2MUS9DM;DUS/VIE/KIV/MUC/DUS;OS;;;4-9-2014;N;KIV
3;492890;12-1-2014;18;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;12-1-2014;N;
3;492890;12-1-2014;57,71;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493000;14-8-2014;112,18;FLIGHT;Vliegticket;L219033L002;12-1-2014;219033L;NRN/AGP/NRN;FR;;;1-9-2014;N;AGP
3;493000;14-8-2014;112,18;FLIGHT;Vliegticket;L219033L004;12-1-2014;219033L;NRN/AGP/NRN;FR;;;1-9-2014;N;AGP
3;493000;14-8-2014;187,88;FLIGHT;Vliegticket;L219033L003;12-1-2014;219033L;NRN/AGP/NRN;FR;;;1-9-2014;N;AGP
3;493000;12-1-2014;46;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492976;1-6-2014;135,96;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2OC82EM;AMS/BCN/AMS;KL;;;21-6-2014;N;BCN
3;492976;1-6-2014;135,96;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2OC82EM;AMS/BCN/AMS;KL;;;21-6-2014;N;BCN
3;492976;12-1-2014;26,43;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;22-6-2014;N;
3;492976;12-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;12-1-2014;N;
3;492976;12-1-2014;21,09;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492806;4-7-2014;926,47;FLIGHT;Vliegticket;6,03463E+12;12-1-2014;2JBYTQM;AMS/FRA/CMB/FRA/AMS;UL;;;17-8-2014;N;CMB
3;492806;12-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;12-1-2014;N;
3;492806;12-1-2014;16;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492788;16-1-2014;699,44;FLIGHT;Vliegticket;1,64634E+11;12-1-2014;2G7E7TM;AMS/IAH/SJO/IAH/AMS;UA;;;7-2-2014;N;SJO
3;492788;12-1-2014;56,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493067;20-5-2014;95,38;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2QMT4IM;AMS/FCO/***/VCE/AMS;KL;;;5-6-2014;N;FCO
3;493067;20-5-2014;1;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2QMT4IM;AMS/FCO/VCE/AMS;KL;;;5-6-2014;N;FCO
3;493067;20-5-2014;95,38;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2QMT4IM;AMS/FCO/***/VCE/AMS;KL;;;5-6-2014;N;FCO
3;493067;12-1-2014;43,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493033;11-8-2014;153,28;FLIGHT;Vliegticket;6,23463E+12;12-1-2014;2K9UW5M;AMS/SOF/AMS;FB;;;22-8-2014;N;SOF
3;493033;11-8-2014;153,28;FLIGHT;Vliegticket;6,23463E+12;12-1-2014;2K9UW5M;AMS/SOF/AMS;FB;;;22-8-2014;N;SOF
3;493033;11-8-2014;153,28;FLIGHT;Vliegticket;6,23463E+12;12-1-2014;2K9UW5M;AMS/SOF/AMS;FB;;;22-8-2014;N;SOF
3;493033;11-8-2014;153,28;FLIGHT;Vliegticket;6,23463E+12;12-1-2014;2K9UW5M;AMS/SOF/AMS;FB;;;22-8-2014;N;SOF
3;493033;12-1-2014;31;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493068;19-4-2014;299,25;AUTOHUUR;Autohuur;;;;;;;;27-4-2014;N;
3;493068;19-4-2014;172,99;FLIGHT;Vliegticket;L219068L005;12-1-2014;219068L;AMS/ORK/AMS;EI;;;27-4-2014;N;ORK
3;493068;19-4-2014;128,99;FLIGHT;Vliegticket;L219068L008;12-1-2014;219068L;AMS/ORK/AMS;EI;;;27-4-2014;N;ORK
3;493068;19-4-2014;128,99;FLIGHT;Vliegticket;L219068L006;12-1-2014;219068L;AMS/ORK/AMS;EI;;;27-4-2014;N;ORK
3;493068;19-4-2014;128,99;FLIGHT;Vliegticket;L219068L007;12-1-2014;219068L;AMS/ORK/AMS;EI;;;27-4-2014;N;ORK
3;493068;12-1-2014;25;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492813;14-3-2014;309,47;FLIGHT;Vliegticket;7,24438E+12;12-1-2014;2KGBN3M;AMS/ZRH/TLV/ZRH/AMS;LX;;;23-3-2014;N;TLV
3;492813;12-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492913;20-7-2014;130,69;FLIGHT;Vliegticket;L218973L002;12-1-2014;218973L;EIN/PSA;FR;;;20-7-2014;N;PSA
3;492904;25-7-2014;148,03;FLIGHT;Vliegticket;L218971L002;12-1-2014;218971L;EIN/PSA;FR;;;25-7-2014;N;PSA
3;492904;12-1-2014;38,85;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492913;12-1-2014;18,27;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492864;23-3-2014;250,8;AUTOHUUR;Autohuur;;;4862939;;;;;4-4-2014;N;
3;492864;23-3-2014;597,49;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2LXTQRM;AMS/DTW/LAS/MSP/AMS;KL;;;4-4-2014;N;LAS
3;492864;23-3-2014;597,49;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2LXTQRM;AMS/DTW/LAS/MSP/AMS;KL;;;4-4-2014;N;LAS
3;492864;12-1-2014;5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492726;21-1-2014;70,95;FLIGHT;Vliegticket;L218861L002;11-1-2014;218861L;EIN/BCN;HV;;;21-1-2014;N;BCN
3;492729;21-1-2014;48,95;FLIGHT;Vliegticket;L218864L002;11-1-2014;218864L;EIN/BCN;HV;;;21-1-2014;N;BCN
3;492733;22-2-2014;29,49;FLIGHT;Vliegticket;L218867L002;11-1-2014;218867L;STN/EIN;FR;;;22-2-2014;N;EIN
3;492735;22-2-2014;29,49;FLIGHT;Vliegticket;L218869L002;11-1-2014;218869L;STN/EIN;FR;;;22-2-2014;N;EIN
3;492726;11-1-2014;17,35;OVERIGE;Boekingskosten;;;;;;;;11-1-2014;N;
3;492729;11-1-2014;17,01;OVERIGE;Boekingskosten;;;;;;;;11-1-2014;N;
3;492733;11-1-2014;16,71;OVERIGE;Boekingskosten;;;;;;;;11-1-2014;N;
3;492735;11-1-2014;16,71;OVERIGE;Boekingskosten;;;;;;;;11-1-2014;N;
3;493124;30-7-2014;241,28;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2R8VUUM;AMS/IST/AMS;KL;;;28-8-2014;N;IST
3;493124;30-7-2014;241,28;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2R8VUUM;AMS/IST/AMS;KL;;;28-8-2014;N;IST
3;493124;30-7-2014;241,28;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2R8VUUM;AMS/IST/AMS;KL;;;28-8-2014;N;IST
3;493124;30-7-2014;241,28;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2R8VUUM;AMS/IST/AMS;KL;;;28-8-2014;N;IST
3;493124;12-1-2014;31;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493011;23-2-2014;396,64;FLIGHT;Vliegticket;1,76463E+12;12-1-2014;2PMEGMM;AMS/DXB/AMS;EK;skyscanner.nl BNL Meta;PVDAXnusEeOldgBQVpAVGg;10-3-2014;N;DXB
3;493011;23-2-2014;396,64;FLIGHT;Vliegticket;1,76463E+12;12-1-2014;2PMEGMM;AMS/DXB/AMS;EK;skyscanner.nl BNL Meta;PVDAXnusEeOldgBQVpAVGg;10-3-2014;N;DXB
3;493011;12-1-2014;12;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;12-1-2014;N;
3;493011;12-1-2014;35;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492808;18-2-2014;115,59;FLIGHT;Vliegticket;8,34378E+11;12-1-2014;2JKA5DM;CPT/PLZ;SA;;;18-2-2014;N;PLZ
3;492808;18-2-2014;115,59;FLIGHT;Vliegticket;8,34378E+11;12-1-2014;2JKA5DM;CPT/PLZ;SA;;;18-2-2014;N;PLZ
3;492808;12-1-2014;41;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493063;31-1-2014;93,17;FLIGHT;Vliegticket;1,25463E+12;12-1-2014;2QTDVUM;AMS/LCY;BA;skyscanner.nl BNL Meta;t102Ynu_EeOutwBQVphFHA;31-1-2014;N;LCY
3;493063;12-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492885;13-2-2014;98,8;AUTOHUUR;Autohuur;;;9805699;;;;;21-2-2014;N;
3;492885;13-2-2014;480,95;FLIGHT;Vliegticket;1,25463E+12;12-1-2014;2MORP3M;AMS/LGW/TPA/ORD/LHR/AMS;BA;;;22-2-2014;N;TPA
3;492885;13-2-2014;480,95;FLIGHT;Vliegticket;1,25463E+12;12-1-2014;2MORP3M;AMS/LGW/TPA/ORD/LHR/AMS;BA;;;22-2-2014;N;TPA
3;492885;13-2-2014;267,56;HOTELS;Hotel boeking;;;;;;;;21-2-2014;N;
3;492885;12-1-2014;25;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492915;20-2-2014;150,66;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2M7LTWM;AMS/OTP/AMS;KL;skyscanner.nl BNL Meta;DHcocHuNEeO4SABQVpAnAA;25-2-2014;N;OTP
3;492915;12-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492922;6-2-2014;177,73;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2NDE7VM;AMS/WAW/AMS;KL;;;9-2-2014;N;WAW
3;492922;12-1-2014;31,7;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493021;1-3-2014;405,76;FLIGHT;Vliegticket;6,18463E+12;12-1-2014;2O5RAQM;AMS/SIN/REP;SQ;skyscanner.nl BNL Meta;7GMiFnutEeOOSQBQVphwHg;2-3-2014;N;REP
3;493021;1-3-2014;405,76;FLIGHT;Vliegticket;6,18463E+12;12-1-2014;2O5RAQM;AMS/SIN/REP;SQ;skyscanner.nl BNL Meta;7GMiFnutEeOOSQBQVphwHg;2-3-2014;N;REP
3;493021;12-1-2014;12;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;12-1-2014;N;
3;493021;12-1-2014;35;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493060;21-3-2014;17;FLIGHT;Vliegticket;1,69463E+12;12-1-2014;2QQRVGM;AMS/CUR/AMS;HR;;;31-3-2014;N;CUR
3;493060;21-3-2014;534,76;FLIGHT;Vliegticket;1,69463E+12;12-1-2014;2QQRVGM;AMS/CUR/AMS;OR;;;31-3-2014;N;CUR
3;493060;21-3-2014;534,76;FLIGHT;Vliegticket;1,69463E+12;12-1-2014;2QQRVGM;AMS/CUR/AMS;OR;;;31-3-2014;N;CUR
3;493060;21-3-2014;494,76;FLIGHT;Vliegticket;1,69463E+12;12-1-2014;2QQRVGM;AMS/CUR/AMS;OR;;;31-3-2014;N;CUR
3;493060;12-1-2014;61;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493118;15-1-2014;63,23;FLIGHT;Vliegticket;L219090L002;12-1-2014;219090L;TRN/CRL;FR;;;15-1-2014;N;CRL
3;493118;12-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;12-1-2014;N;
3;493118;12-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492791;25-7-2014;236,34;FLIGHT;Vliegticket;1,15463E+12;12-1-2014;2GN93YM;AMS/BEG/SKP/BEG/AMS;JU;;;19-8-2014;N;SKP
3;492791;12-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492824;12-7-2014;345,8;AUTOHUUR;Autohuur;;;02T2T1;;;;;26-7-2014;N;
3;492824;12-7-2014;261,24;FLIGHT;Vliegticket;L218933L005;12-1-2014;218933L;DTM/AGP/DTM;FR;;;26-7-2014;N;AGP
3;492824;12-7-2014;206,02;FLIGHT;Vliegticket;L218933L007;12-1-2014;218933L;DTM/AGP/DTM;FR;;;26-7-2014;N;AGP
3;492824;12-7-2014;206,02;FLIGHT;Vliegticket;L218933L008;12-1-2014;218933L;DTM/AGP/DTM;FR;;;26-7-2014;N;AGP
3;492824;12-7-2014;261,24;FLIGHT;Vliegticket;L218933L006;12-1-2014;218933L;DTM/AGP/DTM;FR;;;26-7-2014;N;AGP
3;492824;12-1-2014;113,06;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;27-7-2014;N;
3;492824;12-1-2014;5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492933;15-7-2014;150,5;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2M5NO6M;AMS/LHR/AMS;KL;;;25-7-2014;N;LHR
3;492933;15-7-2014;150,5;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2M5NO6M;AMS/LHR/AMS;KL;;;25-7-2014;N;LHR
3;492933;15-7-2014;150,5;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2M5NO6M;AMS/LHR/AMS;KL;;;25-7-2014;N;LHR
3;492933;12-1-2014;23,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;493110;22-2-2014;138,87;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2Q4QKTM;AMS/OSL/AMS;KL;;;1-3-2014;N;OSL
3;493110;22-2-2014;138,87;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2Q4QKTM;AMS/OSL/AMS;KL;;;1-3-2014;N;OSL
3;493110;22-2-2014;138,87;FLIGHT;Vliegticket;7,44634E+11;12-1-2014;2Q4QKTM;AMS/OSL/AMS;KL;;;1-3-2014;N;OSL
3;493110;12-1-2014;43,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
3;492938;16-1-2014;136,5;FLIGHT;Vliegticket;2,35463E+12;12-1-2014;2M546EM;KYA/SAW/AMS;TK;momondo.nl;;16-1-2014;N;AMS
3;492938;12-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;12-1-2014;N;
