Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;26-12-2013;5:22:55;;;;;;;;;;;;;
Selectie;Factuurdatum;van;25-12-2013;Tot en met;25-12-2013;;;;;;;;;;
;;;;;;;;;;;;;;;
Bedrijf;Dossiernummer;Vertrekdatum;Bedrag;Boekingstype;Product type;Ticket nummer;Ticket uitgifte datum;PNR nummer;Ticket route;Luchtvaartmaatschappij;Boekingskanaal;Sub-kanaal;Einddatum segment;Nieuw/Wijziging/Annulering;Eindbestemming vlucht
3;488697;27-12-2013;119,58;FLIGHT;Vliegticket;L215200L002;25-12-2013;215200L;SIN/HKG;TR;;;27-12-2013;N;HKG
3;488697;25-12-2013;62,61;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488768;19-2-2014;650,01;FLIGHT;Vliegticket;1,76463E+12;25-12-2013;2U48TAM;AMS/DXB/AMS;EK;;;23-2-2014;N;DXB
3;488768;25-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488735;25-1-2014;92,45;FLIGHT;Vliegticket;L215238L005;25-12-2013;215238L;RTM/GVA/RTM;HV;;;1-2-2014;N;GVA
3;488735;25-1-2014;92,45;FLIGHT;Vliegticket;L215238L003;25-12-2013;215238L;RTM/GVA/RTM;HV;;;1-2-2014;N;GVA
3;488735;25-1-2014;92,45;FLIGHT;Vliegticket;L215238L002;25-12-2013;215238L;RTM/GVA/RTM;HV;;;1-2-2014;N;GVA
3;488735;25-1-2014;92,45;FLIGHT;Vliegticket;L215238L004;25-12-2013;215238L;RTM/GVA/RTM;HV;;;1-2-2014;N;GVA
3;488735;25-12-2013;85;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488751;17-2-2014;98,5;FLIGHT;Vliegticket;2,20438E+12;25-12-2013;2UUSLWM;AMS/MUC/AMS;LH;;;3-3-2014;N;MUC
3;488751;25-12-2013;16,25;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488757;16-2-2014;987,71;FLIGHT;Vliegticket;1,69463E+12;25-12-2013;2UV3X3M;DUS/DXB/CGP/DXB/DUS;HR;;;2-3-2014;N;CGP
3;488757;25-12-2013;52,88;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488739;1-3-2014;695,57;FLIGHT;Vliegticket;1,26463E+12;25-12-2013;2TS4CYM;AMS/CGK/DPS/CGK/AMS;GA;;;29-3-2014;N;DPS
3;488739;25-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488779;3-1-2014;212,35;FLIGHT;Vliegticket;L215290L002;25-12-2013;215290L;AMS/BHX/AMS;BE;;;5-1-2014;N;BHX
3;488779;25-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488693;26-12-2013;248,04;FLIGHT;Vliegticket;L215191L002;25-12-2013;215191L;GVA/LIS;U2;;;26-12-2013;N;LIS
3;488693;25-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;25-12-2013;N;
3;488693;25-12-2013;41,53;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488713;15-1-2014;192,92;FLIGHT;Vliegticket;6,24463E+12;25-12-2013;2RI4QDM;AMS/SAW/IKA/SAW/AMS;PC;momondo.nl;;15-2-2014;N;IKA
3;488713;25-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;25-12-2013;N;
3;488713;25-12-2013;17,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488763;28-12-2013;230,91;FLIGHT;Vliegticket;2,35463E+12;25-12-2013;2UXMF6M;GZT/IST/DUS;TK;Jetcost.nl;FNL652bb22ac8ea79;28-12-2013;N;DUS
3;488763;28-12-2013;8,31;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;Jetcost.nl;FNL652bb22ac8ea79;29-12-2013;N;
3;488763;25-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488698;25-12-2013;567,9;FLIGHT;Vliegticket;7,74634E+11;25-12-2013;2P7NYGM;LCA/CAI/AMM/LCA;MS;skyscanner.nl BNL Meta;UJ2txG0vEeOwOgBQVpArCA;26-12-2013;N;AMM
3;488698;25-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;25-12-2013;N;
3;488698;25-12-2013;17,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488715;19-2-2014;232,81;FLIGHT;Vliegticket;6,24463E+12;25-12-2013;2SRHCLM;AMS/SAW/BEY/SAW/AMS;PC;skyscanner.nl BNL Meta;Ce7drm1WEeODlABQVpB-MQ;26-2-2014;N;BEY
3;488715;25-12-2013;21,88;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488720;23-1-2014;213,29;FLIGHT;Vliegticket;2,35463E+12;25-12-2013;2S3XFVM;ADB/IST/BRU/IST/ADB;TK;;;9-2-2014;N;BRU
3;488720;23-1-2014;213,29;FLIGHT;Vliegticket;2,35463E+12;25-12-2013;2S3XFVM;ADB/IST/BRU/IST/ADB;TK;;;9-2-2014;N;BRU
3;488720;25-12-2013;36;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488733;15-4-2014;145,09;FLIGHT;Vliegticket;7,44634E+11;25-12-2013;2TVYPTM;AMS/FCO/AMS;KL;;;8-5-2014;N;FCO
3;488733;25-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;25-12-2013;N;
3;488733;25-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488758;2-3-2014;177,9;FLIGHT;Vliegticket;6,43463E+12;25-12-2013;2U3MB7M;AMS/MLA/AMS;KM;;;8-3-2014;N;MLA
3;488758;25-12-2013;32,71;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488722;27-4-2014;97,84;FLIGHT;Vliegticket;2,20463E+12;25-12-2013;2SR8KOM;DUS/FCO;LH;skyscanner.nl BNL Meta;oqMNPm1dEeONZgBQVpB-Ng;27-4-2014;N;FCO
3;488722;27-4-2014;114,84;FLIGHT;Vliegticket;2,20463E+12;25-12-2013;2SR8KOM;DUS/FCO;LH;skyscanner.nl BNL Meta;oqMNPm1dEeONZgBQVpB-Ng;27-4-2014;N;FCO
3;488722;27-4-2014;114,84;FLIGHT;Vliegticket;2,20463E+12;25-12-2013;2SR8KOM;DUS/FCO;LH;skyscanner.nl BNL Meta;oqMNPm1dEeONZgBQVpB-Ng;27-4-2014;N;FCO
3;488722;25-12-2013;22,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488731;26-12-2013;148,9;FLIGHT;Vliegticket;L215232L002;25-12-2013;215232L;EIN/STN/EIN;FR;;;28-12-2013;N;STN
3;488731;25-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488702;26-12-2013;83,79;FLIGHT;Vliegticket;8,04634E+11;25-12-2013;2RKMZBM;WRO/WAW;LO;;;26-12-2013;N;WAW
3;488702;25-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;487269;19-12-2013;0;FLIGHT;Vliegticket;7,44634E+11;17-12-2013;7RSVJ8M;AMS/DXB/AMS;KL;;;31-12-2013;W;DXB
3;487269;31-12-2013;120;FLIGHT;Vliegticket;7,42612E+11;25-12-2013;7RSVJ8M;;KL;;;31-12-2013;N;DXB
3;487269;17-12-2013;0;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;17-12-2013;W;
3;487269;17-12-2013;50;OVERIGE;Boekingskosten;;;;;;;;17-12-2013;W;
3;488703;2-1-2014;490,32;FLIGHT;Vliegticket;1,14464E+12;25-12-2013;2SNOHFM;AMS/TLV/AMS;LY;;;8-1-2014;N;TLV
3;488703;2-1-2014;510;HOTELS;Hotel boeking;A2SNOHFM006;;;;LY;;;8-1-2014;N;
3;488703;25-12-2013;16,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488764;31-12-2013;218,26;FLIGHT;Vliegticket;L215276L002;25-12-2013;215276L;CRL/MAD/CRL;FR;;;2-1-2014;N;MAD
3;488764;31-12-2013;218,26;FLIGHT;Vliegticket;L215276L003;25-12-2013;215276L;CRL/MAD/CRL;FR;;;2-1-2014;N;MAD
3;488764;25-12-2013;60,59;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488738;2-5-2014;233,65;FLIGHT;Vliegticket;7,44634E+11;25-12-2013;2S6YA6M;AMS/FCO/AOI/FCO/AMS;KL;;;15-5-2014;N;FCO
3;488738;2-5-2014;233,65;FLIGHT;Vliegticket;7,44634E+11;25-12-2013;2S6YA6M;AMS/FCO/AOI/FCO/AMS;KL;;;15-5-2014;N;FCO
3;488738;25-12-2013;45,83;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488776;26-12-2013;246,52;FLIGHT;Vliegticket;1,25463E+12;25-12-2013;2WNEKVM;LHR/AMS/LHR;BA;skyscanner.nl BNL Meta;wMfJQm2lEeOl7wBQVpg7gg;29-12-2013;N;AMS
3;488776;25-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;25-12-2013;N;
3;488776;25-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488727;3-5-2014;877,55;FLIGHT;Vliegticket;7,44634E+11;25-12-2013;2SSWJ6M;AMS/LIM/AMS;KL;;;25-5-2014;N;LIM
3;488727;25-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488716;30-12-2013;121,17;FLIGHT;Vliegticket;1,47463E+12;25-12-2013;2Q7652M;AMS/NDR;AT;;;30-12-2013;N;NDR
3;488716;25-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488695;26-12-2013;731,14;FLIGHT;Vliegticket;1,64634E+11;25-12-2013;2OF38GM;AMS/IAD/AUA/EWR/AMS;UA;;;2-1-2014;N;AUA
3;488695;26-12-2013;731,14;FLIGHT;Vliegticket;1,64634E+11;25-12-2013;2OF38GM;AMS/IAD/AUA/EWR/AMS;UA;;;2-1-2014;N;AUA
3;488695;25-12-2013;71,4;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488706;25-1-2014;62,11;FLIGHT;Vliegticket;1,25463E+12;25-12-2013;2R2JZCM;LHR/RTM;BA;;;25-1-2014;N;RTM
3;488706;25-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488745;11-2-2014;383,56;FLIGHT;Vliegticket;7,38463E+12;25-12-2013;2TZ24CM;AMS/FRA/HAN;VN;skyscanner.nl BNL Meta;g1Cvnm1yEeOulQBQVpB-Ng;11-2-2014;N;HAN
3;488745;11-2-2014;383,56;FLIGHT;Vliegticket;7,38463E+12;25-12-2013;2TZ24CM;AMS/FRA/HAN;VN;skyscanner.nl BNL Meta;g1Cvnm1yEeOulQBQVpB-Ng;11-2-2014;N;HAN
3;488745;25-12-2013;35;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488775;17-1-2014;566,06;FLIGHT;Vliegticket;7,44634E+11;25-12-2013;2V73SSM;AMS/BAH/AMS;KL;;;26-1-2014;N;BAH
3;488775;25-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488701;25-12-2013;394,23;FLIGHT;Vliegticket;5,55463E+12;25-12-2013;2P8O5PM;AMS/SVO/SVX/SVO/AMS;SU;;;26-1-2014;N;SVX
3;488701;25-12-2013;36,07;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;N;
3;488748;26-12-2013;289,56;FLIGHT;Vliegticket;2,20463E+12;25-12-2013;2UOO7MM;SZG/FRA/AMS/VIE/SZG;LH;;;30-3-2014;N;AMS
