Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;19-12-2013;5:30:38;;;;;;;;;;;;;
Selectie;Factuurdatum;van;18-12-2013;Tot en met;18-12-2013;;;;;;;;;;
3;430139;23-12-2013;0;FLIGHT;Vliegticket;13297478433;26-5-2013;6GR4VDM;DUS/ORD/MIA/ORD/DUS;AA;;;4-1-2014;W;MIA
3;430139;23-12-2013;0;FLIGHT;Vliegticket;13297478435;26-5-2013;6GR4VDM;DUS/ORD/MIA/ORD/DUS;AA;;;4-1-2014;W;MIA
3;430139;26-5-2013;0;OVERIGE;Boekingskosten;;;;;;;;26-5-2013;W;
3;487485;21-7-2014;747,93;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8GB944M;AMS/CDG/BKK/AMS;AF;;;16-8-2014;N;BKK
3;487485;21-7-2014;747,93;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8GB944M;AMS/CDG/BKK/AMS;AF;;;16-8-2014;N;BKK
3;487488;21-7-2014;747,93;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8GFU7JM;AMS/CDG/BKK/AMS;AF;;;16-8-2014;N;BKK
3;487485;21-7-2014;747,93;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8GB944M;AMS/CDG/BKK/AMS;AF;;;16-8-2014;N;BKK
3;487485;21-7-2014;747,93;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8GB944M;AMS/CDG/BKK/AMS;AF;;;16-8-2014;N;BKK
3;487485;21-7-2014;747,93;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8GB944M;AMS/CDG/BKK/AMS;AF;;;16-8-2014;N;BKK
3;487488;21-7-2014;747,93;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8GFU7JM;AMS/CDG/BKK/AMS;AF;;;16-8-2014;N;BKK
3;487485;21-7-2014;747,93;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8GB944M;AMS/CDG/BKK/AMS;AF;;;16-8-2014;N;BKK
3;487485;18-12-2013;117;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487488;18-12-2013;43;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487515;18-4-2014;203,28;FLIGHT;Vliegticket;L214078L004;18-12-2013;214078L;RTM/BCN/RTM;HV;;;21-4-2014;N;BCN
3;487515;18-4-2014;247,28;FLIGHT;Vliegticket;L214078L002;18-12-2013;214078L;RTM/BCN/RTM;HV;;;21-4-2014;N;BCN
3;487515;18-4-2014;203,28;FLIGHT;Vliegticket;L214078L003;18-12-2013;214078L;RTM/BCN/RTM;HV;;;21-4-2014;N;BCN
3;487515;18-12-2013;80,2;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487477;14-1-2014;171,8;FLIGHT;Vliegticket;1,17463E+12;18-12-2013;8E6PTBM;KEF/CPH/AMS;SK;;;14-1-2014;N;CPH
3;487477;18-12-2013;18,5;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487443;7-1-2014;138,46;FLIGHT;Vliegticket;2,20463E+12;18-12-2013;8B39GEM;AMS/FRA/AMS;LH;;;9-1-2014;N;FRA
3;487443;18-12-2013;21;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487377;30-12-2013;450,12;FLIGHT;Vliegticket;1,26463E+12;18-12-2013;7XSHLNM;AMS/CGK;GA;skyscanner.nl BNL Meta;g-FNeGd0EeOjXABQVpB-SA;31-12-2013;N;CGK
3;487377;18-12-2013;17,5;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487480;21-12-2013;161,99;FLIGHT;Vliegticket;L214046L002;18-12-2013;214046L;EIN/GDN;W6;;;21-12-2013;N;GDN
3;487480;21-12-2013;161,99;FLIGHT;Vliegticket;L214046L003;18-12-2013;214046L;EIN/GDN;W6;;;21-12-2013;N;GDN
3;487484;23-12-2013;123,68;FLIGHT;Vliegticket;L214053L002;18-12-2013;214053L;GDN/AMS;K2;;;23-12-2013;N;AMS
3;487484;23-12-2013;123,68;FLIGHT;Vliegticket;L214053L003;18-12-2013;214053L;GDN/AMS;K2;;;23-12-2013;N;AMS
3;487484;18-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;18-12-2013;N;
3;487480;18-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487484;18-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487563;13-2-2014;98,7;FLIGHT;Vliegticket;7,54634E+11;18-12-2013;8MCSGZM;PMI/IBZ/PMI;IB;skyscanner.nl BNL Meta;0DeQvGgwEeODNwBQVpgUVQ;16-2-2014;N;IBZ
3;487563;18-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487433;20-1-2014;195,96;FLIGHT;Vliegticket;1,15463E+12;18-12-2013;8AMFFPM;AMS/BEG/SJJ/BEG/AMS;JU;;;26-1-2014;N;SJJ
3;487433;20-1-2014;195,96;FLIGHT;Vliegticket;1,15463E+12;18-12-2013;8AMFFPM;AMS/BEG/SJJ/BEG/AMS;JU;;;26-1-2014;N;SJJ
3;487433;20-1-2014;195,96;FLIGHT;Vliegticket;1,15463E+12;18-12-2013;8AMFFPM;AMS/BEG/SJJ/BEG/AMS;JU;;;26-1-2014;N;SJJ
3;487433;18-12-2013;31,5;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487413;2-1-2014;813,57;FLIGHT;Vliegticket;2,20438E+12;18-12-2013;76CT3FM;AMS/FRA/SPU/FRA/AMS;LH;;;3-1-2014;N;SPU
3;487413;18-12-2013;42,57;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487386;28-5-2014;264,42;FLIGHT;Vliegticket;8,31463E+12;18-12-2013;7YG9PMM;AMS/ZAG/DBV/ZRH/AMS;OU;;;4-6-2014;N;DBV
3;487386;28-5-2014;264,42;FLIGHT;Vliegticket;8,31463E+12;18-12-2013;7YG9PMM;AMS/ZAG/DBV/ZRH/AMS;OU;;;4-6-2014;N;DBV
3;487386;18-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;18-12-2013;N;
3;487386;18-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487537;14-3-2014;680,03;FLIGHT;Vliegticket;2,97463E+12;18-12-2013;8KAKH5M;AMS/BKK/AMS;CI;;;15-4-2014;N;BKK
3;487537;18-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;18-12-2013;N;
3;487537;18-12-2013;54,15;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;16-4-2014;N;
3;487537;18-12-2013;36,37;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487469;11-1-2014;653,58;FLIGHT;Vliegticket;2,20463E+12;18-12-2013;8DGAK2M;AMS/ORD/MCO/IAH/AMS;LH;;;27-1-2014;N;MCO
3;487475;15-1-2014;368,87;FLIGHT;Vliegticket;14633952513;18-12-2013;8DYLSXM;MCO/MIA/CUR/MIA/MCO;AA;;;26-1-2014;N;CUR
3;487469;18-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;18-12-2013;N;
3;487469;18-12-2013;52,89;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;29-1-2014;N;
3;487475;18-12-2013;34,27;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;27-1-2014;N;
3;487469;18-12-2013;43,55;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487475;18-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487416;7-1-2014;494,09;FLIGHT;Vliegticket;7,24438E+12;18-12-2013;76573EM;AMS/ZRH/AMS;LX;;;9-1-2014;N;ZRH
3;487416;7-1-2014;494,09;FLIGHT;Vliegticket;7,24438E+12;18-12-2013;76573EM;AMS/ZRH/AMS;LX;;;9-1-2014;N;ZRH
3;487416;18-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;18-12-2013;N;
3;487416;18-12-2013;54,12;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487508;23-12-2013;1.401,60;FLIGHT;Vliegticket;1,64634E+11;18-12-2013;8IU425M;AMS/IAH/MTY/ORD/AMS;UA;;;3-1-2014;N;MTY
3;487508;18-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;18-12-2013;N;
3;487508;18-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487308;11-7-2014;0;FLIGHT;Vliegticket;9,32463E+12;18-12-2013;7U65FQM;AMS/LHR/SFO/LHR/AMS;VS;;;4-8-2014;W;SFO
3;487308;11-7-2014;0;FLIGHT;Vliegticket;9,32463E+12;18-12-2013;7U65FQM;AMS/LHR/SFO/LHR/AMS;VS;;;4-8-2014;W;SFO
3;487308;11-7-2014;0;FLIGHT;Vliegticket;9,32463E+12;18-12-2013;7U65FQM;AMS/LHR/SFO/LHR/AMS;VS;;;4-8-2014;W;SFO
3;487308;11-7-2014;0;FLIGHT;Vliegticket;9,32463E+12;18-12-2013;7U65FQM;AMS/LHR/SFO/LHR/AMS;VS;;;4-8-2014;W;SFO
3;487308;17-12-2013;0;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;5-8-2014;W;
3;487308;17-12-2013;0;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;17-12-2013;W;
3;487308;17-12-2013;-15;OVERIGE;Boekingskosten;;;;;;;;17-12-2013;W;
3;487312;27-12-2013;0;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;7VOEQYM;AMS/LIS/AMS;KL;;;31-12-2013;W;LIS
3;487312;27-12-2013;0;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;7VOEQYM;AMS/LIS/AMS;KL;;;31-12-2013;W;LIS
3;487312;17-12-2013;-15;OVERIGE;Boekingskosten;;;;;;;;17-12-2013;W;
3;487408;30-1-2014;204,09;FLIGHT;Vliegticket;7,24438E+12;18-12-2013;76ACKPM;AMS/ZRH/AMS;LX;skyscanner.nl BNL Meta;byJAemfBEeOI1wBQVpgUVQ;3-2-2014;N;ZRH
3;487408;18-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;18-12-2013;N;
3;487408;18-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487548;22-12-2013;224,65;FLIGHT;Vliegticket;2,20438E+12;18-12-2013;8K5NLBM;AMS/FRA/VIE/FRA/AMS;LH;;;27-12-2013;N;VIE
3;487548;22-12-2013;224,65;FLIGHT;Vliegticket;2,20438E+12;18-12-2013;8K5NLBM;AMS/FRA/VIE/FRA/AMS;LH;;;27-12-2013;N;VIE
3;487548;22-12-2013;224,65;FLIGHT;Vliegticket;2,20438E+12;18-12-2013;8K5NLBM;AMS/FRA/VIE/FRA/AMS;LH;;;27-12-2013;N;VIE
3;487548;18-12-2013;31,5;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487505;23-12-2013;1.341,67;FLIGHT;Vliegticket;3,74634E+11;18-12-2013;8H8G5IM;AMS/PHL/MIA/PHL/AMS;US;;;3-1-2014;N;MIA
3;487505;23-12-2013;1.341,67;FLIGHT;Vliegticket;3,74634E+11;18-12-2013;8H8G5IM;AMS/PHL/MIA/PHL/AMS;US;;;3-1-2014;N;MIA
3;487505;18-12-2013;31;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487529;23-12-2013;138,85;FLIGHT;Vliegticket;L214090L002;18-12-2013;214090L;CRL/KRK;FR;;;23-12-2013;N;KRK
3;487529;18-12-2013;39,73;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487448;16-2-2014;934,71;FLIGHT;Vliegticket;1,69463E+12;18-12-2013;8BM69XM;DUS/DXB/CGP/DXB/DUS;HR;;;2-3-2014;N;CGP
3;487448;18-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;18-12-2013;N;
3;487448;18-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487481;21-12-2013;143,8;FLIGHT;Vliegticket;L214048L002;18-12-2013;214048L;EIN/CIA/EIN;FR;;;23-12-2013;N;CIA
3;487481;18-12-2013;39,8;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487486;2-2-2014;51,3;AUTOHUUR;Autohuur;;;164888-;;;;;5-2-2014;N;
3;487486;2-2-2014;159,99;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8GCF23M;AMS/VCE/AMS;KL;;;5-2-2014;N;VCE
3;487486;2-2-2014;159,99;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8GCF23M;AMS/VCE/AMS;KL;;;5-2-2014;N;VCE
3;487486;2-2-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;2-2-2014;N;
3;487486;18-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487465;15-2-2014;113,05;AUTOHUUR;Autohuur;;;;;;;;22-2-2014;N;
3;487465;15-2-2014;113,98;FLIGHT;Vliegticket;L214030L005;18-12-2013;214030L;EIN/OTP/EIN;W6;;;22-2-2014;N;OTP
3;487465;15-2-2014;59,98;FLIGHT;Vliegticket;L214030L006;18-12-2013;214030L;EIN/OTP/EIN;W6;;;22-2-2014;N;OTP
3;487465;18-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487551;4-2-2014;135,36;FLIGHT;Vliegticket;1,25463E+12;18-12-2013;8LUFNQM;AMS/LCY/AMS;BA;kayak budgetair.nl;;5-2-2014;N;LCY
3;487551;18-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487323;5-3-2014;0;FLIGHT;Vliegticket;L213909L002;17-12-2013;213909L;NRN/ACE/NRN;FR;;;17-3-2014;W;ACE
3;487323;5-3-2014;0;FLIGHT;Vliegticket;L213909L003;17-12-2013;213909L;NRN/ACE/NRN;FR;;;17-3-2014;W;ACE
3;487323;17-12-2013;-15;OVERIGE;Boekingskosten;;;;;;;;17-12-2013;W;
3;487523;27-12-2013;189,93;FLIGHT;Vliegticket;1,25463E+12;18-12-2013;8J4DWZM;RTM/LHR/RTM;BA;skyscanner.nl BNL Meta;lGeKJmgVEeO0VwBQVpB-Mg;31-12-2013;N;LHR
3;487523;27-12-2013;189,93;FLIGHT;Vliegticket;1,25463E+12;18-12-2013;8J4DWZM;RTM/LHR/RTM;BA;skyscanner.nl BNL Meta;lGeKJmgVEeO0VwBQVpB-Mg;31-12-2013;N;LHR
3;487523;18-12-2013;15;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;449089;11-1-2014;0;FLIGHT;Vliegticket;6,95474E+12;26-7-2013;YGDE7LM;AMS/BKK/AMS;BR;;;11-3-2014;W;BKK
3;449089;11-1-2014;0;FLIGHT;Vliegticket;6,95202E+12;17-12-2013;YGDE7LM;AMS/BKK/AMS;BR;;;11-3-2014;W;BKK
3;449089;11-1-2014;0;FLIGHT;Vliegticket;6,95474E+12;26-7-2013;YGDE7LM;AMS/BKK/AMS;BR;;;11-3-2014;W;BKK
3;449089;11-1-2014;0;FLIGHT;Vliegticket;6,95202E+12;17-12-2013;YGDE7LM;AMS/BKK/AMS;BR;;;11-3-2014;W;BKK
3;449089;17-12-2013;-27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;17-12-2013;W;
3;449089;26-7-2013;0;OVERIGE;Boekingskosten;;;;;;;;26-7-2013;W;
3;487472;16-2-2014;934,71;FLIGHT;Vliegticket;1,69463E+12;18-12-2013;8DX3JSM;DUS/DXB/CGP/DXB/DUS;HR;;;2-3-2014;N;CGP
3;487472;18-12-2013;52,06;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487496;15-3-2014;670,65;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8G66MDM;AMS/YYZ/AMS;KL;momondo.nl;;23-3-2014;N;YYZ
3;487496;18-12-2013;29,54;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487491;21-12-2013;282,4;FLIGHT;Vliegticket;L214060L002;18-12-2013;214060L;AMS/BCN/AMS;VY;;;22-12-2013;N;BCN
3;487491;18-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487546;12-2-2014;461,58;FLIGHT;Vliegticket;1,76463E+12;18-12-2013;8KRQ8NM;AMS/DXB/BOM/DXB/AMS;EK;skyscanner.nl BNL Meta;hBBNIGgkEeOK9ABQVpg7gg;4-3-2014;N;BOM
3;487546;18-12-2013;17,5;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487429;10-2-2014;296,52;FLIGHT;Vliegticket;6,27435E+12;18-12-2013;8AGCW5M;BKK/LPQ/HAN;QV;;;14-2-2014;N;HAN
3;487434;1-3-2014;116,37;FLIGHT;Vliegticket;7,38463E+12;18-12-2013;8ATTK5M;SGN/PNH;VN;;;1-3-2014;N;PNH
3;487429;18-12-2013;44,71;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487434;18-12-2013;24,5;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487511;1-3-2014;192,74;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8IJIRGM;AMS/LIN/NAP/FCO/AMS;KL;;;11-3-2014;N;NAP
3;487511;1-3-2014;192,74;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8IJIRGM;AMS/LIN/NAP/FCO/AMS;KL;;;11-3-2014;N;NAP
3;487511;18-12-2013;23;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487495;12-5-2014;755,54;FLIGHT;Vliegticket;9,32463E+12;18-12-2013;8GXXOPM;AMS/LHR/SFO/LHR/AMS;VS;;;27-6-2014;N;SFO
3;487495;12-5-2014;755,54;FLIGHT;Vliegticket;9,32463E+12;18-12-2013;8GXXOPM;AMS/LHR/SFO/LHR/AMS;VS;;;27-6-2014;N;SFO
3;487495;18-12-2013;28;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487471;13-2-2014;118,98;FLIGHT;Vliegticket;2,57438E+12;18-12-2013;8EC9LYM;AMS/VIE/AMS;OS;;;17-2-2014;N;VIE
3;487471;13-2-2014;118,98;FLIGHT;Vliegticket;2,57438E+12;18-12-2013;8EC9LYM;AMS/VIE/AMS;OS;;;17-2-2014;N;VIE
3;487471;18-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487356;28-1-2014;0;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;7WXY3OM;AMS/GVA/AMS;KL;;;1-2-2014;W;GVA
3;487356;17-12-2013;-15;OVERIGE;Boekingskosten;;;;;;;;17-12-2013;W;
3;487536;3-7-2014;767,14;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8KK3UYM;AMS/BKK/AMS;KL;;;31-7-2014;N;BKK
3;487536;3-7-2014;767,14;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;8KK3UYM;AMS/BKK/AMS;KL;;;31-7-2014;N;BKK
3;487536;18-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487464;22-12-2013;1.001,39;FLIGHT;Vliegticket;1,47463E+12;18-12-2013;8D55D9M;BRU/CMN/CKY/CMN/BRU;AT;;;18-2-2014;N;CKY
3;487464;18-12-2013;24,5;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487341;23-6-2014;0;FLIGHT;Vliegticket;2,20438E+12;18-12-2013;7WPTEKM;AMS/FRA/JNB/FRA/AMS;LH;;;12-7-2014;W;JNB
3;487341;23-6-2014;0;FLIGHT;Vliegticket;2,20438E+12;18-12-2013;7WPTEKM;AMS/FRA/JNB/FRA/AMS;LH;;;12-7-2014;W;JNB
3;487341;17-12-2013;-15;OVERIGE;Boekingskosten;;;;;;;;17-12-2013;W;
3;487428;26-12-2013;798,01;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;78XV4SM;AMS/AUH/AMS;KL;;;31-12-2013;N;AUH
3;487428;26-12-2013;798,01;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;78XV4SM;AMS/AUH/AMS;KL;;;31-12-2013;N;AUH
3;487428;26-12-2013;798,01;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;78XV4SM;AMS/AUH/AMS;KL;;;31-12-2013;N;AUH
3;487428;26-12-2013;798,01;FLIGHT;Vliegticket;7,44634E+11;18-12-2013;78XV4SM;AMS/AUH/AMS;KL;;;31-12-2013;N;AUH
3;487428;18-12-2013;116;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487550;26-3-2014;193,95;FLIGHT;Vliegticket;L214108L002;18-12-2013;214108L;AMS/SAW/AMS;HV;;;31-3-2014;N;SAW
3;487550;26-3-2014;159,95;FLIGHT;Vliegticket;L214108L003;18-12-2013;214108L;AMS/SAW/AMS;HV;;;31-3-2014;N;SAW
3;487550;18-12-2013;28,84;OVERIGE;Boekingskosten;;;;;;;;18-12-2013;N;
3;487330;7-4-2014;0;FLIGHT;Vliegticket;7,84438E+12;18-12-2013;7WCTAHM;AMS/CAN/MNL/CAN/AMS;CZ;;;6-5-2014;W;MNL
3;487330;7-4-2014;0;FLIGHT;Vliegticket;7,84438E+12;18-12-2013;7WCTAHM;AMS/CAN/MNL/CAN/AMS;CZ;;;6-5-2014;W;MNL
3;487330;17-12-2013;0;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;7-5-2014;W;
3;487330;17-12-2013;0;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;17-12-2013;W;
3;487330;17-12-2013;-15;OVERIGE;Boekingskosten;;;;;;;;17-12-2013;W;
3;487425;19-3-2014;109,99;FLIGHT;Vliegticket;L213989L002;18-12-2013;213989L;AMS/DUB/AMS;EI;;;22-3-2014;N;DUB
