Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;11-1-2014;5:23:17;;;;;;;;;;;;;
Selectie;Factuurdatum;van;10-1-2014;Tot en met;10-1-2014;;;;;;;;;;
3;492080;13-9-2014;0;FLIGHT;Vliegticket;7,45463E+12;9-1-2014;Y9KMOVM;HAM/ALC/HAM;AB;;;27-9-2014;W;ALC
3;492080;13-9-2014;0;FLIGHT;Vliegticket;7,45463E+12;9-1-2014;Y9KMOVM;HAM/ALC/HAM;AB;;;27-9-2014;W;ALC
3;492080;13-9-2014;0;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;13-9-2014;W;
3;492080;9-1-2014;15;OVERIGE;Boekingskosten;;;;;;;;9-1-2014;W;
3;492413;10-5-2014;615,92;FLIGHT;Vliegticket;2,20463E+12;10-1-2014;ZYPEC6M;AMS/EWR/AMS;LH;;;15-5-2014;N;EWR
3;492413;10-5-2014;615,92;FLIGHT;Vliegticket;2,20463E+12;10-1-2014;ZYPEC6M;AMS/EWR/AMS;LH;;;15-5-2014;N;EWR
3;492413;10-5-2014;935,75;HOTELS;Hotel boeking;;;;;;;;14-5-2014;N;
3;492413;10-1-2014;5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492311;4-9-2014;114,74;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZP7WVSM;AMS/NCL/AMS;KL;;;7-9-2014;N;NCL
3;492311;10-1-2014;8,5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;490916;23-7-2014;0;FLIGHT;Vliegticket;6,54634E+11;6-1-2014;7SZ2FFM;FRA/JED/JNB;SV;skyscanner.nl BNL Meta;VHfapnboEeOlJgBQVpB-SQ;24-7-2014;W;JNB
3;490916;23-7-2014;0;FLIGHT;Vliegticket;6,54634E+11;6-1-2014;7SZ2FFM;FRA/JED/JNB;SV;skyscanner.nl BNL Meta;VHfapnboEeOlJgBQVpB-SQ;24-7-2014;W;JNB
3;490916;23-7-2014;50;FLIGHT;Vliegticket;A7SZ2FFM023;10-1-2014;7SZ2FFM;FRA/JED/JNB;SV;;;24-7-2014;N;JNB
3;490916;23-7-2014;0;FLIGHT;Vliegticket;6,54634E+11;6-1-2014;7SZ2FFM;FRA/JED/JNB;SV;skyscanner.nl BNL Meta;VHfapnboEeOlJgBQVpB-SQ;24-7-2014;W;JNB
3;490916;23-7-2014;0;FLIGHT;Vliegticket;6,54634E+11;6-1-2014;7SZ2FFM;FRA/JED/JNB;SV;skyscanner.nl BNL Meta;VHfapnboEeOlJgBQVpB-SQ;24-7-2014;W;JNB
3;490916;23-7-2014;0;FLIGHT;Vliegticket;6,54634E+11;6-1-2014;7SZ2FFM;FRA/JED/JNB;SV;skyscanner.nl BNL Meta;VHfapnboEeOlJgBQVpB-SQ;24-7-2014;W;JNB
3;490916;6-1-2014;0;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;6-1-2014;W;
3;490916;6-1-2014;55;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;W;
3;492294;27-6-2014;555,39;FLIGHT;Vliegticket;2,20438E+12;10-1-2014;ZN8FXMM;AMS/FRA/KUL/FRA/AMS;LH;skyscanner.nl BNL Meta;PYupRHnlEeOV5wBQVpAVGg;16-7-2014;N;KUL
3;492294;27-6-2014;555,39;FLIGHT;Vliegticket;2,20438E+12;10-1-2014;ZN8FXMM;AMS/FRA/KUL/FRA/AMS;LH;skyscanner.nl BNL Meta;PYupRHnlEeOV5wBQVpAVGg;16-7-2014;N;KUL
3;492294;10-1-2014;35;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492485;24-1-2014;122,57;FLIGHT;Vliegticket;L218625L002;10-1-2014;218625L;AMS/OSL/AMS;DY;;;26-1-2014;N;OSL
3;492485;24-1-2014;100,57;FLIGHT;Vliegticket;L218625L003;10-1-2014;218625L;AMS/OSL/AMS;DY;;;26-1-2014;N;OSL
3;492485;24-1-2014;100,57;FLIGHT;Vliegticket;L218625L004;10-1-2014;218625L;AMS/OSL/AMS;DY;;;26-1-2014;N;OSL
3;492485;10-1-2014;20,97;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492485;10-1-2014;66;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492428;7-2-2014;77,5;FLIGHT;Vliegticket;L218588L002;10-1-2014;218588L;EIN/AGP/EIN;FR;;;10-2-2014;N;AGP
3;492428;10-1-2014;16;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492410;28-3-2014;69,34;FLIGHT;Vliegticket;L218571L002;10-1-2014;218571L;CRL/KRK/CRL;FR;;;31-3-2014;N;KRK
3;492410;28-3-2014;69,34;FLIGHT;Vliegticket;L218571L003;10-1-2014;218571L;CRL/KRK/CRL;FR;;;31-3-2014;N;KRK
3;492410;10-1-2014;31;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492296;22-3-2014;104,16;FLIGHT;Vliegticket;7,54634E+11;10-1-2014;ZN8Z63M;BRU/MAD/BRU;IB;skyscanner.nl BNL Meta;cfjuwnnpEeOw2wBQVpB-SQ;24-3-2014;N;MAD
3;492296;22-3-2014;104,16;FLIGHT;Vliegticket;7,54634E+11;10-1-2014;ZN8Z63M;BRU/MAD/BRU;IB;skyscanner.nl BNL Meta;cfjuwnnpEeOw2wBQVpB-SQ;24-3-2014;N;MAD
3;492296;10-1-2014;12;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492296;10-1-2014;19,12;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492419;25-1-2014;137,8;FLIGHT;Vliegticket;2,20438E+12;10-1-2014;ZZMGS7M;AMS/MUC/AMS;LH;Chase.nl;2;29-1-2014;N;MUC
3;492419;10-1-2014;10,04;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492488;7-6-2014;62,7;AUTOHUUR;Autohuur;;;3592736;;;;;10-6-2014;N;
3;492488;7-6-2014;92,8;FLIGHT;Vliegticket;L218627L005;10-1-2014;218627L;NRN/PSA/NRN;FR;;;10-6-2014;N;PSA
3;492488;7-6-2014;92,8;FLIGHT;Vliegticket;L218627L006;10-1-2014;218627L;NRN/PSA/NRN;FR;;;10-6-2014;N;PSA
3;492488;10-1-2014;5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492114;27-4-2014;-0,65;AUTOHUUR;Autohuur;;;711234;;;;;4-5-2014;W;
3;492114;27-4-2014;0;FLIGHT;Vliegticket;L218265L005;9-1-2014;218265L;AMS/ORK/AMS;EI;;;4-5-2014;W;ORK
3;492114;27-4-2014;0;FLIGHT;Vliegticket;L218265L008;9-1-2014;218265L;AMS/ORK/AMS;EI;;;4-5-2014;W;ORK
3;492114;27-4-2014;0;FLIGHT;Vliegticket;L218265L006;9-1-2014;218265L;AMS/ORK/AMS;EI;;;4-5-2014;W;ORK
3;492114;27-4-2014;0;FLIGHT;Vliegticket;L218265L007;9-1-2014;218265L;AMS/ORK/AMS;EI;;;4-5-2014;W;ORK
3;492114;9-1-2014;60;OVERIGE;Boekingskosten;;;;;;;;9-1-2014;W;
3;479616;3-2-2014;0;FLIGHT;Vliegticket;8,81432E+12;11-11-2013;3W5YAAM;MRU/FRA/AMS;DE;;;10-2-2014;W;AMS
3;479616;10-2-2014;75;FLIGHT;Vliegticket;8,81463E+12;10-1-2014;3W5YAAM;MRU/FRA/AMS;DE;;;10-2-2014;N;AMS
3;479616;11-11-2013;55;OVERIGE;Boekingskosten;;;;;;;;11-11-2013;W;
3;492378;17-3-2014;679,76;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZV6BSFM;AMS/CUR/AMS;KL;;;8-4-2014;N;CUR
3;492378;17-3-2014;679,76;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZV6BSFM;AMS/CUR/AMS;KL;;;8-4-2014;N;CUR
3;492378;10-1-2014;51;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492361;14-1-2014;595,39;FLIGHT;Vliegticket;1,64634E+11;10-1-2014;ZUWCTKM;AMS/IAD/SFO/IAH/AMS;UA;;;9-4-2014;N;SFO
3;492361;10-1-2014;40,71;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492089;10-6-2014;-0,62;AUTOHUUR;Autohuur;;;;;;;;15-6-2014;W;
3;492339;20-1-2014;279,54;FLIGHT;Vliegticket;9,57463E+12;10-1-2014;ZSYHWUM;GIG/SCL/GIG;JJ;;;21-3-2014;N;SCL
3;492339;20-1-2014;279,54;FLIGHT;Vliegticket;9,57463E+12;10-1-2014;ZSYHWUM;GIG/SCL/GIG;JJ;;;21-3-2014;N;SCL
3;492350;24-1-2014;276,01;FLIGHT;Vliegticket;4,44634E+11;10-1-2014;ZTOZLCM;SCL/AEP/SCL;AR;;;20-3-2014;N;AEP
3;492356;24-1-2014;1.522,51;FLIGHT;Vliegticket;8,34378E+11;10-1-2014;ZTGDQBM;EZE/JNB/EZE;SA;;;7-2-2014;N;JNB
3;492350;24-1-2014;276,01;FLIGHT;Vliegticket;4,44634E+11;10-1-2014;ZTOZLCM;SCL/AEP/SCL;AR;;;20-3-2014;N;AEP
3;492356;24-1-2014;1.522,51;FLIGHT;Vliegticket;8,34378E+11;10-1-2014;ZTGDQBM;EZE/JNB/EZE;SA;;;7-2-2014;N;JNB
3;492089;10-6-2014;0;FLIGHT;Vliegticket;L218242L005;9-1-2014;218242L;EIN/IBZ/EIN;HV;;;15-6-2014;W;IBZ
3;492089;10-6-2014;0;FLIGHT;Vliegticket;L218242L007;9-1-2014;218242L;EIN/IBZ/EIN;HV;;;15-6-2014;W;IBZ
3;492089;10-6-2014;0;FLIGHT;Vliegticket;L218242L006;9-1-2014;218242L;EIN/IBZ/EIN;HV;;;15-6-2014;W;IBZ
3;492089;10-6-2014;0;FLIGHT;Vliegticket;L218242L008;9-1-2014;218242L;EIN/IBZ/EIN;HV;;;15-6-2014;W;IBZ
3;492339;10-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492350;10-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492356;10-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492089;10-6-2014;0;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-6-2014;W;
3;492089;9-1-2014;60;OVERIGE;Boekingskosten;;;;;;;;9-1-2014;W;
3;492339;10-1-2014;56;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492350;10-1-2014;41;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492356;10-1-2014;56;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492363;6-3-2014;206,39;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZUWJ2SM;AMS/CDG/VLC/CDG/AMS;AF;;;9-3-2014;N;VLC
3;492363;10-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492427;12-1-2014;87,09;FLIGHT;Vliegticket;L218586L003;10-1-2014;218586L;BUD/EIN;W6;;;12-1-2014;N;EIN
3;492427;12-1-2014;87,09;FLIGHT;Vliegticket;L218586L004;10-1-2014;218586L;BUD/EIN;W6;;;12-1-2014;N;EIN
3;492427;12-1-2014;87,09;FLIGHT;Vliegticket;L218586L002;10-1-2014;218586L;BUD/EIN;W6;;;12-1-2014;N;EIN
3;492427;10-1-2014;66;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492107;13-6-2014;163,84;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZIC83QM;AMS/WAW/AMS;KL;;;16-6-2014;N;WAW
3;492107;9-1-2014;0;OVERIGE;Boekingskosten;;;;;;;;9-1-2014;W;
3;492301;20-1-2014;282,81;FLIGHT;Vliegticket;1,25463E+12;10-1-2014;ZOSP9SM;AMS/LCY/AMS;BA;;;21-1-2014;N;LCY
3;492301;10-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492301;10-1-2014;33,43;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492270;16-1-2014;189,92;FLIGHT;Vliegticket;6,24463E+12;10-1-2014;ZMGGEZM;AMS/SAW/IKA/SAW/AMS;PC;skyscanner.nl BNL Meta;iaG3PnnfEeOKegBQVphBvw;19-2-2014;N;IKA
3;492270;10-1-2014;17,5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492437;15-2-2014;98,87;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZZ9DZ3M;AMS/OSL/AMS;KL;;;22-2-2014;N;OSL
3;492437;10-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492341;22-1-2014;221,75;FLIGHT;Vliegticket;6,44634E+11;10-1-2014;ZSNBFJM;AMS/PRG/AMS;OK;skyscanner.nl BNL Meta;AljDzHoBEeOvrgBQVpB-Ng;26-2-2014;N;PRG
3;492341;10-1-2014;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492341;10-1-2014;11,62;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492447;16-1-2014;184,43;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;Z2GABLM;AMS/GVA/AMS;KL;;;19-1-2014;N;GVA
3;492447;10-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492230;19-6-2014;243,4;FLIGHT;Vliegticket;L218339L002;10-1-2014;218339L;AMS/OSL/AMS;DY;;;22-6-2014;N;OSL
3;492230;10-1-2014;16;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492347;30-1-2014;200,95;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZTOMAPM;AMS/TXL/AMS;KL;;;2-2-2014;N;TXL
3;492347;30-1-2014;200,95;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZTOMAPM;AMS/TXL/AMS;KL;;;2-2-2014;N;TXL
3;492347;30-1-2014;200,95;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZTOMAPM;AMS/TXL/AMS;KL;;;2-2-2014;N;TXL
3;492347;30-1-2014;200,95;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZTOMAPM;AMS/TXL/AMS;KL;;;2-2-2014;N;TXL
3;492347;30-1-2014;204;HOTELS;Hotel boeking;;;;;;;;2-2-2014;N;
3;492347;30-1-2014;204;HOTELS;Hotel boeking;;;;;;;;2-2-2014;N;
3;492347;10-1-2014;25;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492425;17-1-2014;411,53;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZZO9X9M;MAN/AMS/LCA/CDG/MAN;KL;;;27-1-2014;N;LCA
3;492425;10-1-2014;15,01;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492387;13-1-2014;748,49;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZXDLZ6M;AMS/BKK/AMS;KL;Jetcost.nl;FNL652d01f9c496ee;5-2-2014;N;BKK
3;492387;10-1-2014;17,5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492213;8-2-2014;542,64;FLIGHT;Vliegticket;1,64634E+11;10-1-2014;ZEKJROM;AMS/ORD/MSY/IAH/AMS;UA;Chase.nl;6;18-2-2014;N;MSY
3;492213;10-1-2014;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492213;10-1-2014;17,5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492416;18-2-2014;601,66;FLIGHT;Vliegticket;64634150545;10-1-2014;ZZCX4VM;AMS/JFK/AUA/ATL/AMS;DL;;;12-3-2014;N;AUA
3;492416;10-1-2014;16;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;491718;16-2-2014;0;FLIGHT;Vliegticket;L217971L004;8-1-2014;217971L;EIN/AGP/EIN;HV;;;18-2-2014;W;AGP
3;491718;16-2-2014;0;FLIGHT;Vliegticket;L217971L005;8-1-2014;217971L;EIN/AGP/EIN;HV;;;18-2-2014;W;AGP
3;491718;16-2-2014;0;HOTELS;Hotel boeking;A217971L005;;;;HV;;;18-2-2014;W;
3;491718;8-1-2014;0,53;OVERIGE;Boekingskosten;;;;;;;;8-1-2014;W;
3;492408;12-1-2014;726,49;FLIGHT;Vliegticket;3,74636E+11;10-1-2014;ZYZUPFM;AMS/PHL/DAY/PHL/AMS;US;;;9-7-2014;N;DAY
3;492408;10-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492408;10-1-2014;11;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492278;27-2-2014;526,81;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZMYKENM;AMS/JFK/AMS;KL;;;3-3-2014;N;JFK
3;492278;27-2-2014;526,81;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZMYKENM;AMS/JFK/AMS;KL;;;3-3-2014;N;JFK
3;492278;10-1-2014;57,97;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492287;12-1-2014;119,99;FLIGHT;Vliegticket;L218406L002;10-1-2014;218406L;EIN/SOF;W6;;;12-1-2014;N;SOF
3;492287;12-1-2014;111,99;FLIGHT;Vliegticket;L218406L003;10-1-2014;218406L;EIN/SOF;W6;;;12-1-2014;N;SOF
3;492287;10-1-2014;55,6;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492375;27-1-2014;563,49;FLIGHT;Vliegticket;3,74634E+11;10-1-2014;ZV97WRM;AMS/PHL/PHX/PHL/AMS;US;;;2-2-2014;N;PHX
3;492375;10-1-2014;31;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492325;1-8-2014;922,85;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZROANRM;AMS/DTW/MCO/ATL/AMS;KL;momondo.nl;;16-8-2014;N;MCO
3;492325;1-8-2014;780,85;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZROANRM;AMS/DTW/MCO/ATL/AMS;KL;momondo.nl;;16-8-2014;N;MCO
3;492325;1-8-2014;922,85;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZROANRM;AMS/DTW/MCO/ATL/AMS;KL;momondo.nl;;16-8-2014;N;MCO
3;492325;1-8-2014;780,85;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZROANRM;AMS/DTW/MCO/ATL/AMS;KL;momondo.nl;;16-8-2014;N;MCO
3;492325;1-8-2014;780,85;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZROANRM;AMS/DTW/MCO/ATL/AMS;KL;momondo.nl;;16-8-2014;N;MCO
3;492325;1-8-2014;922,85;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZROANRM;AMS/DTW/MCO/ATL/AMS;KL;momondo.nl;;16-8-2014;N;MCO
3;492325;1-8-2014;780,85;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZROANRM;AMS/DTW/MCO/ATL/AMS;KL;momondo.nl;;16-8-2014;N;MCO
3;492325;1-8-2014;780,85;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZROANRM;AMS/DTW/MCO/ATL/AMS;KL;momondo.nl;;16-8-2014;N;MCO
3;492325;1-8-2014;922,85;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZROANRM;AMS/DTW/MCO/ATL/AMS;KL;momondo.nl;;16-8-2014;N;MCO
3;492325;10-1-2014;178,5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492282;8-2-2014;482,35;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZM77N5M;AMS/MAD/LPA/MAD/AMS;KL;;;24-2-2014;N;LPA
3;492282;10-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492282;8-2-2014;38,98;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;25-2-2014;N;
3;492282;10-1-2014;37,13;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492453;28-4-2014;109,65;FLIGHT;Vliegticket;L218602L005;10-1-2014;218602L;AMS/SEN/AMS;U2;;;30-4-2014;N;SEN
3;492453;28-4-2014;78,11;FLIGHT;Vliegticket;L218602L008;10-1-2014;218602L;AMS/SEN/AMS;U2;;;30-4-2014;N;SEN
3;492453;28-4-2014;78,11;FLIGHT;Vliegticket;L218602L007;10-1-2014;218602L;AMS/SEN/AMS;U2;;;30-4-2014;N;SEN
3;492453;28-4-2014;78,11;FLIGHT;Vliegticket;L218602L006;10-1-2014;218602L;AMS/SEN/AMS;U2;;;30-4-2014;N;SEN
3;492453;28-4-2014;290,44;HOTELS;Hotel boeking;;;;;;;;30-4-2014;N;
3;492453;10-1-2014;62,27;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;1-5-2014;N;
3;492453;10-1-2014;5;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492377;18-1-2014;180,4;FLIGHT;Vliegticket;2,57438E+12;10-1-2014;ZVZBUXM;AMS/VIE/MUC/AMS;OS;;;22-1-2014;N;VIE
3;492377;18-1-2014;180,4;FLIGHT;Vliegticket;2,57438E+12;10-1-2014;ZVZBUXM;AMS/VIE/MUC/AMS;OS;;;22-1-2014;N;VIE
3;492377;10-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
3;492394;25-4-2014;937,92;FLIGHT;Vliegticket;7,44634E+11;10-1-2014;ZXVM6EM;AMS/ATL/AMS;KL;;;8-5-2014;N;ATL
3;492394;10-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-1-2014;N;
3;492394;10-1-2014;11;OVERIGE;Boekingskosten;;;;;;;;10-1-2014;N;
