Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;7-1-2014;5:20:20;;;;;;;;;;;;;
Selectie;Factuurdatum;van;6-1-2014;Tot en met;6-1-2014;;;;;;;;;;
;;;;;;;;;;;;;;;
Bedrijf;Dossiernummer;Vertrekdatum;Bedrag;Boekingstype;Product type;Ticket nummer;Ticket uitgifte datum;PNR nummer;Ticket route;Luchtvaartmaatschappij;Boekingskanaal;Sub-kanaal;Einddatum segment;Nieuw/Wijziging/Annulering;Eindbestemming vlucht
3;490942;20-3-2014;236,63;FLIGHT;Vliegticket;A7U6O3EM002;6-1-2014;7U6O3EM;BRU/SAW/IKA/SAW/CRL;PC;;;3-5-2014;N;IKA
3;490942;6-1-2014;26;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;490815;8-1-2014;546,09;FLIGHT;Vliegticket;1,17463E+12;6-1-2014;7NF8XUM;AMS/CPH/AMS;SK;;;8-1-2014;N;CPH
3;490815;8-1-2014;546,09;FLIGHT;Vliegticket;1,17463E+12;6-1-2014;7NF8XUM;AMS/CPH/AMS;SK;;;8-1-2014;N;CPH
3;490815;6-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;490917;8-1-2014;208,63;FLIGHT;Vliegticket;7,24438E+12;6-1-2014;7TUNRJM;AMS/ZRH/ARN/ZRH/AMS;LX;;;11-1-2014;N;ARN
3;490917;8-1-2014;14,06;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;12-1-2014;N;
3;490917;6-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;490844;15-1-2014;373,98;FLIGHT;Vliegticket;2,57438E+12;6-1-2014;7OYENGM;AMS/VIE/AMS;OS;;;16-1-2014;N;VIE
3;490844;6-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;491074;21-2-2014;198,95;FLIGHT;Vliegticket;L217444L002;6-1-2014;217444L;EIN/AGP/EIN;HV;;;2-3-2014;N;AGP
3;491074;21-2-2014;198,95;FLIGHT;Vliegticket;L217444L003;6-1-2014;217444L;EIN/AGP/EIN;HV;;;2-3-2014;N;AGP
3;491074;6-1-2014;57,96;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;490797;11-5-2014;84,52;FLIGHT;Vliegticket;1,47463E+12;6-1-2014;7MBVMAM;TNG/AMS;AT;momondo.nl;2.1;11-5-2014;N;AMS
3;490797;11-5-2014;84,52;FLIGHT;Vliegticket;1,47463E+12;6-1-2014;7MBVMAM;TNG/AMS;AT;momondo.nl;2.1;11-5-2014;N;AMS
3;490797;6-1-2014;35;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;491078;25-1-2014;897,84;FLIGHT;Vliegticket;7,44634E+11;6-1-2014;7YX3SBM;AMS/CDG/SGN/CDG/AMS;KL;;;3-2-2014;N;SGN
3;491078;6-1-2014;38,5;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;490940;7-2-2014;114,77;FLIGHT;Vliegticket;2,20463E+12;6-1-2014;7VER9QM;MUC/FRA;LH;skyscanner.nl BNL Meta;ftRhsnbxEeOT9wBQVpASNw;7-2-2014;N;FRA
3;490940;6-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;490957;31-1-2014;108,07;FLIGHT;Vliegticket;1,25463E+12;6-1-2014;7VVMUSM;AMS/LGW/AMS;BA;;;3-2-2014;N;LGW
3;490957;31-1-2014;108,07;FLIGHT;Vliegticket;1,25463E+12;6-1-2014;7VVMUSM;AMS/LGW/AMS;BA;;;3-2-2014;N;LGW
3;490957;6-1-2014;24,04;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;4-2-2014;N;
3;490957;31-1-2014;21,73;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;4-2-2014;N;
3;490957;6-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;490770;21-1-2014;140,5;FLIGHT;Vliegticket;6,24463E+12;6-1-2014;7HLWJIM;IKA/SAW/AMS;PC;momondo.nl;;21-1-2014;N;AMS
3;490770;6-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;491077;14-2-2014;564,46;FLIGHT;Vliegticket;1,17463E+12;6-1-2014;7ZAF7QM;AMS/CPH/PEK/***/PVG/CPH/AMS;SK;;;17-3-2014;N;PVG
3;491077;6-1-2014;18,5;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;490939;20-2-2014;113,64;FLIGHT;Vliegticket;7,44634E+11;6-1-2014;7UXXYDM;AMS/BUD/AMS;KL;;;23-2-2014;N;BUD
3;490939;6-1-2014;8,5;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;490839;30-5-2014;135,56;FLIGHT;Vliegticket;1,17463E+12;6-1-2014;7OSJZ7M;AMS/ARN/AMS;SK;;;1-6-2014;N;ARN
3;490833;30-5-2014;135,56;FLIGHT;Vliegticket;1,17463E+12;6-1-2014;7OKFMJM;AMS/ARN/AMS;SK;;;3-6-2014;N;ARN
3;490839;6-1-2014;16,84;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;2-6-2014;N;
3;490833;6-1-2014;18,17;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;4-6-2014;N;
3;490833;6-1-2014;8,5;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
3;490839;6-1-2014;8,5;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;N;
