Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;29-12-2013;5:21:18;;;;;;;;;;;;;
Selectie;Factuurdatum;van;28-12-2013;Tot en met;28-12-2013;;;;;;;;;;
3;489165;28-12-2013;32;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489174;17-7-2014;861;FLIGHT;Vliegticket;14634023582;28-12-2013;3X8LUSM;RTM/LHR/YVR/LHR/RTM;AA;;;7-8-2014;N;YVR
3;489174;17-7-2014;861;FLIGHT;Vliegticket;14634023580;28-12-2013;3X8LUSM;RTM/LHR/YVR/LHR/RTM;AA;;;7-8-2014;N;YVR
3;489174;17-7-2014;861;FLIGHT;Vliegticket;14634023579;28-12-2013;3X8LUSM;RTM/LHR/YVR/LHR/RTM;AA;;;7-8-2014;N;YVR
3;489174;17-7-2014;861;FLIGHT;Vliegticket;14634023581;28-12-2013;3X8LUSM;RTM/LHR/YVR/LHR/RTM;AA;;;7-8-2014;N;YVR
3;489174;28-12-2013;80;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489150;29-12-2013;142,17;FLIGHT;Vliegticket;L215633L002;28-12-2013;215633L;PMO/FCO;FR;;;29-12-2013;N;FCO
3;489150;28-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489150;28-12-2013;39,89;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489233;30-12-2013;59,89;FLIGHT;Vliegticket;L215726L002;28-12-2013;215726L;AMS/HAM;4U;;;30-12-2013;N;HAM
3;489233;28-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489233;28-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489155;19-3-2014;44,86;FLIGHT;Vliegticket;L215637L002;28-12-2013;215637L;NRN/BLQ/NRN;FR;;;23-3-2014;N;BLQ
3;489155;28-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;488248;;70;FLIGHT;Vliegticket;1,25261E+12;28-12-2013;ZSHAWFM;RTM/LCY/***/LHR/RTM;BA;;;21-4-2014;N;LHR
3;488248;;70;FLIGHT;Vliegticket;1,25261E+12;28-12-2013;ZSHAWFM;RTM/LCY/***/LHR/RTM;BA;;;21-4-2014;N;LHR
3;488248;29-12-2013;0;FLIGHT;Vliegticket;1,25463E+12;22-12-2013;ZSHAWFM;RTM/LHR/RTM;BA;;;21-4-2014;W;LHR
3;488248;29-12-2013;0;FLIGHT;Vliegticket;1,25463E+12;22-12-2013;ZSHAWFM;RTM/LHR/RTM;BA;;;21-4-2014;W;LHR
3;488248;22-12-2013;103,72;OVERIGE;Boekingskosten;;;;;;;;22-12-2013;W;
3;489190;30-12-2013;50,17;FLIGHT;Vliegticket;1,25463E+12;28-12-2013;3YX2POM;AMS/LCY;BA;skyscanner.nl BNL Meta;u_ZuOG_FEeObrABQVpBGEQ;30-12-2013;N;LCY
3;489190;30-12-2013;50,17;FLIGHT;Vliegticket;1,25463E+12;28-12-2013;3YX2POM;AMS/LCY;BA;skyscanner.nl BNL Meta;u_ZuOG_FEeObrABQVpBGEQ;30-12-2013;N;LCY
3;489190;28-12-2013;15;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489240;14-3-2014;104,04;FLIGHT;Vliegticket;1,25463E+12;28-12-2013;33ERCJM;AMS/LHR/AMS;BA;skyscanner.nl BNL Meta;uFUYMG_mEeOiiABQVpArCA;16-3-2014;N;LHR
3;489240;14-3-2014;104,04;FLIGHT;Vliegticket;1,25463E+12;28-12-2013;33ERCJM;AMS/LHR/AMS;BA;skyscanner.nl BNL Meta;uFUYMG_mEeOiiABQVpArCA;16-3-2014;N;LHR
3;489240;28-12-2013;15;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489167;6-2-2014;104,08;FLIGHT;Vliegticket;L215645L002;28-12-2013;215645L;NRN/FAO/NRN;FR;;;6-3-2014;N;FAO
3;489167;6-2-2014;124,56;FLIGHT;Vliegticket;L215645L003;28-12-2013;215645L;NRN/FAO/NRN;FR;;;6-3-2014;N;FAO
3;489167;28-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489232;16-7-2014;904,14;FLIGHT;Vliegticket;1,08463E+12;28-12-2013;32M2SIM;AMS/KEF/IAD/KEF/AMS;FI;;;5-8-2014;N;IAD
3;489232;16-7-2014;904,14;FLIGHT;Vliegticket;1,08463E+12;28-12-2013;32M2SIM;AMS/KEF/IAD/KEF/AMS;FI;;;5-8-2014;N;IAD
3;489232;16-7-2014;904,14;FLIGHT;Vliegticket;1,08463E+12;28-12-2013;32M2SIM;AMS/KEF/IAD/KEF/AMS;FI;;;5-8-2014;N;IAD
3;489232;16-7-2014;904,14;FLIGHT;Vliegticket;1,08463E+12;28-12-2013;32M2SIM;AMS/KEF/IAD/KEF/AMS;FI;;;5-8-2014;N;IAD
3;489232;16-7-2014;904,14;FLIGHT;Vliegticket;1,08463E+12;28-12-2013;32M2SIM;AMS/KEF/IAD/KEF/AMS;FI;;;5-8-2014;N;IAD
3;489232;28-12-2013;34,95;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489232;28-12-2013;76;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489223;19-7-2014;218,07;FLIGHT;Vliegticket;1,15463E+12;28-12-2013;32RP7CM;AMS/BEG/SJJ/BEG/AMS;JU;skyscanner.nl BNL Meta;yOSSgG_bEeOWAgBQVpBGEQ;17-8-2014;N;SJJ
3;489223;19-7-2014;174,07;FLIGHT;Vliegticket;1,15463E+12;28-12-2013;32RP7CM;AMS/BEG/SJJ/BEG/AMS;JU;skyscanner.nl BNL Meta;yOSSgG_bEeOWAgBQVpBGEQ;17-8-2014;N;SJJ
3;489223;19-7-2014;174,07;FLIGHT;Vliegticket;1,15463E+12;28-12-2013;32RP7CM;AMS/BEG/SJJ/BEG/AMS;JU;skyscanner.nl BNL Meta;yOSSgG_bEeOWAgBQVpBGEQ;17-8-2014;N;SJJ
3;489223;19-7-2014;218,07;FLIGHT;Vliegticket;1,15463E+12;28-12-2013;32RP7CM;AMS/BEG/SJJ/BEG/AMS;JU;skyscanner.nl BNL Meta;yOSSgG_bEeOWAgBQVpBGEQ;17-8-2014;N;SJJ
3;489223;19-7-2014;218,07;FLIGHT;Vliegticket;1,15463E+12;28-12-2013;32RP7CM;AMS/BEG/SJJ/BEG/AMS;JU;skyscanner.nl BNL Meta;yOSSgG_bEeOWAgBQVpBGEQ;17-8-2014;N;SJJ
3;489223;28-12-2013;37,5;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489247;13-2-2014;83,68;FLIGHT;Vliegticket;L215733L002;28-12-2013;215733L;MST/GRO/MST;FR;;;20-2-2014;N;GRO
3;489247;28-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489172;18-5-2014;163,95;FLIGHT;Vliegticket;L215648L002;28-12-2013;215648L;RTM/VIE/RTM;HV;;;23-5-2014;N;VIE
3;489172;18-5-2014;163,95;FLIGHT;Vliegticket;L215648L003;28-12-2013;215648L;RTM/VIE/RTM;HV;;;23-5-2014;N;VIE
3;489172;28-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489172;28-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489154;26-1-2014;555,32;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3WQ9GZM;BRU/AMS/HKG/AMS/BRU;KL;;;14-2-2014;N;HKG
3;489154;26-1-2014;555,32;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3WQ9GZM;BRU/AMS/HKG/AMS/BRU;KL;;;14-2-2014;N;HKG
3;489154;28-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489186;6-2-2014;104,09;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3YLUN3M;AMS/CPH/AMS;KL;;;12-2-2014;N;CPH
3;489186;6-2-2014;104,09;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3YLUN3M;AMS/CPH/AMS;KL;;;12-2-2014;N;CPH
3;489186;28-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489176;9-1-2014;713,29;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3XYQA7M;AMS/CUR/AMS;KL;skyscanner.nl BNL Meta;PF2IWm-xEeOMpgBQVpB-SQ;27-1-2014;N;CUR
3;489176;9-1-2014;713,29;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3XYQA7M;AMS/CUR/AMS;KL;skyscanner.nl BNL Meta;PF2IWm-xEeOMpgBQVpB-SQ;27-1-2014;N;CUR
3;489176;28-12-2013;35;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489259;6-1-2014;189,19;FLIGHT;Vliegticket;1,47463E+12;28-12-2013;33N4GLM;AMS/NDR/AMS;AT;skyscanner.nl BNL Meta;lHBd7G_3EeO46wBQVpB-Mw;20-1-2014;N;NDR
3;489259;28-12-2013;17,5;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489162;18-4-2014;97,9;FLIGHT;Vliegticket;L215641L003;28-12-2013;215641L;EIN/WMI/EIN;FR;;;21-4-2014;N;WMI
3;489162;18-4-2014;97,9;FLIGHT;Vliegticket;L215641L002;28-12-2013;215641L;EIN/WMI/EIN;FR;;;21-4-2014;N;WMI
3;489162;28-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489183;25-1-2014;497,56;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3VL2WWM;DUS/AMS/JFK/MCO/***/MIA/ATL/DU;KL;;;13-2-2014;N;MIA
3;489183;25-1-2014;497,56;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3VL2WWM;DUS/AMS/JFK/MCO/***/MIA/ATL/DU;KL;;;13-2-2014;N;MIA
3;489183;28-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489183;28-12-2013;43;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489235;17-1-2014;165,19;FLIGHT;Vliegticket;7,24463E+12;28-12-2013;3XXYD4M;ZRH/AMS/ZRH;LX;skyscanner.nl BNL Meta;ciJXBm_mEeOpWQBQVpAVGg;19-1-2014;N;AMS
3;489235;28-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489222;15-1-2014;722,9;FLIGHT;Vliegticket;2,20463E+12;28-12-2013;32AILEM;PHX/IAH/AMS/ORD/PHX;LH;;;12-2-2014;N;AMS
3;489222;28-12-2013;51,32;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489281;21-3-2014;101,07;FLIGHT;Vliegticket;1,25463E+12;29-12-2013;35BQL4M;AMS/LGW/AMS;BA;;;23-3-2014;N;LGW
3;489281;21-3-2014;101,07;FLIGHT;Vliegticket;1,25463E+12;29-12-2013;35BQL4M;AMS/LGW/AMS;BA;;;23-3-2014;N;LGW
3;489281;28-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489207;25-8-2014;81,99;FLIGHT;Vliegticket;L215704L002;28-12-2013;215704L;EIN/BEG;W6;;;25-8-2014;N;BEG
3;489207;25-8-2014;81,99;FLIGHT;Vliegticket;L215704L003;28-12-2013;215704L;EIN/BEG;W6;;;25-8-2014;N;BEG
3;489207;28-12-2013;54,76;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489256;25-3-2014;161,09;FLIGHT;Vliegticket;7,24438E+12;28-12-2013;33VT3PM;AMS/ZRH/AMS;LX;skyscanner.nl BNL Meta;TKYA1G_3EeOLbwBQVpAVGg;31-3-2014;N;ZRH
3;489256;28-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489171;17-1-2014;65,26;FLIGHT;Vliegticket;L215646L002;28-12-2013;215646L;EIN/AGP/EIN;FR;;;20-1-2014;N;AGP
3;489171;17-1-2014;65,26;FLIGHT;Vliegticket;L215646L003;28-12-2013;215646L;EIN/AGP/EIN;FR;;;20-1-2014;N;AGP
3;489171;28-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489171;28-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489193;10-6-2014;1.379,44;FLIGHT;Vliegticket;4,74634E+11;28-12-2013;3X7KRNM;BRU/LIS/SSA/***/VCP/LIS/BRU;TP;;;25-6-2014;N;VCP
3;489193;28-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489193;28-12-2013;60,5;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489143;10-6-2014;1.618,40;FLIGHT;Vliegticket;A3VA5H6M002;28-12-2013;3VA5H6M;AMS/GIG/FCO/AMS;KL;;;25-6-2014;N;GIG
3;489143;28-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489143;28-12-2013;117,59;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;26-6-2014;N;
3;489143;28-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489195;31-7-2014;345,53;FLIGHT;Vliegticket;5,55463E+12;28-12-2013;3ZBZPCM;BRU/SVO/IKA/SVO/BRU;SU;Jetcost.nl;FNL652bed94f1652e;22-8-2014;N;IKA
3;489195;31-7-2014;345,53;FLIGHT;Vliegticket;5,55463E+12;28-12-2013;3ZBZPCM;BRU/SVO/IKA/SVO/BRU;SU;Jetcost.nl;FNL652bed94f1652e;22-8-2014;N;IKA
3;489195;31-7-2014;345,53;FLIGHT;Vliegticket;5,55463E+12;28-12-2013;3ZBZPCM;BRU/SVO/IKA/SVO/BRU;SU;Jetcost.nl;FNL652bed94f1652e;22-8-2014;N;IKA
3;489195;31-7-2014;345,53;FLIGHT;Vliegticket;5,55463E+12;28-12-2013;3ZBZPCM;BRU/SVO/IKA/SVO/BRU;SU;Jetcost.nl;FNL652bed94f1652e;22-8-2014;N;IKA
3;489195;31-7-2014;345,53;FLIGHT;Vliegticket;5,55463E+12;28-12-2013;3ZBZPCM;BRU/SVO/IKA/SVO/BRU;SU;Jetcost.nl;FNL652bed94f1652e;22-8-2014;N;IKA
3;489195;31-7-2014;345,53;FLIGHT;Vliegticket;5,55463E+12;28-12-2013;3ZBZPCM;BRU/SVO/IKA/SVO/BRU;SU;Jetcost.nl;FNL652bed94f1652e;22-8-2014;N;IKA
3;489195;28-12-2013;131;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489267;11-1-2014;193,95;FLIGHT;Vliegticket;L215752L002;28-12-2013;215752L;RTM/INN/RTM;HV;;;15-1-2014;N;INN
3;489267;11-1-2014;193,95;FLIGHT;Vliegticket;L215752L003;28-12-2013;215752L;RTM/INN/RTM;HV;;;15-1-2014;N;INN
3;489267;28-12-2013;59,83;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489194;17-1-2014;169;FLIGHT;Vliegticket;L215686L005;28-12-2013;215686L;AMS/VLC/AMS;HV;;;21-1-2014;N;VLC
3;489194;17-1-2014;135;FLIGHT;Vliegticket;L215686L006;28-12-2013;215686L;AMS/VLC/AMS;HV;;;21-1-2014;N;VLC
3;489194;17-1-2014;182,42;HOTELS;Hotel boeking;;;;;;;;21-1-2014;N;
3;489194;28-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489132;3-5-2014;644,43;FLIGHT;Vliegticket;1,25463E+12;28-12-2013;3RP898M;AMS/LHR/YVR/LHR/AMS;BA;;;1-6-2014;N;YVR
3;489132;3-5-2014;644,43;FLIGHT;Vliegticket;1,25463E+12;28-12-2013;3RP898M;AMS/LHR/YVR/LHR/AMS;BA;;;1-6-2014;N;YVR
3;489132;28-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489132;28-12-2013;43;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489180;8-1-2014;364,34;FLIGHT;Vliegticket;7,24438E+12;28-12-2013;3XZFYZM;AMS/ZRH/FLR/ZRH/AMS;LX;;;9-1-2014;N;FLR
3;489180;28-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489180;28-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489128;22-2-2014;468,07;FLIGHT;Vliegticket;2,35463E+12;28-12-2013;3R3R5QM;AMS/IST/DAR/IST/AMS;TK;Chase.nl;2;16-5-2014;N;DAR
3;489128;22-2-2014;468,07;FLIGHT;Vliegticket;2,35463E+12;28-12-2013;3R3R5QM;AMS/IST/DAR/IST/AMS;TK;Chase.nl;2;16-5-2014;N;DAR
3;489128;28-12-2013;35;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489257;17-5-2014;759,01;FLIGHT;Vliegticket;1,25463E+12;28-12-2013;333WW9M;AMS/LGW/CUN/***/MEX/LHR/AMS;BA;;;9-6-2014;N;MEX
3;489257;17-5-2014;759,01;FLIGHT;Vliegticket;1,25463E+12;28-12-2013;333WW9M;AMS/LGW/CUN/***/MEX/LHR/AMS;BA;;;9-6-2014;N;MEX
3;489257;28-12-2013;71,76;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489238;31-1-2014;153,77;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;33B8REM;AMS/LIS/AMS;KL;;;3-2-2014;N;LIS
3;489238;31-1-2014;153,77;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;33B8REM;AMS/LIS/AMS;KL;;;3-2-2014;N;LIS
3;489238;31-1-2014;153,77;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;33B8REM;AMS/LIS/AMS;KL;;;3-2-2014;N;LIS
3;489238;31-1-2014;153,77;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;33B8REM;AMS/LIS/AMS;KL;;;3-2-2014;N;LIS
3;489238;28-12-2013;55;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489134;16-2-2014;80,56;FLIGHT;Vliegticket;L215602L002;28-12-2013;215602L;CRL/AGP/CRL;FR;;;21-2-2014;N;AGP
3;489134;16-2-2014;80,56;FLIGHT;Vliegticket;L215602L004;28-12-2013;215602L;CRL/AGP/CRL;FR;;;21-2-2014;N;AGP
3;489134;16-2-2014;80,56;FLIGHT;Vliegticket;L215602L005;28-12-2013;215602L;CRL/AGP/CRL;FR;;;21-2-2014;N;AGP
3;489134;16-2-2014;80,56;FLIGHT;Vliegticket;L215602L003;28-12-2013;215602L;CRL/AGP/CRL;FR;;;21-2-2014;N;AGP
3;489134;28-12-2013;34,36;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;22-2-2014;N;
3;489134;28-12-2013;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489134;28-12-2013;85;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489210;26-3-2014;229,9;AUTOHUUR;Autohuur;;;FYV9YD;;;;;6-4-2014;N;
3;489210;26-3-2014;632,58;FLIGHT;Vliegticket;1,64634E+11;28-12-2013;3ZIQ7OM;AMS/EWR/LAS/IAH/AMS;UA;;;6-4-2014;N;LAS
3;489210;26-3-2014;632,58;FLIGHT;Vliegticket;1,64634E+11;28-12-2013;3ZIQ7OM;AMS/EWR/LAS/IAH/AMS;UA;;;6-4-2014;N;LAS
3;489210;28-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489274;5-1-2014;69,99;FLIGHT;Vliegticket;L215759L002;28-12-2013;215759L;EIN/BUD;W6;;;5-1-2014;N;BUD
3;489274;5-1-2014;61,99;FLIGHT;Vliegticket;L215759L003;28-12-2013;215759L;EIN/BUD;W6;;;5-1-2014;N;BUD
3;489274;28-12-2013;51;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489230;16-4-2014;433,3;FLIGHT;Vliegticket;5,12463E+12;28-12-2013;32PO57M;AMS/AMM/AMS;RJ;Chase.nl;2;26-4-2014;N;AMM
3;489230;16-4-2014;433,3;FLIGHT;Vliegticket;5,12463E+12;28-12-2013;32PO57M;AMS/AMM/AMS;RJ;Chase.nl;2;26-4-2014;N;AMM
3;489230;28-12-2013;35;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489160;4-8-2014;57;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3W7C5BM;AMS/TPE/AMS;KL;;;25-8-2014;N;TPE
3;489160;4-8-2014;777,65;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3W7C5BM;AMS/TPE/AMS;KL;;;25-8-2014;N;TPE
3;489160;4-8-2014;918,65;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3W7C5BM;AMS/TPE/AMS;KL;;;25-8-2014;N;TPE
3;489160;4-8-2014;918,65;FLIGHT;Vliegticket;7,44634E+11;28-12-2013;3W7C5BM;AMS/TPE/AMS;KL;;;25-8-2014;N;TPE
3;489160;28-12-2013;95;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489163;6-1-2014;164,48;FLIGHT;Vliegticket;1,25463E+12;28-12-2013;3XOH6VM;CPT/JNB;BA;kayak budgetair.nl;xhPewSwD3bIkR1A4qhU0qw;6-1-2014;N;JNB
3;489163;28-12-2013;13,56;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489220;16-1-2014;178,8;FLIGHT;Vliegticket;8,29463E+12;28-12-2013;3ZXR8MM;BKK/TDX/BKK;PG;;;22-1-2014;N;TDX
