Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;22-12-2013;5:31:22;;;;;;;;;;;;;
Selectie;Factuurdatum;van;21-12-2013;Tot en met;21-12-2013;;;;;;;;;;
3;488036;21-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488055;9-3-2014;677,33;FLIGHT;Vliegticket;7,84438E+12;21-12-2013;ZE7UTJM;AMS/CDG/CAN/MNL/CAN/CDG/AMS;CZ;;;31-3-2014;N;MNL
3;488055;21-12-2013;45,48;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488017;27-12-2013;248,06;FLIGHT;Vliegticket;L214551L002;21-12-2013;214551L;TSF/NRN/TSF;FR;;;30-12-2013;N;NRN
3;488017;21-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;487974;28-12-2013;188,1;AUTOHUUR;Autohuur;;;02S48M;;;;;6-1-2014;N;
3;487974;28-12-2013;313,12;FLIGHT;Vliegticket;L214484L006;21-12-2013;214484L;NRN/PMO/NRN;FR;;;6-1-2014;N;PMO
3;487974;28-12-2013;313,12;FLIGHT;Vliegticket;L214484L007;21-12-2013;214484L;NRN/PMO/NRN;FR;;;6-1-2014;N;PMO
3;487974;28-12-2013;444,36;HOTELS;Hotel boeking;;;;;;;;6-1-2014;N;
3;487974;28-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;487974;21-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;487996;25-12-2013;169,67;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;ZBMWPOM;AMS/GVA/AMS;KL;;;28-12-2013;N;GVA
3;487996;21-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;487996;25-12-2013;14,06;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;29-12-2013;N;
3;487996;21-12-2013;28,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488084;5-1-2014;1.579,34;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;ZGZ6BCM;GRU/AMS/GRU;KL;;;15-2-2014;N;AMS
3;488084;21-12-2013;9;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;488084;21-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488096;24-8-2014;55,02;FLIGHT;Vliegticket;9,58463E+12;21-12-2013;ZFRC39M;AUA/CUR;7I;Idealo.nl account;;24-8-2014;N;CUR
3;488096;24-8-2014;55,02;FLIGHT;Vliegticket;9,58463E+12;21-12-2013;ZFRC39M;AUA/CUR;7I;Idealo.nl account;;24-8-2014;N;CUR
3;488096;24-8-2014;55,02;FLIGHT;Vliegticket;9,58463E+12;21-12-2013;ZFRC39M;AUA/CUR;7I;Idealo.nl account;;24-8-2014;N;CUR
3;488096;24-8-2014;55,02;FLIGHT;Vliegticket;9,58463E+12;21-12-2013;ZFRC39M;AUA/CUR;7I;Idealo.nl account;;24-8-2014;N;CUR
3;488096;24-8-2014;55,02;FLIGHT;Vliegticket;9,58463E+12;21-12-2013;ZFRC39M;AUA/CUR;7I;Idealo.nl account;;24-8-2014;N;CUR
3;488096;21-12-2013;87,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488048;22-12-2013;561,84;FLIGHT;Vliegticket;1,76463E+12;21-12-2013;ZDDI3HM;CMB/DXB/AMS;EK;;;23-12-2013;N;AMS
3;488048;21-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488049;29-12-2013;158,76;FLIGHT;Vliegticket;1,25463E+12;21-12-2013;ZD74H8M;LHR/RTM;BA;;;29-12-2013;N;RTM
3;488049;21-12-2013;14,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;484890;1-1-2014;374,42;FLIGHT;Vliegticket;6,24463E+12;21-12-2013;Y8728HM;IKA/SAW/AMS/SAW/IKA;PC;;;20-1-2014;N;AMS
3;484890;1-1-2014;0;FLIGHT;Vliegticket;6,24463E+12;4-12-2013;X26IGEM;IKA/SAW/AMS/SAW/IKA;PC;;;20-1-2014;W;AMS
3;484890;1-1-2014;0;FLIGHT;Vliegticket;6,24463E+12;4-12-2013;X26IGEM;IKA/SAW/AMS/SAW/IKA;PC;;;20-1-2014;W;AMS
3;484890;4-12-2013;36;OVERIGE;Boekingskosten;;;;;;;;4-12-2013;W;
3;488022;21-2-2014;94,07;FLIGHT;Vliegticket;1,25463E+12;21-12-2013;ZBUDK6M;AMS/LHR/***/LGW/AMS;BA;;;24-2-2014;N;LHR
3;488022;21-2-2014;94,07;FLIGHT;Vliegticket;1,25463E+12;21-12-2013;ZBUDK6M;AMS/LHR/***/LGW/AMS;BA;;;24-2-2014;N;LHR
3;488022;21-2-2014;226,15;HOTELS;Hotel boeking;;;;;;;;24-2-2014;N;
3;488022;21-12-2013;10;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488011;27-5-2014;1.026,07;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;ZCM5YXM;MEX/AMS/MEX;KL;;;12-6-2014;N;AMS
3;488011;21-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;488011;21-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488043;2-7-2014;75,28;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;ZD42C9M;AMS/SXB;A5;;;2-7-2014;N;SXB
3;488043;21-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488091;26-12-2013;223,98;FLIGHT;Vliegticket;L214630L002;21-12-2013;214630L;DTM/TGM/DTM;W6;;;2-1-2014;N;TGM
3;488091;21-12-2013;22;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488054;2-6-2014;192,86;FLIGHT;Vliegticket;L214587L002;21-12-2013;214587L;AMS/FCO/AMS;U2;;;6-6-2014;N;FCO
3;488054;2-6-2014;192,86;FLIGHT;Vliegticket;L214587L003;21-12-2013;214587L;AMS/FCO/AMS;U2;;;6-6-2014;N;FCO
3;488054;21-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488034;8-1-2014;93,77;FLIGHT;Vliegticket;L214570L002;21-12-2013;214570L;BRQ/EIN/BRQ;W6;;;15-1-2014;N;EIN
3;488034;21-12-2013;36;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;487955;7-7-2014;812,14;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;Y7N5EBM;AMS/BKK/AMS;KL;;;11-8-2014;N;BKK
3;487955;7-7-2014;46;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;Y7N5EBM;AMS/BKK/AMS;KL;;;11-8-2014;N;BKK
3;487955;7-7-2014;812,14;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;Y7N5EBM;AMS/BKK/AMS;KL;;;11-8-2014;N;BKK
3;487955;21-12-2013;123,5;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;12-8-2014;N;
3;487955;21-12-2013;76,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488024;19-7-2014;538,99;FLIGHT;Vliegticket;5,89463E+12;21-12-2013;ZC4I7FM;BRU/EWR/BRU;9W;skyscanner.nl BNL Meta;lBBtrGpMEeOK9ABQVpBbRw;10-8-2014;N;EWR
3;488024;19-7-2014;538,99;FLIGHT;Vliegticket;5,89463E+12;21-12-2013;ZC4I7FM;BRU/EWR/BRU;9W;skyscanner.nl BNL Meta;lBBtrGpMEeOK9ABQVpBbRw;10-8-2014;N;EWR
3;488024;19-7-2014;538,99;FLIGHT;Vliegticket;5,89463E+12;21-12-2013;ZC4I7FM;BRU/EWR/BRU;9W;skyscanner.nl BNL Meta;lBBtrGpMEeOK9ABQVpBbRw;10-8-2014;N;EWR
3;488024;19-7-2014;538,99;FLIGHT;Vliegticket;5,89463E+12;21-12-2013;ZC4I7FM;BRU/EWR/BRU;9W;skyscanner.nl BNL Meta;lBBtrGpMEeOK9ABQVpBbRw;10-8-2014;N;EWR
3;488024;21-12-2013;24;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;488024;21-12-2013;70;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488059;16-6-2014;1.093,01;FLIGHT;Vliegticket;4,74634E+11;21-12-2013;ZE8UDNM;AMS/LIS/GRU/FLN/CNF/LIS/AMS;TP;;;17-7-2014;N;FLN
3;488059;21-12-2013;48;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488056;30-12-2013;260,17;FLIGHT;Vliegticket;6,23463E+12;21-12-2013;ZEYA63M;AMS/SOF/AMS;FB;;;2-1-2014;N;SOF
3;488056;30-12-2013;260,17;FLIGHT;Vliegticket;6,23463E+12;21-12-2013;ZEYA63M;AMS/SOF/AMS;FB;;;2-1-2014;N;SOF
3;488056;21-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;487972;1-10-2014;680,14;FLIGHT;Vliegticket;2,97463E+12;21-12-2013;Y87ZCRM;AMS/BKK/AMS;CI;momondo.nl;;20-10-2014;N;BKK
3;487972;1-10-2014;680,14;FLIGHT;Vliegticket;2,97463E+12;21-12-2013;Y87ZCRM;AMS/BKK/AMS;CI;momondo.nl;;20-10-2014;N;BKK
3;487972;21-12-2013;35;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488067;1-2-2014;147,04;FLIGHT;Vliegticket;2,20463E+12;21-12-2013;ZFGJ5PM;TXL/MUC/TXL;LH;skyscanner.nl BNL Meta;6OXdpmpxEeO2AgBQVpB-NA;15-2-2014;N;MUC
3;488067;21-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;488067;21-12-2013;10,31;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;487978;1-8-2014;864,61;FLIGHT;Vliegticket;5,89463E+12;21-12-2013;ZADQTZM;BRU/YYZ/BRU;9W;;;23-8-2014;N;YYZ
3;487978;1-8-2014;736,61;FLIGHT;Vliegticket;5,89463E+12;21-12-2013;ZADQTZM;BRU/YYZ/BRU;9W;;;23-8-2014;N;YYZ
3;487978;1-8-2014;736,61;FLIGHT;Vliegticket;5,89463E+12;21-12-2013;ZADQTZM;BRU/YYZ/BRU;9W;;;23-8-2014;N;YYZ
3;487978;1-8-2014;864,61;FLIGHT;Vliegticket;5,89463E+12;21-12-2013;ZADQTZM;BRU/YYZ/BRU;9W;;;23-8-2014;N;YYZ
3;487978;21-12-2013;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;487978;21-12-2013;50;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;487957;2-1-2014;120,26;FLIGHT;Vliegticket;7,38463E+12;21-12-2013;Y8MNXFM;REP/SGN;VN;kayak budgetair.nl;ChGOrFFAAaD1QSUw0D3I5Q;2-1-2014;N;SGN
3;487957;2-1-2014;120,26;FLIGHT;Vliegticket;7,38463E+12;21-12-2013;Y8MNXFM;REP/SGN;VN;kayak budgetair.nl;ChGOrFFAAaD1QSUw0D3I5Q;2-1-2014;N;SGN
3;487957;2-1-2014;120,26;FLIGHT;Vliegticket;7,38463E+12;21-12-2013;Y8MNXFM;REP/SGN;VN;kayak budgetair.nl;ChGOrFFAAaD1QSUw0D3I5Q;2-1-2014;N;SGN
3;487957;21-12-2013;38,36;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488006;9-4-2014;222,72;FLIGHT;Vliegticket;2,20438E+12;21-12-2013;ZCFYYPM;AMS/MUC/POZ/FRA/AMS;LH;;;12-4-2014;N;POZ
3;488006;21-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488079;23-5-2014;139,78;FLIGHT;Vliegticket;L214613L002;21-12-2013;214613L;AMS/EDI/AMS;U2;;;30-5-2014;N;EDI
3;488079;23-5-2014;139,78;FLIGHT;Vliegticket;L214613L006;21-12-2013;214613L;AMS/EDI/AMS;U2;;;30-5-2014;N;EDI
3;488079;23-5-2014;139,78;FLIGHT;Vliegticket;L214613L004;21-12-2013;214613L;AMS/EDI/AMS;U2;;;30-5-2014;N;EDI
3;488079;23-5-2014;107,22;FLIGHT;Vliegticket;L214613L005;21-12-2013;214613L;AMS/EDI/AMS;U2;;;30-5-2014;N;EDI
3;488079;23-5-2014;107,22;FLIGHT;Vliegticket;L214613L003;21-12-2013;214613L;AMS/EDI/AMS;U2;;;30-5-2014;N;EDI
3;488079;21-12-2013;101;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488002;7-8-2014;175,68;FLIGHT;Vliegticket;L214513L002;21-12-2013;214513L;CRL/REU/CRL;FR;;;21-8-2014;N;REU
3;488002;7-8-2014;91,78;FLIGHT;Vliegticket;L214513L003;21-12-2013;214513L;CRL/REU/CRL;FR;;;21-8-2014;N;REU
3;488002;21-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;488002;21-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;478839;17-12-2013;0;FLIGHT;Vliegticket;1,47432E+12;8-11-2013;Z5WX45M;ACC/CMN/AMS/CMN/ACC;AT;;;11-3-2014;W;AMS
3;478839;21-12-2013;0;FLIGHT;Vliegticket;1,47463E+12;16-12-2013;Z5WX45M;ACC/CMN/AMS/CMN/ACC;AT;;;11-3-2014;W;AMS
3;478839;23-12-2013;200;FLIGHT;Vliegticket;AZ5WX45M050;21-12-2013;Z5WX45M;ACC/CMN/AMS/CMN/ACC;AT;;;11-3-2014;N;AMS
3;478839;8-11-2013;50;OVERIGE;Boekingskosten;;;;;;;;8-11-2013;W;
3;488037;8-2-2014;90,5;FLIGHT;Vliegticket;2,20438E+12;21-12-2013;ZDPWNOM;AMS/MUC/AMS;LH;skyscanner.nl BNL Meta;sQfdtmpUEeO3vABQVpB-Ng;15-2-2014;N;MUC
3;488037;8-2-2014;90,5;FLIGHT;Vliegticket;2,20438E+12;21-12-2013;ZDPWNOM;AMS/MUC/AMS;LH;skyscanner.nl BNL Meta;sQfdtmpUEeO3vABQVpB-Ng;15-2-2014;N;MUC
3;488037;21-12-2013;15;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488023;14-2-2014;849,34;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;ZCRJTZM;AMS/GRU/AMS;KL;;;23-2-2014;N;GRU
3;488023;21-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488018;4-6-2014;150,14;FLIGHT;Vliegticket;L214552L002;21-12-2013;214552L;BRU/VLC/BRU;FR;;;8-6-2014;N;VLC
3;488018;4-6-2014;74,44;FLIGHT;Vliegticket;L214552L003;21-12-2013;214552L;BRU/VLC/BRU;FR;;;8-6-2014;N;VLC
3;488018;21-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;488018;21-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;487977;31-1-2014;182;FLIGHT;Vliegticket;2,20463E+12;21-12-2013;ZAUKB8M;GVA/FRA/OSL/GVA;LH;;;2-2-2014;N;OSL
3;487977;21-12-2013;32,18;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488053;13-2-2014;934,69;FLIGHT;Vliegticket;6,18463E+12;21-12-2013;ZEEDOHM;AMS/SIN/BKI/SIN/AMS;SQ;;;23-4-2014;N;BKI
3;488053;21-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;488053;21-12-2013;72,09;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;25-4-2014;N;
3;488053;21-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488069;8-5-2014;168,95;FLIGHT;Vliegticket;L214602L002;21-12-2013;214602L;AMS/VLC/AMS;HV;;;15-5-2014;N;VLC
3;488069;8-5-2014;168,95;FLIGHT;Vliegticket;L214602L003;21-12-2013;214602L;AMS/VLC/AMS;HV;;;15-5-2014;N;VLC
3;488069;21-12-2013;33,28;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;16-5-2014;N;
3;488069;21-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488072;7-3-2014;242,32;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;ZFST77M;AMS/ATH/AMS;KL;skyscanner.nl BNL Meta;csTQOmpzEeOv5wBQVpBGEQ;10-3-2014;N;ATH
3;488072;21-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;488072;21-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488062;4-1-2014;221,79;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;ZEQQAZM;AMS/LPI/AMS;KL;skyscanner.nl BNL Meta;id_T_GpnEeOGOABQVpBo4g;10-1-2014;N;LPI
3;488062;21-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;488062;21-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488052;15-2-2014;192,08;FLIGHT;Vliegticket;2,35463E+12;21-12-2013;ZESAGMM;AMS/IST/AMS;TK;;;19-2-2014;N;IST
3;488052;15-2-2014;192,08;FLIGHT;Vliegticket;2,35463E+12;21-12-2013;ZESAGMM;AMS/IST/AMS;TK;;;19-2-2014;N;IST
3;488052;21-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;487979;23-12-2013;68,93;FLIGHT;Vliegticket;1,25463E+12;21-12-2013;Y88Q9JM;LCY/AMS;BA;skyscanner.nl BNL Meta;E-Xx3GoqEeOcZABQVpB-MQ;23-12-2013;N;AMS
3;487979;21-12-2013;8,84;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488012;12-5-2014;290,97;FLIGHT;Vliegticket;7,24438E+12;21-12-2013;ZCA298M;AMS/ZRH/TLV/ZRH/AMS;LX;;;21-5-2014;N;TLV
3;488012;12-5-2014;290,97;FLIGHT;Vliegticket;7,24438E+12;21-12-2013;ZCA298M;AMS/ZRH/TLV/ZRH/AMS;LX;;;21-5-2014;N;TLV
3;488012;21-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;488012;21-12-2013;48,52;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;22-5-2014;N;
3;488012;12-5-2014;66,24;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;22-5-2014;N;
3;488012;21-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;487993;2-5-2014;851,05;FLIGHT;Vliegticket;1,25463E+12;21-12-2013;ZAMQXZM;AMS/LHR/GIG/LHR/AMS;BA;;;10-5-2014;N;GIG
3;487993;2-5-2014;851,05;FLIGHT;Vliegticket;1,25463E+12;21-12-2013;ZAMQXZM;AMS/LHR/GIG/LHR/AMS;BA;;;10-5-2014;N;GIG
3;487993;2-5-2014;851,05;FLIGHT;Vliegticket;1,25463E+12;21-12-2013;ZAMQXZM;AMS/LHR/GIG/LHR/AMS;BA;;;10-5-2014;N;GIG
3;487993;2-5-2014;879,54;HOTELS;Hotel boeking;;;;;;;;9-5-2014;N;
3;487993;2-5-2014;20,97;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;2-5-2014;N;
3;487993;21-12-2013;10;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488087;10-4-2014;154,88;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;ZEL3O8M;AMS/OSL/AMS;KL;skyscanner.nl BNL Meta;yDNRzmqFEeOjBABQVpB-SQ;13-4-2014;N;OSL
3;488087;21-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;487987;2-5-2014;801,07;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;Y887YXM;AMS/YYZ/YHZ/YYZ/AMS;KL;;;14-5-2014;N;YHZ
3;487987;2-5-2014;801,07;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;Y887YXM;AMS/YYZ/YHZ/YYZ/AMS;KL;;;14-5-2014;N;YHZ
3;487987;2-5-2014;801,07;FLIGHT;Vliegticket;7,44634E+11;21-12-2013;Y887YXM;AMS/YYZ/YHZ/YYZ/AMS;KL;;;14-5-2014;N;YHZ
3;487987;21-12-2013;20,97;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
3;487987;21-12-2013;54;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488082;8-7-2014;701,23;FLIGHT;Vliegticket;1,17463E+12;21-12-2013;ZF7FW9M;AMS/CPH/PEK/***/KTM/DEL/ZRH/AM;SK;;;6-8-2014;N;PEK
3;488082;8-7-2014;701,23;FLIGHT;Vliegticket;1,17463E+12;21-12-2013;ZF7FW9M;AMS/CPH/PEK/***/KTM/DEL/ZRH/AM;SK;;;6-8-2014;N;PEK
3;488082;21-12-2013;43;OVERIGE;Boekingskosten;;;;;;;;21-12-2013;N;
3;488035;25-12-2013;192,01;FLIGHT;Vliegticket;7,24438E+12;21-12-2013;ZC5JYEM;AMS/ZRH/NCE/ZRH/AMS;LX;;;29-12-2013;N;NCE
3;488035;25-12-2013;192,01;FLIGHT;Vliegticket;7,24438E+12;21-12-2013;ZC5JYEM;AMS/ZRH/NCE/ZRH/AMS;LX;;;29-12-2013;N;NCE
3;488035;21-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-12-2013;N;
