Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;30-12-2013;5:19:05;;;;;;;;;;;;;
Selectie;Factuurdatum;van;29-12-2013;Tot en met;29-12-2013;;;;;;;;;;
3;489449;2-1-2014;173,18;FLIGHT;Vliegticket;8,34634E+11;29-12-2013;4E7FP6M;ELS/CPT;SA;;;2-1-2014;N;CPT
3;489449;2-1-2014;173,18;FLIGHT;Vliegticket;8,34634E+11;29-12-2013;4E7FP6M;ELS/CPT;SA;;;2-1-2014;N;CPT
3;489451;9-1-2014;195,72;FLIGHT;Vliegticket;8,34634E+11;29-12-2013;4EXXQMM;CPT/JNB/CPT;SA;;;12-1-2014;N;JNB
3;489449;29-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489451;29-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489448;26-5-2014;205,2;AUTOHUUR;Autohuur;;;02SC7F;;;;;4-6-2014;N;
3;489448;26-5-2014;108,33;FLIGHT;Vliegticket;L215877L005;29-12-2013;215877L;AMS/NCE/AMS;HV;;;4-6-2014;N;NCE
3;489448;26-5-2014;108,33;FLIGHT;Vliegticket;L215877L007;29-12-2013;215877L;AMS/NCE/AMS;HV;;;4-6-2014;N;NCE
3;489448;26-5-2014;108,33;FLIGHT;Vliegticket;L215877L006;29-12-2013;215877L;AMS/NCE/AMS;HV;;;4-6-2014;N;NCE
3;489448;29-12-2013;54,7;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;5-6-2014;N;
3;489448;29-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489304;17-2-2014;218,67;FLIGHT;Vliegticket;5,54634E+11;29-12-2013;39YN5DM;AMS/FCO/CTA/FCO/AMS;AZ;;;20-2-2014;N;CTA
3;489304;29-12-2013;9,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489456;14-1-2014;122,37;FLIGHT;Vliegticket;8,34634E+11;29-12-2013;4E49D3M;CPT/ELS;SA;;;14-1-2014;N;ELS
3;489456;14-1-2014;122,37;FLIGHT;Vliegticket;8,34634E+11;29-12-2013;4E49D3M;CPT/ELS;SA;;;14-1-2014;N;ELS
3;489456;29-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489331;13-1-2014;148,46;FLIGHT;Vliegticket;7,06463E+12;29-12-2013;4A8Z5LM;MBA/NBO/EBB;KQ;wego.com bua.nl;1388320701721-QHcjqn::EMPTY;13-1-2014;N;EBB
3;489331;29-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;29-12-2013;N;
3;489331;29-12-2013;17,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489395;11-7-2014;331,2;AUTOHUUR;Autohuur;;;;;;;;27-7-2014;N;
3;489395;11-7-2014;187,88;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4DJF5DM;AMS/LIS/AMS;KL;;;27-7-2014;N;LIS
3;489395;11-7-2014;187,88;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4DJF5DM;AMS/LIS/AMS;KL;;;27-7-2014;N;LIS
3;489395;11-7-2014;187,88;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4DJF5DM;AMS/LIS/AMS;KL;;;27-7-2014;N;LIS
3;489395;11-7-2014;187,88;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4DJF5DM;AMS/LIS/AMS;KL;;;27-7-2014;N;LIS
3;489395;29-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489335;26-3-2014;57,39;FLIGHT;Vliegticket;1,64634E+11;29-12-2013;4AVNURM;SFO/LAS;UA;;;26-3-2014;N;LAS
3;489335;29-12-2013;12,06;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489251;29-12-2013;353,09;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;33OB58M;ZRH/AMS/ZRH;KL;;;3-1-2014;N;AMS
3;489251;28-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;28-12-2013;N;
3;489251;28-12-2013;35,54;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489412;12-5-2014;449,38;FLIGHT;Vliegticket;7,45735E+12;29-12-2013;4D7CPVM;DUS/JFK/DUS;AB;Chase.nl;2i;20-5-2014;N;JFK
3;489412;12-5-2014;449,38;FLIGHT;Vliegticket;7,45735E+12;29-12-2013;4D7CPVM;DUS/JFK/DUS;AB;Chase.nl;2i;20-5-2014;N;JFK
3;489412;12-5-2014;449,38;FLIGHT;Vliegticket;7,45735E+12;29-12-2013;4D7CPVM;DUS/JFK/DUS;AB;Chase.nl;2i;20-5-2014;N;JFK
3;489412;29-12-2013;52,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489403;31-12-2013;217,1;FLIGHT;Vliegticket;1,47463E+12;29-12-2013;4DYWX4M;AMS/CMN/AMS;AT;skyscanner.nl BNL Meta;nkWpHnC4EeOU2ABQVphBvw;7-1-2014;N;CMN
3;489403;29-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;29-12-2013;N;
3;489403;29-12-2013;21,71;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489342;1-1-2014;198,69;FLIGHT;Vliegticket;1,47463E+12;29-12-2013;4BO9R3M;AMS/TNG/AMS;AT;Idealo.nl account;;8-1-2014;N;TNG
3;489342;29-12-2013;17,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489126;30-12-2013;522,11;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;3RUIRRM;DUS/CDG/DKR/CDG/DUS;AF;;;20-1-2014;N;DKR
3;489126;27-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;27-12-2013;N;
3;489126;27-12-2013;48,31;OVERIGE;Boekingskosten;;;;;;;;27-12-2013;N;
3;489389;2-1-2014;132,77;FLIGHT;Vliegticket;4,74634E+11;29-12-2013;4CKZAQM;AMS/LIS/MAD;TP;;;2-1-2014;N;MAD
3;489389;29-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;29-12-2013;N;
3;489389;29-12-2013;14,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489428;17-4-2014;119,78;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4D5ZFRM;AMS/GVA/AMS;KL;;;21-4-2014;N;GVA
3;489428;17-4-2014;119,78;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4D5ZFRM;AMS/GVA/AMS;KL;;;21-4-2014;N;GVA
3;489428;17-4-2014;119,78;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4D5ZFRM;AMS/GVA/AMS;KL;;;21-4-2014;N;GVA
3;489428;17-4-2014;119,78;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4D5ZFRM;AMS/GVA/AMS;KL;;;21-4-2014;N;GVA
3;489428;29-12-2013;35;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489429;2-5-2014;232,47;FLIGHT;Vliegticket;L215866L002;29-12-2013;215866L;BRU/AGP/BRU;FR;;;10-5-2014;N;AGP
3;489429;2-5-2014;232,47;FLIGHT;Vliegticket;L215866L004;29-12-2013;215866L;BRU/AGP/BRU;FR;;;10-5-2014;N;AGP
3;489429;2-5-2014;177,25;FLIGHT;Vliegticket;L215866L003;29-12-2013;215866L;BRU/AGP/BRU;FR;;;10-5-2014;N;AGP
3;489429;2-5-2014;74,27;FLIGHT;Vliegticket;L215866L006;29-12-2013;215866L;BRU/AGP/BRU;FR;;;10-5-2014;N;AGP
3;489429;2-5-2014;177,25;FLIGHT;Vliegticket;L215866L005;29-12-2013;215866L;BRU/AGP/BRU;FR;;;10-5-2014;N;AGP
3;489429;29-12-2013;101;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489337;24-4-2014;123,72;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4AV5TYM;AMS/PRG/AMS;KL;Chase.nl;2;27-4-2014;N;PRG
3;489337;29-12-2013;9,8;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489381;14-6-2014;732,17;FLIGHT;Vliegticket;14634026808;29-12-2013;4CWZLLM;AMS/LHR/DFW/GDL/DFW/LHR/AMS;AA;;;1-7-2014;N;GDL
3;489381;29-12-2013;57,45;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;2-7-2014;N;
3;489381;29-12-2013;22;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489382;17-2-2014;99,93;FLIGHT;Vliegticket;1,25463E+12;29-12-2013;4C4EDJM;RTM/LHR/RTM;BA;skyscanner.nl BNL Meta;dZacInCoEeOQAABQVpBo4g;21-2-2014;N;LHR
3;489382;29-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;29-12-2013;N;
3;489382;29-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489426;15-5-2014;251,75;AUTOHUUR;Autohuur;;;168531-;;;;;19-5-2014;N;
3;489426;15-5-2014;119,02;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4EE9PMM;AMS/LIN/AMS;KL;;;19-5-2014;N;LIN
3;489426;15-5-2014;119,02;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4EE9PMM;AMS/LIN/AMS;KL;;;19-5-2014;N;LIN
3;489426;15-5-2014;119,02;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4EE9PMM;AMS/LIN/AMS;KL;;;19-5-2014;N;LIN
3;489426;15-5-2014;119,02;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4EE9PMM;AMS/LIN/AMS;KL;;;19-5-2014;N;LIN
3;489426;29-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489323;11-2-2014;95,77;FLIGHT;Vliegticket;1,17463E+12;29-12-2013;39M7PHM;AMS/OSL/AMS;SK;;;18-2-2014;N;OSL
3;489323;29-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;29-12-2013;N;
3;489323;29-12-2013;9,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489294;7-1-2014;193,91;FLIGHT;Vliegticket;2,35463E+12;29-12-2013;354PNBM;IST/AMS;TK;skyscanner.nl BNL Meta;EfoKoHBnEeOHtABQVpAVGg;7-1-2014;N;AMS
3;489294;29-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489270;27-3-2014;201,68;FLIGHT;Vliegticket;6,24463E+12;29-12-2013;354OFSM;AMS/SAW/TLV/SAW/AMS;PC;;;8-4-2014;N;TLV
3;489270;27-3-2014;201,68;FLIGHT;Vliegticket;6,24463E+12;29-12-2013;354OFSM;AMS/SAW/TLV/SAW/AMS;PC;;;8-4-2014;N;TLV
3;489270;27-3-2014;201,68;FLIGHT;Vliegticket;6,24463E+12;29-12-2013;354OFSM;AMS/SAW/TLV/SAW/AMS;PC;;;8-4-2014;N;TLV
3;489270;27-3-2014;201,68;FLIGHT;Vliegticket;6,24463E+12;29-12-2013;354OFSM;AMS/SAW/TLV/SAW/AMS;PC;;;8-4-2014;N;TLV
3;489270;28-12-2013;21;OVERIGE;Boekingskosten;;;;;;;;28-12-2013;N;
3;489392;17-8-2014;166,88;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;39WGQZM;AMS/LIS/AMS;KL;;;29-8-2014;N;LIS
3;489392;17-8-2014;166,88;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;39WGQZM;AMS/LIS/AMS;KL;;;29-8-2014;N;LIS
3;489392;17-8-2014;166,88;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;39WGQZM;AMS/LIS/AMS;KL;;;29-8-2014;N;LIS
3;489392;17-8-2014;166,88;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;39WGQZM;AMS/LIS/AMS;KL;;;29-8-2014;N;LIS
3;489392;29-12-2013;55;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489372;10-3-2014;64,95;FLIGHT;Vliegticket;L215830L002;29-12-2013;215830L;INN/RTM;HV;;;10-3-2014;N;RTM
3;489372;29-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;29-12-2013;N;
3;489372;29-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489438;15-2-2014;611,58;FLIGHT;Vliegticket;1,64634E+11;29-12-2013;4ESB4CM;AMS/IAD/FLL/IAH/AMS;UA;;;7-3-2014;N;FLL
3;489438;29-12-2013;32;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489393;25-4-2014;256,19;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4CK4NOM;AMS/IST/AMS;KL;;;3-5-2014;N;IST
3;489393;25-4-2014;256,19;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4CK4NOM;AMS/IST/AMS;KL;;;3-5-2014;N;IST
3;489393;25-4-2014;256,19;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4CK4NOM;AMS/IST/AMS;KL;;;3-5-2014;N;IST
3;489393;25-4-2014;256,19;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4CK4NOM;AMS/IST/AMS;KL;;;3-5-2014;N;IST
3;489393;25-4-2014;256,19;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4CK4NOM;AMS/IST/AMS;KL;;;3-5-2014;N;IST
3;489393;25-4-2014;256,19;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4CK4NOM;AMS/IST/AMS;KL;;;3-5-2014;N;IST
3;489393;25-4-2014;256,19;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4CK4NOM;AMS/IST/AMS;KL;;;3-5-2014;N;IST
3;489393;29-12-2013;80,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489443;11-10-2014;612,85;FLIGHT;Vliegticket;64634027937;29-12-2013;4ESPDXM;AMS/JFK/***/EWR/AMS;DL;skyscanner.nl BNL Meta;9SbGXnDNEeOe-wBQVpAVGg;20-10-2014;N;EWR
3;489443;11-10-2014;612,85;FLIGHT;Vliegticket;64634027938;29-12-2013;4ESPDXM;AMS/JFK/***/EWR/AMS;DL;skyscanner.nl BNL Meta;9SbGXnDNEeOe-wBQVpAVGg;20-10-2014;N;EWR
3;489443;11-10-2014;612,85;FLIGHT;Vliegticket;64634027939;29-12-2013;4ESPDXM;AMS/JFK/***/EWR/AMS;DL;skyscanner.nl BNL Meta;9SbGXnDNEeOe-wBQVpAVGg;20-10-2014;N;EWR
3;489443;29-12-2013;52,5;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489328;7-2-2014;128,91;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4AU2ATM;AMS/LIN/AMS;KL;;;11-2-2014;N;LIN
3;489328;7-2-2014;128,91;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4AU2ATM;AMS/LIN/AMS;KL;;;11-2-2014;N;LIN
3;489328;29-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489364;14-6-2014;156,8;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4AXJNJM;AMS/BCN/AMS;KL;;;23-6-2014;N;BCN
3;489364;14-6-2014;156,8;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4AXJNJM;AMS/BCN/AMS;KL;;;23-6-2014;N;BCN
3;489364;29-12-2013;8;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489347;2-2-2014;723,67;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4BA5M4M;AMS/CUR/BON/AMS;KL;;;27-2-2014;N;CUR
3;489347;2-2-2014;723,67;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4BA5M4M;AMS/CUR/BON/AMS;KL;;;27-2-2014;N;CUR
3;489347;29-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489309;17-5-2014;301,04;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;398GS6M;TLV/AMS/TLV;KL;momondo.nl;;2-6-2014;N;AMS
3;489309;17-5-2014;301,04;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;398GS6M;TLV/AMS/TLV;KL;momondo.nl;;2-6-2014;N;AMS
3;489309;29-12-2013;49,66;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;momondo.nl;;3-6-2014;N;
3;489309;29-12-2013;12;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;29-12-2013;N;
3;489309;29-12-2013;35;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489394;13-2-2014;158,98;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4DSPKPM;AMS/VIE/AMS;KL;;;16-2-2014;N;VIE
3;489394;13-2-2014;158,98;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4DSPKPM;AMS/VIE/AMS;KL;;;16-2-2014;N;VIE
3;489394;29-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489450;18-1-2014;572,26;FLIGHT;Vliegticket;7,24438E+12;29-12-2013;4FDMXAM;AMS/ZRH/DEL/ZRH/AMS;LX;;;2-2-2014;N;DEL
3;489450;18-1-2014;572,26;FLIGHT;Vliegticket;7,24438E+12;29-12-2013;4FDMXAM;AMS/ZRH/DEL/ZRH/AMS;LX;;;2-2-2014;N;DEL
3;489450;29-12-2013;71,56;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489367;16-6-2014;185,76;FLIGHT;Vliegticket;L215825L002;29-12-2013;215825L;EIN/TPS/EIN;FR;;;30-6-2014;N;TPS
3;489367;16-6-2014;185,76;FLIGHT;Vliegticket;L215825L003;29-12-2013;215825L;EIN/TPS/EIN;FR;;;30-6-2014;N;TPS
3;489367;29-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;29-12-2013;N;
3;489367;29-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489344;14-3-2014;76,48;FLIGHT;Vliegticket;L215812L002;29-12-2013;215812L;CRL/MAD/CRL;FR;;;16-3-2014;N;MAD
3;489344;14-3-2014;76,48;FLIGHT;Vliegticket;L215812L004;29-12-2013;215812L;CRL/MAD/CRL;FR;;;16-3-2014;N;MAD
3;489344;14-3-2014;76,48;FLIGHT;Vliegticket;L215812L003;29-12-2013;215812L;CRL/MAD/CRL;FR;;;16-3-2014;N;MAD
3;489344;14-3-2014;76,48;FLIGHT;Vliegticket;L215812L005;29-12-2013;215812L;CRL/MAD/CRL;FR;;;16-3-2014;N;MAD
3;489344;29-12-2013;85;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489319;2-2-2014;132,07;FLIGHT;Vliegticket;1,25463E+12;29-12-2013;4AMJSQM;AMS/LGW/AMS;BA;;;4-2-2014;N;LGW
3;489319;2-2-2014;132,07;FLIGHT;Vliegticket;1,25463E+12;29-12-2013;4AMJSQM;AMS/LGW/AMS;BA;;;4-2-2014;N;LGW
3;489319;29-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489424;15-1-2014;475,26;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4D2RJQM;AMS/DXB/AMS;KL;Chase.nl;6;19-1-2014;N;DXB
3;489424;15-1-2014;475,26;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4D2RJQM;AMS/DXB/AMS;KL;Chase.nl;6;19-1-2014;N;DXB
3;489424;29-12-2013;12;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;29-12-2013;N;
3;489424;29-12-2013;35;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489357;13-2-2014;639,9;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4AW775M;AMS/CDG/JNB/AMS;AF;;;5-3-2014;N;JNB
3;489357;13-2-2014;639,9;FLIGHT;Vliegticket;7,44634E+11;29-12-2013;4AW775M;AMS/CDG/JNB/AMS;AF;;;5-3-2014;N;JNB
3;489362;14-2-2014;108,69;FLIGHT;Vliegticket;8,34634E+11;29-12-2013;4BY5BIM;JNB/CPT;SA;;;14-2-2014;N;CPT
3;489362;14-2-2014;108,69;FLIGHT;Vliegticket;8,34634E+11;29-12-2013;4BY5BIM;JNB/CPT;SA;;;14-2-2014;N;CPT
3;489357;29-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489362;29-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489315;1-3-2014;1.007,23;FLIGHT;Vliegticket;1,60463E+12;29-12-2013;3847OSM;AMS/HKG/HKT/HKG/AMS;CX;;;15-3-2014;N;HKT
3;489315;1-3-2014;298,2;FLIGHT;Vliegticket;1,60463E+12;29-12-2013;3847OSM;AMS/HKG/HKT/HKG/AMS;CX;;;15-3-2014;N;HKT
3;489315;1-3-2014;1.007,23;FLIGHT;Vliegticket;1,60463E+12;29-12-2013;3847OSM;AMS/HKG/HKT/HKG/AMS;CX;;;15-3-2014;N;HKT
3;489315;1-3-2014;823,23;FLIGHT;Vliegticket;1,60463E+12;29-12-2013;3847OSM;AMS/HKG/HKT/HKG/AMS;CX;;;15-3-2014;N;HKT
3;489315;29-12-2013;95;OVERIGE;Boekingskosten;;;;;;;;29-12-2013;N;
3;489368;30-1-2014;35,68;FLIGHT;Vliegticket;L215826L002;29-12-2013;215826L;MST/GRO/MST;FR;;;2-2-2014;N;GRO
3;489368;30-1-2014;35,68;FLIGHT;Vliegticket;L215826L003;29-12-2013;215826L;MST/GRO/MST;FR;;;2-2-2014;N;GRO
3;489368;29-12-2013;15,54;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;3-2-2014;N;
