Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;5-1-2014;5:15:49;;;;;;;;;;;;;
Selectie;Factuurdatum;van;4-1-2014;Tot en met;4-1-2014;;;;;;;;;;
3;490496;19-7-2014;799,67;FLIGHT;Vliegticket;7,74634E+11;4-1-2014;6YE8VGM;AMS/CAI/NBO/***/DAR/CAI/AMS;MS;;;14-8-2014;N;DAR
3;490496;19-7-2014;799,67;FLIGHT;Vliegticket;7,74634E+11;4-1-2014;6YE8VGM;AMS/CAI/NBO/***/DAR/CAI/AMS;MS;;;14-8-2014;N;DAR
3;490496;4-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;4-1-2014;N;
3;490496;4-1-2014;56;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490455;28-3-2014;51,81;FLIGHT;Vliegticket;L216991L002;4-1-2014;216991L;AMS/LPL;U2;;;28-3-2014;N;LPL
3;490455;4-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490501;9-1-2014;152,91;FLIGHT;Vliegticket;2,35463E+12;4-1-2014;6YVOSCM;IST/AMS;TK;skyscanner.nl BNL Meta;mrQ0MHV-EeONAABQVpASNw;9-1-2014;N;AMS
3;490501;4-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490437;15-5-2014;93,15;FLIGHT;Vliegticket;9,60463E+12;4-1-2014;6V2BN4M;AMS/TLL;OV;skyscanner.nl BNL Meta;KKEJwHVTEeOqnQBQVpBWKw;15-5-2014;N;TLL
3;490437;15-5-2014;93,15;FLIGHT;Vliegticket;9,60463E+12;4-1-2014;6V2BN4M;AMS/TLL;OV;skyscanner.nl BNL Meta;KKEJwHVTEeOqnQBQVpBWKw;15-5-2014;N;TLL
3;490437;4-1-2014;18,52;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490495;29-4-2014;117,34;FLIGHT;Vliegticket;L217021L002;4-1-2014;217021L;NRN/GRO/NRN;FR;;;8-5-2014;N;GRO
3;490495;29-4-2014;82,6;FLIGHT;Vliegticket;L217021L008;4-1-2014;217021L;NRN/GRO/NRN;FR;;;8-5-2014;N;GRO
3;490495;29-4-2014;82,6;FLIGHT;Vliegticket;L217021L007;4-1-2014;217021L;NRN/GRO/NRN;FR;;;8-5-2014;N;GRO
3;490495;29-4-2014;117,34;FLIGHT;Vliegticket;L217021L004;4-1-2014;217021L;NRN/GRO/NRN;FR;;;8-5-2014;N;GRO
3;490495;29-4-2014;82,6;FLIGHT;Vliegticket;L217021L009;4-1-2014;217021L;NRN/GRO/NRN;FR;;;8-5-2014;N;GRO
3;490495;29-4-2014;117,34;FLIGHT;Vliegticket;L217021L005;4-1-2014;217021L;NRN/GRO/NRN;FR;;;8-5-2014;N;GRO
3;490495;29-4-2014;117,34;FLIGHT;Vliegticket;L217021L003;4-1-2014;217021L;NRN/GRO/NRN;FR;;;8-5-2014;N;GRO
3;490495;29-4-2014;82,6;FLIGHT;Vliegticket;L217021L006;4-1-2014;217021L;NRN/GRO/NRN;FR;;;8-5-2014;N;GRO
3;490495;4-1-2014;141;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490443;31-1-2014;492,47;FLIGHT;Vliegticket;2,20463E+12;4-1-2014;6T5NY8M;AMS/EWR/AMS;LH;;;5-2-2014;N;EWR
3;490443;31-1-2014;492,47;FLIGHT;Vliegticket;2,20463E+12;4-1-2014;6T5NY8M;AMS/EWR/AMS;LH;;;5-2-2014;N;EWR
3;490443;31-1-2014;540;HOTELS;Hotel boeking;;;;;;;;4-2-2014;N;
3;490443;4-1-2014;69,97;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;6-2-2014;N;
3;490443;31-1-2014;42,3;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;6-2-2014;N;
3;490443;31-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;31-1-2014;N;
3;490443;4-1-2014;25;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490401;25-6-2014;1.069,40;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6T2WTTM;AMS/SFO/***/SAN/SEA/AMS;KL;;;9-7-2014;N;SAN
3;490401;25-6-2014;1.069,40;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6T2WTTM;AMS/SFO/***/SAN/SEA/AMS;KL;;;9-7-2014;N;SAN
3;490401;4-1-2014;21;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490469;3-2-2014;769,88;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6XM2K9M;AMS/DPS/AMS;KL;Tripadvisor .nl;;16-2-2014;N;DPS
3;490469;3-2-2014;769,88;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6XM2K9M;AMS/DPS/AMS;KL;Tripadvisor .nl;;16-2-2014;N;DPS
3;490469;4-1-2014;75;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490365;15-3-2014;114,67;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6NSYS6M;AMS/GVA/AMS;KL;;;22-3-2014;N;GVA
3;490365;15-3-2014;114,67;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6NSYS6M;AMS/GVA/AMS;KL;;;22-3-2014;N;GVA
3;490365;15-3-2014;114,67;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6NSYS6M;AMS/GVA/AMS;KL;;;22-3-2014;N;GVA
3;490365;15-3-2014;114,67;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6NSYS6M;AMS/GVA/AMS;KL;;;22-3-2014;N;GVA
3;490365;4-1-2014;51;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490516;10-4-2014;161,88;FLIGHT;Vliegticket;4,74634E+11;4-1-2014;6ZLZ2MM;AMS/LIS/AMS;TP;;;13-4-2014;N;LIS
3;490516;10-4-2014;161,88;FLIGHT;Vliegticket;4,74634E+11;4-1-2014;6ZLZ2MM;AMS/LIS/AMS;TP;;;13-4-2014;N;LIS
3;490516;10-4-2014;161,88;FLIGHT;Vliegticket;4,74634E+11;4-1-2014;6ZLZ2MM;AMS/LIS/AMS;TP;;;13-4-2014;N;LIS
3;490516;10-4-2014;161,88;FLIGHT;Vliegticket;4,74634E+11;4-1-2014;6ZLZ2MM;AMS/LIS/AMS;TP;;;13-4-2014;N;LIS
3;490516;10-4-2014;100,27;HOTELS;Hotel boeking;;;;;;;;13-4-2014;N;
3;490516;10-4-2014;100,27;HOTELS;Hotel boeking;;;;;;;;13-4-2014;N;
3;490516;4-1-2014;43,75;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;14-4-2014;N;
3;490516;10-4-2014;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;10-4-2014;N;
3;490516;4-1-2014;25;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490377;5-1-2014;253,98;FLIGHT;Vliegticket;L216880L002;4-1-2014;216880L;EIN/BEG/EIN;W6;;;12-1-2014;N;BEG
3;490377;5-1-2014;199,98;FLIGHT;Vliegticket;L216880L003;4-1-2014;216880L;EIN/BEG/EIN;W6;;;12-1-2014;N;BEG
3;490377;4-1-2014;59,04;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490402;20-9-2014;573,13;FLIGHT;Vliegticket;2,20463E+12;4-1-2014;6T8GQDM;AMS/IAH/LAS/IAH/AMS;LH;;;3-10-2014;N;LAS
3;490402;20-9-2014;573,13;FLIGHT;Vliegticket;2,20463E+12;4-1-2014;6T8GQDM;AMS/IAH/LAS/IAH/AMS;LH;;;3-10-2014;N;LAS
3;490402;4-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;4-1-2014;N;
3;490402;4-1-2014;59,62;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490465;10-5-2014;542,58;FLIGHT;Vliegticket;1,64634E+11;4-1-2014;6XF2LKM;AMS/IAD/AMS;UA;;;18-5-2014;N;IAD
3;490465;10-5-2014;542,58;FLIGHT;Vliegticket;1,64634E+11;4-1-2014;6XF2LKM;AMS/IAD/AMS;UA;;;18-5-2014;N;IAD
3;490465;4-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;4-1-2014;N;
3;490465;4-1-2014;58,67;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490445;13-3-2014;582,46;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6WMJKLM;DUS/AMS/KUL/AMS/DUS;KL;;;23-3-2014;N;KUL
3;490445;13-3-2014;582,46;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6WMJKLM;DUS/AMS/KUL/AMS/DUS;KL;;;23-3-2014;N;KUL
3;490445;4-1-2014;88,51;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;24-3-2014;N;
3;490445;4-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;4-1-2014;N;
3;490445;4-1-2014;56;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490471;9-1-2014;720,03;FLIGHT;Vliegticket;6,95463E+12;4-1-2014;6XLG49M;AMS/BKK/AMS;BR;;;6-2-2014;N;BKK
3;490471;4-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;4-1-2014;N;
3;490471;4-1-2014;38,5;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490491;7-3-2014;166,27;FLIGHT;Vliegticket;2,20463E+12;4-1-2014;6YH2CHM;DUS/MLA/DUS;LH;;;14-3-2014;N;MLA
3;490491;4-1-2014;16,29;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490361;7-1-2014;102,87;FLIGHT;Vliegticket;9,58463E+12;4-1-2014;6OTJNMM;CUR/AUA/CUR;7I;momondo.nl;;8-1-2014;N;AUA
3;490361;7-1-2014;102,87;FLIGHT;Vliegticket;9,58463E+12;4-1-2014;6OTJNMM;CUR/AUA/CUR;7I;momondo.nl;;8-1-2014;N;AUA
3;490361;4-1-2014;35;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490417;2-7-2014;165,89;FLIGHT;Vliegticket;6,57463E+12;4-1-2014;6VC6RBM;AMS/RIX/TLL/RIX/AMS;BT;;;10-7-2014;N;TLL
3;490417;2-7-2014;165,89;FLIGHT;Vliegticket;6,57463E+12;4-1-2014;6VC6RBM;AMS/RIX/TLL/RIX/AMS;BT;;;10-7-2014;N;TLL
3;490422;8-7-2014;82,03;FLIGHT;Vliegticket;6,57463E+12;4-1-2014;6VKRUJM;TLL/RIX;BT;;;8-7-2014;N;RIX
3;490422;8-7-2014;82,03;FLIGHT;Vliegticket;6,57463E+12;4-1-2014;6VKRUJM;TLL/RIX;BT;;;8-7-2014;N;RIX
3;490417;4-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;4-1-2014;N;
3;490417;4-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490422;4-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490494;1-3-2014;135,62;FLIGHT;Vliegticket;L217019L004;4-1-2014;217019L;AMS/CMF/AMS;HV;;;8-3-2014;N;CMF
3;490494;1-3-2014;135,62;FLIGHT;Vliegticket;L217019L002;4-1-2014;217019L;AMS/CMF/AMS;HV;;;8-3-2014;N;CMF
3;490494;1-3-2014;135,62;FLIGHT;Vliegticket;L217019L007;4-1-2014;217019L;AMS/CMF/AMS;HV;;;8-3-2014;N;CMF
3;490494;1-3-2014;135,62;FLIGHT;Vliegticket;L217019L003;4-1-2014;217019L;AMS/CMF/AMS;HV;;;8-3-2014;N;CMF
3;490494;1-3-2014;135,62;FLIGHT;Vliegticket;L217019L006;4-1-2014;217019L;AMS/CMF/AMS;HV;;;8-3-2014;N;CMF
3;490494;1-3-2014;135,62;FLIGHT;Vliegticket;L217019L005;4-1-2014;217019L;AMS/CMF/AMS;HV;;;8-3-2014;N;CMF
3;490494;4-1-2014;125,33;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490438;6-1-2014;330,54;FLIGHT;Vliegticket;2,20463E+12;4-1-2014;6V92V8M;ZAG/FRA/AMS/VIE/ZAG;LH;;;20-1-2014;N;AMS
3;490438;4-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490393;4-4-2014;160,6;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6S489BM;AMS/FLR/AMS;KL;skyscanner.nl BNL Meta;Bp5T4HUxEeOe3ABQVpB-Lw;6-4-2014;N;FLR
3;490393;4-4-2014;160,6;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6S489BM;AMS/FLR/AMS;KL;skyscanner.nl BNL Meta;Bp5T4HUxEeOe3ABQVpB-Lw;6-4-2014;N;FLR
3;490393;4-4-2014;160,6;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6S489BM;AMS/FLR/AMS;KL;skyscanner.nl BNL Meta;Bp5T4HUxEeOe3ABQVpB-Lw;6-4-2014;N;FLR
3;490393;4-1-2014;22,5;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490481;2-6-2014;182,28;FLIGHT;Vliegticket;6,24463E+12;4-1-2014;6X4HP3M;AMS/AYT/AMS;PC;;;23-6-2014;N;AYT
3;490481;2-6-2014;182,28;FLIGHT;Vliegticket;6,24463E+12;4-1-2014;6X4HP3M;AMS/AYT/AMS;PC;;;23-6-2014;N;AYT
3;490481;4-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;4-1-2014;N;
3;490481;4-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490412;22-1-2014;578,12;FLIGHT;Vliegticket;1,76463E+12;4-1-2014;6USZX2M;DUS/DXB/MAA/***/DEL/DXB/DUS;EK;;;26-1-2014;N;MAA
3;490412;22-1-2014;578,12;FLIGHT;Vliegticket;1,76463E+12;4-1-2014;6USZX2M;DUS/DXB/MAA/***/DEL/DXB/DUS;EK;;;26-1-2014;N;MAA
3;490412;22-1-2014;36,32;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;27-1-2014;N;
3;490412;4-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490424;14-3-2014;34,66;FLIGHT;Vliegticket;L216955L002;4-1-2014;216955L;MST/STN/MST;FR;;;17-3-2014;N;STN
3;490424;14-3-2014;69,4;FLIGHT;Vliegticket;L216955L004;4-1-2014;216955L;MST/STN/MST;FR;;;17-3-2014;N;STN
3;490424;14-3-2014;34,66;FLIGHT;Vliegticket;L216955L003;4-1-2014;216955L;MST/STN/MST;FR;;;17-3-2014;N;STN
3;490424;4-1-2014;66;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490386;28-6-2014;1.176,11;FLIGHT;Vliegticket;A6SE6PFM004;4-1-2014;6SE6PFM;JNB/AMS/JNB;KL;;;19-7-2014;N;AMS
3;490386;4-1-2014;86,22;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;20-7-2014;N;
3;490386;4-1-2014;21;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490479;10-1-2014;551,99;FLIGHT;Vliegticket;A6YGPKXM002;4-1-2014;6YGPKXM;AMS/VCE/AMS;KL;;;11-1-2014;N;VCE
3;490479;4-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;4-1-2014;N;
3;490479;4-1-2014;45,9;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;12-1-2014;N;
3;490479;4-1-2014;38,32;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490374;22-2-2014;755,28;FLIGHT;Vliegticket;2,35463E+12;4-1-2014;6RDWAHM;AMS/IST/NSI/IST/AMS;TK;;;9-3-2014;N;NSI
3;490374;4-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;4-1-2014;N;
3;490374;4-1-2014;38,5;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490398;10-1-2014;46,17;FLIGHT;Vliegticket;1,25463E+12;4-1-2014;6TNUF3M;AMS/LGW;BA;skyscanner.nl BNL Meta;ZuExvHUzEeOePABQVpASNw;10-1-2014;N;LGW
3;490398;10-1-2014;46,17;FLIGHT;Vliegticket;1,25463E+12;4-1-2014;6TNUF3M;AMS/LGW;BA;skyscanner.nl BNL Meta;ZuExvHUzEeOePABQVpASNw;10-1-2014;N;LGW
3;490398;4-1-2014;16,88;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490502;6-1-2014;257,44;FLIGHT;Vliegticket;1,47463E+12;4-1-2014;6YVPGOM;AMS/TNG/AMS;AT;;;10-1-2014;N;TNG
3;490502;6-1-2014;257,44;FLIGHT;Vliegticket;1,47463E+12;4-1-2014;6YVPGOM;AMS/TNG/AMS;AT;;;10-1-2014;N;TNG
3;490502;4-1-2014;42;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490460;29-1-2014;109,18;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6XBHXJM;AMS/EDI/AMS;KL;;;1-2-2014;N;EDI
3;490460;4-1-2014;30,63;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490514;17-1-2014;170,05;FLIGHT;Vliegticket;1,69463E+12;4-1-2014;6Y3UMBM;CDG/SFA/CDG;FS;Jetcost.nl;FNL652c87dac5878b;31-1-2014;N;SFA
3;490514;4-1-2014;20,78;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490435;6-1-2014;214,16;FLIGHT;Vliegticket;1,15463E+12;4-1-2014;6WFQJVM;BRU/BEG/BRU;JU;;;9-1-2014;N;BEG
3;490435;6-1-2014;214,16;FLIGHT;Vliegticket;1,15463E+12;4-1-2014;6WFQJVM;BRU/BEG/BRU;JU;;;9-1-2014;N;BEG
3;490435;4-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490477;10-2-2014;129,77;FLIGHT;Vliegticket;A6XY4LGM002;4-1-2014;6XY4LGM;AMS/LIS/AMS;TP;;;13-2-2014;N;LIS
3;490477;4-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490405;9-1-2014;152,8;FLIGHT;Vliegticket;2,20463E+12;4-1-2014;6T7NJMM;MUC/AMS/MUC;LH;skyscanner.nl BNL Meta;vIPrMHU6EeOV0ABQVpB-SA;13-1-2014;N;AMS
3;490405;4-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490427;17-1-2014;140,35;FLIGHT;Vliegticket;7,45463E+12;4-1-2014;6VSB4GM;DUS/VIE/DUS;AB;;;24-1-2014;N;VIE
3;490427;4-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490359;26-7-2014;777,46;FLIGHT;Vliegticket;6,07463E+12;4-1-2014;6MGWMUM;DUS/AUH/CMB/AUH/DUS;EY;;;17-8-2014;N;CMB
3;490359;26-7-2014;646,46;FLIGHT;Vliegticket;6,07463E+12;4-1-2014;6MGWMUM;DUS/AUH/CMB/AUH/DUS;EY;;;17-8-2014;N;CMB
3;490359;26-7-2014;777,46;FLIGHT;Vliegticket;6,07463E+12;4-1-2014;6MGWMUM;DUS/AUH/CMB/AUH/DUS;EY;;;17-8-2014;N;CMB
3;490359;26-7-2014;646,46;FLIGHT;Vliegticket;6,07463E+12;4-1-2014;6MGWMUM;DUS/AUH/CMB/AUH/DUS;EY;;;17-8-2014;N;CMB
3;490359;3-1-2014;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;3-1-2014;N;
3;490359;3-1-2014;81;OVERIGE;Boekingskosten;;;;;;;;3-1-2014;N;
3;490512;13-1-2014;167,95;FLIGHT;Vliegticket;L217037L002;4-1-2014;217037L;AMS/SAW/AMS;HV;;;19-1-2014;N;SAW
3;490512;13-1-2014;167,95;FLIGHT;Vliegticket;L217037L003;4-1-2014;217037L;AMS/SAW/AMS;HV;;;19-1-2014;N;SAW
3;490512;4-1-2014;51;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490474;25-1-2014;77,5;FLIGHT;Vliegticket;L217008L002;4-1-2014;217008L;EIN/MLA/EIN;FR;;;1-2-2014;N;MLA
3;490474;25-1-2014;112,24;FLIGHT;Vliegticket;L217008L003;4-1-2014;217008L;EIN/MLA/EIN;FR;;;1-2-2014;N;MLA
3;490474;4-1-2014;51;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490404;3-3-2014;127,56;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6UGWWVM;AMS/LHR/AMS;KL;;;10-3-2014;N;LHR
3;490404;3-3-2014;127,56;FLIGHT;Vliegticket;7,44634E+11;4-1-2014;6UGWWVM;AMS/LHR/AMS;KL;;;10-3-2014;N;LHR
3;490404;4-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490363;25-5-2014;588,57;FLIGHT;Vliegticket;7,45735E+12;4-1-2014;6NC725M;DUS/MIA/DUS;AB;;;8-6-2014;N;MIA
3;490363;25-5-2014;588,57;FLIGHT;Vliegticket;7,45735E+12;4-1-2014;6NC725M;DUS/MIA/DUS;AB;;;8-6-2014;N;MIA
3;490363;4-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;4-1-2014;N;
3;490363;4-1-2014;41;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
3;490409;16-1-2014;100,05;FLIGHT;Vliegticket;8,29463E+12;4-1-2014;6UFS74M;USM/BKK;PG;kayak budgetair.nl;Mw4QJ7wL8YxZQYkNB1uwRQ;16-1-2014;N;BKK
3;490409;4-1-2014;12,43;OVERIGE;Boekingskosten;;;;;;;;4-1-2014;N;
