Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;27-12-2013;5:26:21;;;;;;;;;;;;;
Selectie;Factuurdatum;van;26-12-2013;Tot en met;26-12-2013;;;;;;;;;;
3;488911;26-12-2013;35;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488873;2-3-2014;536,96;FLIGHT;Vliegticket;2,20438E+12;26-12-2013;2664ZLM;AMS/FRA/JNB/FRA/AMS;LH;;;17-3-2014;N;JNB
3;488873;2-3-2014;536,96;FLIGHT;Vliegticket;2,20438E+12;26-12-2013;2664ZLM;AMS/FRA/JNB/FRA/AMS;LH;;;17-3-2014;N;JNB
3;488873;26-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488849;5-2-2014;689,86;FLIGHT;Vliegticket;2,32463E+12;26-12-2013;25EMUEM;AMS/KUL/SYD;MH;;;6-2-2014;N;SYD
3;488849;26-12-2013;44,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488870;23-6-2014;145,35;FLIGHT;Vliegticket;4,74634E+11;26-12-2013;25XL2SM;AMS/OPO/AMS;TP;;;12-7-2014;N;OPO
3;488870;23-6-2014;145,35;FLIGHT;Vliegticket;4,74634E+11;26-12-2013;25XL2SM;AMS/OPO/AMS;TP;;;12-7-2014;N;OPO
3;488870;26-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488870;26-12-2013;43,31;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488903;15-5-2014;262,3;FLIGHT;Vliegticket;L215376L002;26-12-2013;215376L;EIN/CHQ/EIN;FR;;;26-5-2014;N;CHQ
3;488903;15-5-2014;196,84;FLIGHT;Vliegticket;L215376L004;26-12-2013;215376L;EIN/CHQ/EIN;FR;;;26-5-2014;N;CHQ
3;488903;15-5-2014;196,84;FLIGHT;Vliegticket;L215376L003;26-12-2013;215376L;EIN/CHQ/EIN;FR;;;26-5-2014;N;CHQ
3;488903;26-12-2013;20,97;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488903;26-12-2013;69;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488882;20-2-2014;527,03;FLIGHT;Vliegticket;1,64634E+11;26-12-2013;27X8WRM;AMS/EWR/AMS;UA;;;26-2-2014;N;EWR
3;488882;20-2-2014;527,03;FLIGHT;Vliegticket;1,64634E+11;26-12-2013;27X8WRM;AMS/EWR/AMS;UA;;;26-2-2014;N;EWR
3;488882;20-2-2014;527,03;FLIGHT;Vliegticket;1,64634E+11;26-12-2013;27X8WRM;AMS/EWR/AMS;UA;;;26-2-2014;N;EWR
3;488882;20-2-2014;527,03;FLIGHT;Vliegticket;1,64634E+11;26-12-2013;27X8WRM;AMS/EWR/AMS;UA;;;26-2-2014;N;EWR
3;488882;20-2-2014;666,7;HOTELS;Hotel boeking;;;;;;;;25-2-2014;N;
3;488882;20-2-2014;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;20-2-2014;N;
3;488882;26-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488803;3-7-2014;103;FLIGHT;Vliegticket;L215319L002;26-12-2013;215319L;NRN/ALC/NRN;FR;;;10-7-2014;N;ALC
3;488803;3-7-2014;103;FLIGHT;Vliegticket;L215319L003;26-12-2013;215319L;NRN/ALC/NRN;FR;;;10-7-2014;N;ALC
3;488803;26-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488857;20-2-2014;93,4;FLIGHT;Vliegticket;7,94635E+11;26-12-2013;25U9LQM;TAG/MNL/SIN;PR;kayak budgetair.nl;VTWXUEnnGJh0R9KYYf_q_w;20-2-2014;N;SIN
3;488857;26-12-2013;10,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488909;5-1-2014;395,78;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;288N4PM;MAD/AMS/MAD;KL;;;27-1-2014;N;AMS
3;488909;26-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488909;26-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488915;21-3-2014;180,77;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;3AAQPCM;AMS/LIS/AMS;KL;;;24-3-2014;N;LIS
3;488915;21-3-2014;180,77;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;3AAQPCM;AMS/LIS/AMS;KL;;;24-3-2014;N;LIS
3;488915;26-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488812;29-12-2013;598,4;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;24RIX3M;BOD/AMS;KL;;;29-12-2013;N;AMS
3;488812;26-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488812;26-12-2013;39,34;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488789;7-5-2014;661,98;FLIGHT;Vliegticket;1,80463E+12;25-12-2013;2WYAILM;AMS/ICN/AMS;KE;;;27-5-2014;N;ICN
3;488789;7-5-2014;564,98;FLIGHT;Vliegticket;1,80463E+12;25-12-2013;2WYAILM;AMS/ICN/AMS;KE;;;27-5-2014;N;ICN
3;488789;7-5-2014;47,32;FLIGHT;Vliegticket;1,80463E+12;25-12-2013;2WYAILM;AMS/ICN/AMS;KE;;;27-5-2014;N;ICN
3;488789;7-5-2014;661,98;FLIGHT;Vliegticket;1,80463E+12;25-12-2013;2WYAILM;AMS/ICN/AMS;KE;;;27-5-2014;N;ICN
3;488789;25-12-2013;0;OVERIGE;Boekingskosten;;;;;;;;25-12-2013;W;
3;488902;31-5-2014;355,24;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;28HYMMM;AMS/MRS/FSC/NCE/AMS;AF;;;7-6-2014;N;FSC
3;488902;31-5-2014;22;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;28HYMMM;AMS/MRS/FSC/NCE/AMS;AF;;;7-6-2014;N;FSC
3;488902;31-5-2014;355,24;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;28HYMMM;AMS/MRS/FSC/NCE/AMS;AF;;;7-6-2014;N;FSC
3;488902;31-5-2014;355,24;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;28HYMMM;AMS/MRS/FSC/NCE/AMS;AF;;;7-6-2014;N;FSC
3;488902;26-12-2013;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488902;26-12-2013;55;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488933;23-4-2014;75,64;FLIGHT;Vliegticket;3,90464E+12;26-12-2013;3BO5TPM;ATH/JMK;A3;;;23-4-2014;N;JMK
3;488933;23-4-2014;75,64;FLIGHT;Vliegticket;3,90464E+12;26-12-2013;3BO5TPM;ATH/JMK;A3;;;23-4-2014;N;JMK
3;488933;23-4-2014;75,64;FLIGHT;Vliegticket;3,90464E+12;26-12-2013;3BO5TPM;ATH/JMK;A3;;;23-4-2014;N;JMK
3;488933;26-12-2013;46,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488875;28-12-2013;292,43;FLIGHT;Vliegticket;4,44634E+11;26-12-2013;27B4KQM;AEP/SLA;AR;;;28-12-2013;N;SLA
3;488875;28-12-2013;292,43;FLIGHT;Vliegticket;4,44634E+11;26-12-2013;27B4KQM;AEP/SLA;AR;;;28-12-2013;N;SLA
3;488875;26-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488844;20-3-2014;695,57;FLIGHT;Vliegticket;1,26463E+12;26-12-2013;254E4IM;AMS/CGK/DPS/CGK/AMS;GA;;;8-5-2014;N;DPS
3;488844;26-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488796;14-3-2014;816,35;FLIGHT;Vliegticket;2,32463E+12;26-12-2013;2ZTMJSM;AMS/KUL/RGN/KUL/AMS;MH;;;21-3-2014;N;RGN
3;488796;26-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488796;26-12-2013;64,21;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;23-3-2014;N;
3;488796;14-3-2014;33,32;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;23-3-2014;N;
3;488796;26-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488842;10-3-2014;638,41;FLIGHT;Vliegticket;2,32463E+12;26-12-2013;23VEP2M;AMS/KUL/BKK/KUL/AMS;MH;skyscanner.nl BNL Meta;EbelqG4iEeOatwBQVpArCA;1-4-2014;N;BKK
3;488842;10-3-2014;638,41;FLIGHT;Vliegticket;2,32463E+12;26-12-2013;23VEP2M;AMS/KUL/BKK/KUL/AMS;MH;skyscanner.nl BNL Meta;EbelqG4iEeOatwBQVpArCA;1-4-2014;N;BKK
3;488842;26-12-2013;35;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488846;1-2-2014;783,46;FLIGHT;Vliegticket;7,54634E+11;26-12-2013;26AUP2M;DUS/MAD/SJO/MAD/DUS;IB;;;15-2-2014;N;SJO
3;488846;1-2-2014;783,46;FLIGHT;Vliegticket;7,54634E+11;26-12-2013;26AUP2M;DUS/MAD/SJO/MAD/DUS;IB;;;15-2-2014;N;SJO
3;488846;26-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488846;26-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488847;26-4-2014;1.111,74;FLIGHT;Vliegticket;1,25463E+12;26-12-2013;26KH32M;AMS/LHR/JNB/HDS/JNB/LHR/AMS;BA;;;6-5-2014;N;JNB
3;488847;26-4-2014;1.111,74;FLIGHT;Vliegticket;1,25463E+12;26-12-2013;26KH32M;AMS/LHR/JNB/HDS/JNB/LHR/AMS;BA;;;6-5-2014;N;JNB
3;488847;26-4-2014;1.111,74;FLIGHT;Vliegticket;1,25463E+12;26-12-2013;26KH32M;AMS/LHR/JNB/HDS/JNB/LHR/AMS;BA;;;6-5-2014;N;JNB
3;488847;26-4-2014;1.111,74;FLIGHT;Vliegticket;1,25463E+12;26-12-2013;26KH32M;AMS/LHR/JNB/HDS/JNB/LHR/AMS;BA;;;6-5-2014;N;JNB
3;488847;26-4-2014;1.111,74;FLIGHT;Vliegticket;1,25463E+12;26-12-2013;26KH32M;AMS/LHR/JNB/HDS/JNB/LHR/AMS;BA;;;6-5-2014;N;JNB
3;488847;26-12-2013;134,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488920;1-1-2014;153,95;FLIGHT;Vliegticket;L215387L002;26-12-2013;215387L;RTM/BUD/RTM;HV;;;6-1-2014;N;BUD
3;488920;1-1-2014;119,95;FLIGHT;Vliegticket;L215387L003;26-12-2013;215387L;RTM/BUD/RTM;HV;;;6-1-2014;N;BUD
3;488920;26-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488920;26-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488833;30-3-2014;221,19;FLIGHT;Vliegticket;2,35463E+12;26-12-2013;25WP6IM;GZT/IST/AMS/SAW/GZT;TK;;;30-5-2014;N;AMS
3;488833;26-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488564;27-12-2013;289,77;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;26K545M;AMS/OSL/AMS;KL;;;3-1-2014;N;OSL
3;488564;27-12-2013;289,77;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;26K545M;AMS/OSL/AMS;KL;;;3-1-2014;N;OSL
3;488564;24-12-2013;-152;OVERIGE;Boekingskosten;;;;;;;;24-12-2013;W;
3;488825;20-6-2014;1.623,81;FLIGHT;Vliegticket;9,57463E+12;26-12-2013;248SS8M;LHR/GRU/GIG/LHR;JJ;;;27-6-2014;N;GIG
3;488825;26-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488825;26-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488821;7-5-2014;64,24;FLIGHT;Vliegticket;L215328L002;26-12-2013;215328L;CRL/NYO/CRL;FR;;;11-5-2014;N;NYO
3;488821;7-5-2014;64,24;FLIGHT;Vliegticket;L215328L005;26-12-2013;215328L;CRL/NYO/CRL;FR;;;11-5-2014;N;NYO
3;488821;7-5-2014;64,24;FLIGHT;Vliegticket;L215328L004;26-12-2013;215328L;CRL/NYO/CRL;FR;;;11-5-2014;N;NYO
3;488821;7-5-2014;64,24;FLIGHT;Vliegticket;L215328L003;26-12-2013;215328L;CRL/NYO/CRL;FR;;;11-5-2014;N;NYO
3;488821;7-5-2014;64,24;FLIGHT;Vliegticket;L215328L006;26-12-2013;215328L;CRL/NYO/CRL;FR;;;11-5-2014;N;NYO
3;488821;26-12-2013;34,95;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488821;26-12-2013;101;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488805;10-3-2014;110,35;FLIGHT;Vliegticket;1,25463E+12;26-12-2013;236BZ9M;VCE/LGW/EDI;BA;;;10-3-2014;N;EDI
3;488805;10-3-2014;110,35;FLIGHT;Vliegticket;1,25463E+12;26-12-2013;236BZ9M;VCE/LGW/EDI;BA;;;10-3-2014;N;EDI
3;488805;26-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488851;14-3-2014;132,64;FLIGHT;Vliegticket;L215343L002;26-12-2013;215343L;EIN/CIA/EIN;FR;;;17-3-2014;N;CIA
3;488851;14-3-2014;97,9;FLIGHT;Vliegticket;L215343L003;26-12-2013;215343L;EIN/CIA/EIN;FR;;;17-3-2014;N;CIA
3;488851;26-12-2013;26,12;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;18-3-2014;N;
3;488851;26-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488851;26-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488921;21-7-2014;792,93;FLIGHT;Vliegticket;A29ZHKEM002;26-12-2013;29ZHKEM;AMS/CDG/BKK/AMS;AF;;;29-8-2014;N;BKK
3;488921;26-12-2013;44,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488835;3-1-2014;3.031,72;FLIGHT;Vliegticket;9,32463E+12;26-12-2013;25DS5EM;BRU/LHR/CPT/LHR/BRU;VS;;;12-1-2014;N;CPT
3;488835;3-1-2014;3.031,72;FLIGHT;Vliegticket;9,32463E+12;26-12-2013;25DS5EM;BRU/LHR/CPT/LHR/BRU;VS;;;12-1-2014;N;CPT
3;488835;26-12-2013;79;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488928;10-1-2014;87,8;FLIGHT;Vliegticket;2,20438E+12;26-12-2013;3AR2Y6M;AMS/MUC/AMS;LH;skyscanner.nl BNL Meta;3bZxLG5rEeOfzQBQVpAnAA;13-1-2014;N;MUC
3;488928;10-1-2014;87,8;FLIGHT;Vliegticket;2,20438E+12;26-12-2013;3AR2Y6M;AMS/MUC/AMS;LH;skyscanner.nl BNL Meta;3bZxLG5rEeOfzQBQVpAnAA;13-1-2014;N;MUC
3;488928;26-12-2013;15;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488908;28-12-2013;279,58;FLIGHT;Vliegticket;1,15463E+12;26-12-2013;29GZI4M;DUS/BEG/DUS;JU;;;4-1-2014;N;BEG
3;488908;26-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488889;25-2-2014;107,93;FLIGHT;Vliegticket;1,25463E+12;26-12-2013;28GYI2M;RTM/LHR/RTM;BA;;;28-2-2014;N;LHR
3;488889;25-2-2014;107,93;FLIGHT;Vliegticket;1,25463E+12;26-12-2013;28GYI2M;RTM/LHR/RTM;BA;;;28-2-2014;N;LHR
3;488889;26-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488827;3-5-2014;199,9;FLIGHT;Vliegticket;L215332L005;26-12-2013;215332L;NRN/AGP/NRN;FR;;;10-5-2014;N;AGP
3;488827;3-5-2014;234,64;FLIGHT;Vliegticket;L215332L002;26-12-2013;215332L;NRN/AGP/NRN;FR;;;10-5-2014;N;AGP
3;488827;3-5-2014;199,9;FLIGHT;Vliegticket;L215332L003;26-12-2013;215332L;NRN/AGP/NRN;FR;;;10-5-2014;N;AGP
3;488827;3-5-2014;199,9;FLIGHT;Vliegticket;L215332L004;26-12-2013;215332L;NRN/AGP/NRN;FR;;;10-5-2014;N;AGP
3;488827;26-12-2013;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488827;26-12-2013;85;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488934;5-2-2014;701,21;FLIGHT;Vliegticket;7,44634E+11;26-12-2013;3BBSHJM;AMS/CUR/AUA/AMS;KL;;;20-2-2014;N;CUR
3;488934;26-12-2013;48,44;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488832;19-7-2014;267,76;FLIGHT;Vliegticket;4,74634E+11;26-12-2013;25SLOAM;AMS/LIS/CMN/LIS/AMS;TP;skyscanner.nl BNL Meta;79EdwG4hEeOmnwBQVpg7gg;30-8-2014;N;CMN
3;488832;19-7-2014;267,76;FLIGHT;Vliegticket;4,74634E+11;26-12-2013;25SLOAM;AMS/LIS/CMN/LIS/AMS;TP;skyscanner.nl BNL Meta;79EdwG4hEeOmnwBQVpg7gg;30-8-2014;N;CMN
3;488832;19-7-2014;267,76;FLIGHT;Vliegticket;4,74634E+11;26-12-2013;25SLOAM;AMS/LIS/CMN/LIS/AMS;TP;skyscanner.nl BNL Meta;79EdwG4hEeOmnwBQVpg7gg;30-8-2014;N;CMN
3;488832;19-7-2014;267,76;FLIGHT;Vliegticket;4,74634E+11;26-12-2013;25SLOAM;AMS/LIS/CMN/LIS/AMS;TP;skyscanner.nl BNL Meta;79EdwG4hEeOmnwBQVpg7gg;30-8-2014;N;CMN
3;488832;26-12-2013;24;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488832;26-12-2013;70;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488891;25-4-2014;243,95;FLIGHT;Vliegticket;L215367L002;26-12-2013;215367L;EIN/SAW/EIN;HV;;;2-5-2014;N;SAW
3;488891;25-4-2014;199,95;FLIGHT;Vliegticket;L215367L003;26-12-2013;215367L;EIN/SAW/EIN;HV;;;2-5-2014;N;SAW
3;488891;26-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488891;26-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488876;21-2-2014;695,67;FLIGHT;Vliegticket;64634011533;26-12-2013;27SU3RM;AMS/MSP/PHX/DTW/AMS;DL;;;8-3-2014;N;PHX
3;488876;21-2-2014;695,67;FLIGHT;Vliegticket;64634011532;26-12-2013;27SU3RM;AMS/MSP/PHX/DTW/AMS;DL;;;8-3-2014;N;PHX
3;488876;26-12-2013;104,24;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;10-3-2014;N;
3;488876;26-12-2013;16;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;26-12-2013;N;
3;488876;26-12-2013;66;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488900;3-1-2014;90,27;FLIGHT;Vliegticket;2,17463E+12;26-12-2013;28S7M2M;BKK/CNX;TG;;;3-1-2014;N;CNX
3;488900;3-1-2014;90,27;FLIGHT;Vliegticket;2,17463E+12;26-12-2013;28S7M2M;BKK/CNX;TG;;;3-1-2014;N;CNX
3;488900;26-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488905;3-4-2014;710,14;FLIGHT;Vliegticket;2,97463E+12;26-12-2013;28PEJDM;AMS/BKK/AMS;CI;;;21-4-2014;N;BKK
3;488905;3-4-2014;710,14;FLIGHT;Vliegticket;2,97463E+12;26-12-2013;28PEJDM;AMS/BKK/AMS;CI;;;21-4-2014;N;BKK
3;488905;26-12-2013;59;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488804;4-1-2014;109,89;FLIGHT;Vliegticket;1,11463E+12;26-12-2013;2333O9M;NAS/FLL;UP;kayak budgetair.nl;k_6e5RwTIYHXSZHrE9oI7A;4-1-2014;N;FLL
3;488804;26-12-2013;10,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488885;29-12-2013;541,66;FLIGHT;Vliegticket;2,81465E+12;26-12-2013;27T73SM;TSR/OTP/AMS/OTP/TSR;RO;skyscanner.nl BNL Meta;WwObYG4-EeOSLwBQVpB-MQ;6-1-2014;N;AMS
3;488885;26-12-2013;7,5;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
3;488863;20-2-2014;121,45;FLIGHT;Vliegticket;L215347L002;26-12-2013;215347L;EIN/SAW/EIN;HV;;;24-2-2014;N;SAW
3;488863;20-2-2014;121,45;FLIGHT;Vliegticket;L215347L004;26-12-2013;215347L;EIN/SAW/EIN;HV;;;24-2-2014;N;SAW
3;488863;20-2-2014;121,45;FLIGHT;Vliegticket;L215347L003;26-12-2013;215347L;EIN/SAW/EIN;HV;;;24-2-2014;N;SAW
3;488863;20-2-2014;121,45;FLIGHT;Vliegticket;L215347L005;26-12-2013;215347L;EIN/SAW/EIN;HV;;;24-2-2014;N;SAW
3;488863;26-12-2013;85;OVERIGE;Boekingskosten;;;;;;;;26-12-2013;N;
