Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;14-1-2014;5:15:10;;;;;;;;;;;;;
Selectie;Factuurdatum;van;13-1-2014;Tot en met;13-1-2014;;;;;;;;;;
;;;;;;;;;;;;;;;
Bedrijf;Dossiernummer;Vertrekdatum;Bedrag;Boekingstype;Product type;Ticket nummer;Ticket uitgifte datum;PNR nummer;Ticket route;Luchtvaartmaatschappij;Boekingskanaal;Sub-kanaal;Einddatum segment;Nieuw/Wijziging/Annulering;Eindbestemming vlucht
3;493138;19-1-2014;633,97;FLIGHT;Vliegticket;1,64634E+11;13-1-2014;2RSOJ9M;DUB/IAD/SFO/JFK/***/EWR/DUB;UA;;;29-1-2014;N;SFO
3;493261;24-1-2014;101,47;FLIGHT;Vliegticket;1,17463E+12;13-1-2014;26RX3ZM;ZRH/ARN;SK;;;24-1-2014;N;ARN
3;493262;24-1-2014;683,73;FLIGHT;Vliegticket;1,08463E+12;13-1-2014;28OUOCM;BGO/OSL/KEF/BOS;FI;;;24-1-2014;N;BOS
3;493486;17-2-2014;1.190,71;FLIGHT;Vliegticket;1,76463E+12;13-1-2014;3IHWZVM;DME/DXB/SYD/DXB/DME;EK;;;16-12-2014;N;SYD
3;493316;6-3-2014;1.078,12;FLIGHT;Vliegticket;2,17463E+12;13-1-2014;3DYU7JM;MAD/BKK/MAD;TG;;;25-3-2014;N;BKK
3;493316;6-3-2014;1.078,12;FLIGHT;Vliegticket;2,17463E+12;13-1-2014;3DYU7JM;MAD/BKK/MAD;TG;;;25-3-2014;N;BKK
3;493141;5-4-2014;749,78;FLIGHT;Vliegticket;2,20463E+12;13-1-2014;2OO59FM;BKK/FRA/BKK;LH;;;20-4-2014;N;FRA
3;493141;5-4-2014;749,78;FLIGHT;Vliegticket;2,20463E+12;13-1-2014;2OO59FM;BKK/FRA/BKK;LH;;;20-4-2014;N;FRA
3;493141;5-4-2014;749,78;FLIGHT;Vliegticket;2,20463E+12;13-1-2014;2OO59FM;BKK/FRA/BKK;LH;;;20-4-2014;N;FRA
3;493141;5-4-2014;657,78;FLIGHT;Vliegticket;2,20463E+12;13-1-2014;2OO59FM;BKK/FRA/BKK;LH;;;20-4-2014;N;FRA
3;493463;4-5-2014;1.125,62;FLIGHT;Vliegticket;8,14634E+11;13-1-2014;3HCVLVM;LHR/SYD/NAN/AKL/SYD;QF;;;23-5-2014;N;AKL
3;493463;4-5-2014;1.125,62;FLIGHT;Vliegticket;8,14634E+11;13-1-2014;3HCVLVM;LHR/SYD/NAN/AKL/SYD;QF;;;23-5-2014;N;AKL
3;493362;15-3-2014;871,57;FLIGHT;Vliegticket;6,18463E+12;12-1-2014;2QCUV6M;AMS/SIN/DPS/SIN/AMS;SQ;;;29-3-2014;N;DPS
3;493357;17-3-2014;756,22;FLIGHT;Vliegticket;6,18463E+12;12-1-2014;2OEOAIM;AMS/SIN/AMS;SQ;;;24-3-2014;N;SIN
3;493359;1-5-2014;1.109,49;FLIGHT;Vliegticket;6,18463E+12;12-1-2014;2O3XO7M;AMS/SIN/SYD/***/ROK/BNE/SIN;SQ;;;24-5-2014;N;SYD
3;493363;25-5-2014;741,38;FLIGHT;Vliegticket;6,18463E+12;13-1-2014;2Y4IGPM;AMS/SIN/CGK/***/DPS/SIN/AMS;SQ;;;18-6-2014;N;DPS
3;493363;25-5-2014;741,38;FLIGHT;Vliegticket;6,18463E+12;13-1-2014;2Y4IGPM;AMS/SIN/CGK/***/DPS/SIN/AMS;SQ;;;18-6-2014;N;DPS
3;493356;13-8-2014;696,68;FLIGHT;Vliegticket;6,18463E+12;13-1-2014;2RFDCNM;AMS/SIN/DPS/SIN/AMS;SQ;;;10-9-2014;N;DPS
3;493356;13-8-2014;696,68;FLIGHT;Vliegticket;6,18463E+12;13-1-2014;2RFDCNM;AMS/SIN/DPS/SIN/AMS;SQ;;;10-9-2014;N;DPS
3;493354;19-8-2014;1.067,54;FLIGHT;Vliegticket;6,18463E+12;13-1-2014;285SFDM;AMS/SIN/SYD/SIN/AMS;SQ;;;30-9-2014;N;SYD
3;493354;19-8-2014;1.067,54;FLIGHT;Vliegticket;6,18463E+12;13-1-2014;285SFDM;AMS/SIN/SYD/SIN/AMS;SQ;;;30-9-2014;N;SYD
3;493354;19-8-2014;1.067,54;FLIGHT;Vliegticket;6,18463E+12;13-1-2014;285SFDM;AMS/SIN/SYD/SIN/AMS;SQ;;;30-9-2014;N;SYD
3;493354;19-8-2014;1.067,54;FLIGHT;Vliegticket;6,18463E+12;13-1-2014;285SFDM;AMS/SIN/SYD/SIN/AMS;SQ;;;30-9-2014;N;SYD
3;493368;1-9-2014;764,68;FLIGHT;Vliegticket;6,18463E+12;12-1-2014;2O69D2M;AMS/SIN/DPS/SIN/AMS;SQ;;;29-9-2014;N;DPS
3;493368;1-9-2014;764,68;FLIGHT;Vliegticket;6,18463E+12;12-1-2014;2O69D2M;AMS/SIN/DPS/SIN/AMS;SQ;;;29-9-2014;N;DPS
3;493192;2-2-2014;43,84;FLIGHT;Vliegticket;L219140L002;13-1-2014;219140L;EIN/STN/EIN;FR;;;7-2-2014;N;STN
3;493192;13-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;13-1-2014;N;
3;493451;22-4-2014;580,24;FLIGHT;Vliegticket;7,24463E+12;13-1-2014;3G8N59M;AMS/ZRH/EWR/AMS;LX;;;27-4-2014;N;EWR
3;493451;22-4-2014;580,24;FLIGHT;Vliegticket;7,24463E+12;13-1-2014;3G8N59M;AMS/ZRH/EWR/AMS;LX;;;27-4-2014;N;EWR
3;493451;22-4-2014;401,24;HOTELS;Hotel boeking;;;;;;;;26-4-2014;N;
