Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;16-12-2013;5:33:02;;;;;;;;;;;;;
Selectie;Factuurdatum;van;15-12-2013;Tot en met;15-12-2013;;;;;;;;;;
3;486825;19-7-2014;707,39;FLIGHT;Vliegticket;6,03463E+12;15-12-2013;6B6AAWM;AMS/FRA/CMB/FCO/AMS;UL;;;9-8-2014;N;CMB
3;486825;19-7-2014;853,85;FLIGHT;Vliegticket;6,03463E+12;15-12-2013;6B6AAWM;AMS/FRA/CMB/FCO/AMS;UL;;;9-8-2014;N;CMB
3;486825;14-12-2013;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;14-12-2013;N;
3;486825;14-12-2013;106;OVERIGE;Boekingskosten;;;;;;;;14-12-2013;N;
3;486859;16-12-2013;730,04;FLIGHT;Vliegticket;1,76463E+12;15-12-2013;6FTCDAM;AMS/DXB/BKK/DXB/AMS;EK;momondo.nl;;24-2-2014;N;BKK
3;486859;15-12-2013;30;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486984;6-2-2014;95,92;FLIGHT;Vliegticket;L213510L002;15-12-2013;213510L;NRN/FAO/NRN;FR;;;9-2-2014;N;FAO
3;486984;6-2-2014;61,18;FLIGHT;Vliegticket;L213510L003;15-12-2013;213510L;NRN/FAO/NRN;FR;;;9-2-2014;N;FAO
3;486984;15-12-2013;51;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;487013;14-1-2014;137,58;FLIGHT;Vliegticket;2,35463E+12;15-12-2013;6O4OK3M;AMS/IST/AMS;TK;skyscanner.nl BNL Meta;7IfkpmXOEeOOnABQVpBGEQ;19-1-2014;N;IST
3;487013;15-12-2013;20;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486920;29-5-2014;172,41;FLIGHT;Vliegticket;L213462L002;15-12-2013;213462L;AMS/AGP/AMS;VY;;;5-6-2014;N;AGP
3;486920;29-5-2014;133,49;FLIGHT;Vliegticket;L213462L005;15-12-2013;213462L;AMS/AGP/AMS;VY;;;5-6-2014;N;AGP
3;486920;29-5-2014;133,49;FLIGHT;Vliegticket;L213462L004;15-12-2013;213462L;AMS/AGP/AMS;VY;;;5-6-2014;N;AGP
3;486920;29-5-2014;172,41;FLIGHT;Vliegticket;L213462L003;15-12-2013;213462L;AMS/AGP/AMS;VY;;;5-6-2014;N;AGP
3;486920;29-5-2014;133,49;FLIGHT;Vliegticket;L213462L006;15-12-2013;213462L;AMS/AGP/AMS;VY;;;5-6-2014;N;AGP
3;486920;15-12-2013;34,95;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486920;15-12-2013;101;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486905;22-2-2014;199,9;FLIGHT;Vliegticket;L213454L002;15-12-2013;213454L;EIN/MLA/EIN;FR;;;1-3-2014;N;MLA
3;486905;15-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486905;15-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486938;26-7-2014;526,48;FLIGHT;Vliegticket;5,89463E+12;15-12-2013;6MGN9NM;BRU/EWR/BRU;9W;skyscanner.nl BNL Meta;XReRTGWfEeOxLQBQVpAoHw;5-8-2014;N;EWR
3;486938;26-7-2014;526,48;FLIGHT;Vliegticket;5,89463E+12;15-12-2013;6MGN9NM;BRU/EWR/BRU;9W;skyscanner.nl BNL Meta;XReRTGWfEeOxLQBQVpAoHw;5-8-2014;N;EWR
3;486938;15-12-2013;12;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486938;15-12-2013;60;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;487010;16-1-2014;447,59;FLIGHT;Vliegticket;1,26463E+12;15-12-2013;6ONFI4M;AMS/CGK/DPS;GA;skyscanner.nl BNL Meta;sL0p8GXNEeOlXwBQVpBo4g;17-1-2014;N;DPS
3;487010;15-12-2013;30;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486929;14-2-2014;871,5;FLIGHT;Vliegticket;L213468L003;15-12-2013;213468L;AMS/CUR/AMS;OR;;;3-3-2014;N;CUR
3;486929;14-2-2014;871,5;FLIGHT;Vliegticket;L213468L002;15-12-2013;213468L;AMS/CUR/AMS;OR;;;3-3-2014;N;CUR
3;486929;15-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486929;15-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486872;13-3-2014;903,32;FLIGHT;Vliegticket;1,76463E+12;15-12-2013;6H8ZG4M;AMS/DXB/JNB/PLZ/JNB;EK;;;22-3-2014;N;PLZ
3;486872;15-12-2013;54,11;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486968;21-2-2014;114;AUTOHUUR;Autohuur;;;ES38803;;;;;28-2-2014;N;
3;486968;21-2-2014;509;FLIGHT;Vliegticket;L213491L006;15-12-2013;213491L;AMS/SPC/LPA/AMS;HV;;;1-3-2014;N;SPC
3;486968;21-2-2014;509;FLIGHT;Vliegticket;L213491L007;15-12-2013;213491L;AMS/SPC/LPA/AMS;HV;;;1-3-2014;N;SPC
3;486968;21-2-2014;267,54;HOTELS;Hotel boeking;;;;;;;;28-2-2014;N;
3;486968;15-12-2013;121,82;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;2-3-2014;N;
3;486968;21-2-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;21-2-2014;N;
3;486968;15-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486904;7-8-2014;84,24;FLIGHT;Vliegticket;3,74634E+11;15-12-2013;6KUOIZM;DCA/MCO;US;;;7-8-2014;N;MCO
3;486904;7-8-2014;84,24;FLIGHT;Vliegticket;3,74634E+11;15-12-2013;6KUOIZM;DCA/MCO;US;;;7-8-2014;N;MCO
3;486904;15-12-2013;43;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;487022;22-2-2014;372,54;FLIGHT;Vliegticket;9,96463E+12;15-12-2013;6PKUABM;AMS/MAD/TFN/MAD/AMS;UX;;;1-3-2014;N;TFN
3;487022;22-2-2014;372,54;FLIGHT;Vliegticket;9,96463E+12;15-12-2013;6PKUABM;AMS/MAD/TFN/MAD/AMS;UX;;;1-3-2014;N;TFN
3;487022;22-2-2014;372,54;FLIGHT;Vliegticket;9,96463E+12;15-12-2013;6PKUABM;AMS/MAD/TFN/MAD/AMS;UX;;;1-3-2014;N;TFN
3;487022;22-2-2014;372,54;FLIGHT;Vliegticket;9,96463E+12;15-12-2013;6PKUABM;AMS/MAD/TFN/MAD/AMS;UX;;;1-3-2014;N;TFN
3;487022;15-12-2013;55;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486955;8-7-2014;984,84;FLIGHT;Vliegticket;4,74634E+11;15-12-2013;6MPC35M;AMS/LIS/SSA/LIS/AMS;TP;;;19-7-2014;N;SSA
3;486955;8-7-2014;984,84;FLIGHT;Vliegticket;4,74634E+11;15-12-2013;6MPC35M;AMS/LIS/SSA/LIS/AMS;TP;;;19-7-2014;N;SSA
3;486955;15-12-2013;142,2;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;20-7-2014;N;
3;486955;15-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486955;15-12-2013;79;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486979;10-1-2014;202,42;FLIGHT;Vliegticket;6,24463E+12;15-12-2013;6NTELKM;AMS/SAW/IKA/SAW/AMS;PC;skyscanner.nl BNL Meta;qQqKwGW7EeOSfQBQVpB-MQ;28-3-2014;N;IKA
3;486979;15-12-2013;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486979;15-12-2013;30;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486960;9-2-2014;177,56;FLIGHT;Vliegticket;L213481L002;15-12-2013;213481L;NRN/TFS/NRN;FR;;;16-2-2014;N;TFS
3;486960;9-2-2014;132,58;FLIGHT;Vliegticket;L213481L003;15-12-2013;213481L;NRN/TFS/NRN;FR;;;16-2-2014;N;TFS
3;486960;15-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;487012;3-7-2014;526,48;FLIGHT;Vliegticket;5,89463E+12;15-12-2013;6N95HHM;BRU/EWR/BRU;9W;skyscanner.nl BNL Meta;;26-7-2014;N;EWR
3;487012;3-7-2014;526,48;FLIGHT;Vliegticket;5,89463E+12;15-12-2013;6N95HHM;BRU/EWR/BRU;9W;skyscanner.nl BNL Meta;;26-7-2014;N;EWR
3;487012;3-7-2014;526,48;FLIGHT;Vliegticket;5,89463E+12;15-12-2013;6N95HHM;BRU/EWR/BRU;9W;skyscanner.nl BNL Meta;;26-7-2014;N;EWR
3;487012;3-7-2014;526,48;FLIGHT;Vliegticket;5,89463E+12;15-12-2013;6N95HHM;BRU/EWR/BRU;9W;skyscanner.nl BNL Meta;;26-7-2014;N;EWR
3;487012;15-12-2013;24;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;487012;15-12-2013;120;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486926;27-12-2013;302,16;FLIGHT;Vliegticket;7,44634E+11;15-12-2013;6LSWJLM;AMS/FLR/AMS;KL;;;4-1-2014;N;FLR
3;486926;27-12-2013;302,16;FLIGHT;Vliegticket;7,44634E+11;15-12-2013;6LSWJLM;AMS/FLR/AMS;KL;;;4-1-2014;N;FLR
3;486926;27-12-2013;302,16;FLIGHT;Vliegticket;7,44634E+11;15-12-2013;6LSWJLM;AMS/FLR/AMS;KL;;;4-1-2014;N;FLR
3;486926;15-12-2013;46,5;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486991;15-1-2014;839,05;FLIGHT;Vliegticket;7,44634E+11;15-12-2013;6N8ZE4M;AMS/BKK/AMS;KL;;;30-1-2014;N;BKK
3;486991;15-1-2014;54,27;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;31-1-2014;N;
3;486991;15-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;487005;21-7-2014;278,21;FLIGHT;Vliegticket;A6OMVZNM002;15-12-2013;6OMVZNM;AMS/MUC/TLV/MUC/AMS;LH;;;6-8-2014;N;TLV
3;487005;21-7-2014;278,21;FLIGHT;Vliegticket;A6OMVZNM004;15-12-2013;6OMVZNM;AMS/MUC/TLV/MUC/AMS;LH;;;6-8-2014;N;TLV
3;487005;21-7-2014;278,21;FLIGHT;Vliegticket;A6OMVZNM006;15-12-2013;6OMVZNM;AMS/MUC/TLV/MUC/AMS;LH;;;6-8-2014;N;TLV
3;487005;21-7-2014;278,21;FLIGHT;Vliegticket;A6OMVZNM003;15-12-2013;6OMVZNM;AMS/MUC/TLV/MUC/AMS;LH;;;6-8-2014;N;TLV
3;487005;21-7-2014;278,21;FLIGHT;Vliegticket;A6OMVZNM005;15-12-2013;6OMVZNM;AMS/MUC/TLV/MUC/AMS;LH;;;6-8-2014;N;TLV
3;487005;15-12-2013;34,95;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;487005;15-12-2013;63,5;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486889;21-12-2013;608,79;FLIGHT;Vliegticket;7,44634E+11;15-12-2013;6JQBPTM;AMS/CDG/BES/CDG/AMS;KL;;;30-12-2013;N;BES
3;486889;15-12-2013;29,5;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486849;11-1-2014;154,58;FLIGHT;Vliegticket;1,47463E+12;15-12-2013;6EBLYQM;AMS/CMN/AMS;AT;Skyscanner - Mobile apps;9cXEpmUREeODNwBQVpBWKw;26-1-2014;N;CMN
3;486849;15-12-2013;30;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486882;26-1-2014;629,2;FLIGHT;Vliegticket;7,14634E+11;15-12-2013;6JK6YIM;AMS/FRA/ADD/FRA/AMS;ET;;;4-2-2014;N;ADD
3;486882;26-1-2014;629,2;FLIGHT;Vliegticket;7,14634E+11;15-12-2013;6JK6YIM;AMS/FRA/ADD/FRA/AMS;ET;;;4-2-2014;N;ADD
3;486882;15-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486945;29-6-2014;604,28;FLIGHT;Vliegticket;7,74634E+11;15-12-2013;6LWIA4M;BRU/CAI/DAR/CAI/BRU;MS;skyscanner.nl BNL Meta;QvqmbGWhEeO78wBQVpB-Mg;12-8-2014;N;DAR
3;486941;20-7-2014;654,28;FLIGHT;Vliegticket;7,74634E+11;15-12-2013;6MJBOYM;BRU/CAI/DAR/CAI/BRU;MS;skyscanner.nl BNL Meta;QvqmbGWhEeO78wBQVpB-Mg;12-8-2014;N;DAR
3;486941;15-12-2013;7;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486945;15-12-2013;7;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486941;15-12-2013;30;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486945;15-12-2013;30;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486901;27-4-2014;146,3;FLIGHT;Vliegticket;L213452L004;15-12-2013;213452L;AMS/LGW/AMS;U2;;;3-5-2014;N;LGW
3;486901;27-4-2014;146,3;FLIGHT;Vliegticket;L213452L002;15-12-2013;213452L;AMS/LGW/AMS;U2;;;3-5-2014;N;LGW
3;486901;27-4-2014;112,72;FLIGHT;Vliegticket;L213452L003;15-12-2013;213452L;AMS/LGW/AMS;U2;;;3-5-2014;N;LGW
3;486901;27-4-2014;112,72;FLIGHT;Vliegticket;L213452L005;15-12-2013;213452L;AMS/LGW/AMS;U2;;;3-5-2014;N;LGW
3;486901;15-12-2013;94,35;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486895;7-1-2014;609,38;FLIGHT;Vliegticket;1,25463E+12;15-12-2013;6J665JM;AMS/LGW/TPA/LGW/AMS;BA;;;14-1-2014;N;TPA
3;486895;15-12-2013;49,95;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;15-1-2014;N;
3;486895;15-12-2013;42,72;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486999;9-2-2014;104,87;FLIGHT;Vliegticket;6,57463E+12;15-12-2013;6OKN3OM;AMS/RIX/SVO;BT;skyscanner.nl BNL Meta;ivBz0GXDEeO-GgBQVpB-NA;10-2-2014;N;SVO
3;486999;15-12-2013;20;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486862;17-12-2013;144;FLIGHT;Vliegticket;2,35463E+12;15-12-2013;6G62NFM;TZX/SAW/AMS;TK;;;17-12-2013;N;AMS
3;486862;17-12-2013;129;FLIGHT;Vliegticket;2,35463E+12;15-12-2013;6G62NFM;TZX/SAW/AMS;TK;;;17-12-2013;N;AMS
3;486862;17-12-2013;144;FLIGHT;Vliegticket;2,35463E+12;15-12-2013;6G62NFM;TZX/SAW/AMS;TK;;;17-12-2013;N;AMS
3;486862;15-12-2013;20,97;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486862;15-12-2013;46,5;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486858;19-1-2014;632,82;FLIGHT;Vliegticket;2,20463E+12;15-12-2013;6D46NIM;AMS/FRA/YOW/EWR/AMS;LH;;;25-1-2014;N;YOW
3;486858;15-12-2013;32;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486990;21-8-2014;693,16;FLIGHT;Vliegticket;5,55463E+12;15-12-2013;6NMHVOM;AMS/SVO/ULN/SVO/AMS;SU;momondo.nl;;20-9-2014;N;ULN
3;486990;21-8-2014;693,16;FLIGHT;Vliegticket;5,55463E+12;15-12-2013;6NMHVOM;AMS/SVO/ULN/SVO/AMS;SU;momondo.nl;;20-9-2014;N;ULN
3;486990;15-12-2013;60;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486917;1-5-2014;234,43;FLIGHT;Vliegticket;7,44634E+11;15-12-2013;6K2RCRM;AMS/ATH/AMS;KL;;;16-5-2014;N;ATH
3;486917;1-5-2014;234,43;FLIGHT;Vliegticket;7,44634E+11;15-12-2013;6K2RCRM;AMS/ATH/AMS;KL;;;16-5-2014;N;ATH
3;486917;15-12-2013;40,99;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;17-5-2014;N;
3;486917;15-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486917;1-5-2014;67,73;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;17-5-2014;N;
3;486917;15-12-2013;38;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486868;16-5-2014;208,36;FLIGHT;Vliegticket;L213420L003;15-12-2013;213420L;AMS/AGP/AMS;VY;;;30-5-2014;N;AGP
3;486868;16-5-2014;208,36;FLIGHT;Vliegticket;L213420L002;15-12-2013;213420L;AMS/AGP/AMS;VY;;;30-5-2014;N;AGP
3;486868;15-12-2013;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486868;15-12-2013;53;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486952;27-12-2013;258,95;FLIGHT;Vliegticket;L213478L002;15-12-2013;213478L;MAD/RTM/MAD;HV;;;6-1-2014;N;RTM
3;486952;15-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;487017;5-2-2014;865,33;FLIGHT;Vliegticket;8,34634E+11;15-12-2013;6N2WZIM;DUS/FRA/JNB/PLZ/JNB/MUC/DUS;SA;;;1-7-2014;N;PLZ
3;487017;15-12-2013;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;487017;15-12-2013;67,48;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;2-7-2014;N;
3;487017;15-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486880;9-7-2014;2.374,69;FLIGHT;Vliegticket;1,25463E+12;15-12-2013;6JA52HM;AMS/LHR/ICN/LHR/AMS;BA;;;12-8-2014;N;ICN
3;486880;9-7-2014;2.374,69;FLIGHT;Vliegticket;1,25463E+12;15-12-2013;6JA52HM;AMS/LHR/ICN/LHR/AMS;BA;;;12-8-2014;N;ICN
3;486880;15-12-2013;58;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486893;11-1-2014;163,95;FLIGHT;Vliegticket;L213442L002;15-12-2013;213442L;AMS/AGP/AMS;HV;;;24-1-2014;N;AGP
3;486893;15-12-2013;37;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486896;2-1-2014;868,98;FLIGHT;Vliegticket;6,03463E+12;15-12-2013;6KHOGFM;BRU/LHR/CMB/FCO/BRU;UL;;;14-1-2014;N;CMB
3;486896;2-1-2014;868,98;FLIGHT;Vliegticket;6,03463E+12;15-12-2013;6KHOGFM;BRU/LHR/CMB/FCO/BRU;UL;;;14-1-2014;N;CMB
3;486896;2-1-2014;868,98;FLIGHT;Vliegticket;6,03463E+12;15-12-2013;6KHOGFM;BRU/LHR/CMB/FCO/BRU;UL;;;14-1-2014;N;CMB
3;486896;2-1-2014;868,98;FLIGHT;Vliegticket;6,03463E+12;15-12-2013;6KHOGFM;BRU/LHR/CMB/FCO/BRU;UL;;;14-1-2014;N;CMB
3;486896;15-12-2013;244,24;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;15-1-2014;N;
3;486896;15-12-2013;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;15-12-2013;N;
3;486896;2-1-2014;162,01;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;15-1-2014;N;
3;486896;15-12-2013;85;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486903;16-12-2013;248,04;FLIGHT;Vliegticket;2,20438E+12;15-12-2013;6KIWMAM;AMS/MUC/AMS;LH;;;18-12-2013;N;MUC
3;486903;16-12-2013;740;HOTELS;Hotel boeking;;;;;;;;18-12-2013;N;
3;486903;15-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486891;22-12-2013;284,78;FLIGHT;Vliegticket;9,96463E+12;15-12-2013;6JTCAHM;AMS/MAD/AMS;UX;;;26-12-2013;N;MAD
3;486891;22-12-2013;284,78;FLIGHT;Vliegticket;9,96463E+12;15-12-2013;6JTCAHM;AMS/MAD/AMS;UX;;;26-12-2013;N;MAD
3;486891;22-12-2013;284,78;FLIGHT;Vliegticket;9,96463E+12;15-12-2013;6JTCAHM;AMS/MAD/AMS;UX;;;26-12-2013;N;MAD
3;486891;22-12-2013;172,75;HOTELS;Hotel boeking;;;;;;;;26-12-2013;N;
3;486891;22-12-2013;167,38;HOTELS;Hotel boeking;;;;;;;;26-12-2013;N;
3;486891;15-12-2013;25;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486925;24-4-2014;47,74;FLIGHT;Vliegticket;L213465L002;15-12-2013;213465L;DPS/KUL;AK;;;24-4-2014;N;KUL
3;486922;26-4-2014;378,28;FLIGHT;Vliegticket;2,32463E+12;15-12-2013;6LX4IMM;KUL/AMS;MH;;;27-4-2014;N;AMS
3;486922;15-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
3;486925;15-12-2013;39,5;OVERIGE;Boekingskosten;;;;;;;;15-12-2013;N;
