Omzet per relatie / boekingstype;;;;;;;;;;;;;;;
Created on;8-1-2014;5:20:03;;;;;;;;;;;;;
Selectie;Factuurdatum;van;7-1-2014;Tot en met;7-1-2014;;;;;;;;;;
3;491114;7-1-2014;50,24;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491448;16-1-2014;108,95;FLIGHT;Vliegticket;L217780L002;7-1-2014;217780L;EIN/AGP/EIN;HV;;;19-1-2014;N;AGP
3;491448;16-1-2014;108,95;FLIGHT;Vliegticket;L217780L003;7-1-2014;217780L;EIN/AGP/EIN;HV;;;19-1-2014;N;AGP
3;491448;7-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491448;16-1-2014;21,73;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;20-1-2014;N;
3;491448;7-1-2014;51;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491224;16-2-2014;934,08;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8C9JXCM;AMS/DEL/AMS;KL;;;23-2-2014;N;DEL
3;491224;16-2-2014;934,08;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8C9JXCM;AMS/DEL/AMS;KL;;;23-2-2014;N;DEL
3;491219;16-2-2014;934,08;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8FBLQMM;AMS/DEL/AMS;KL;;;21-2-2014;N;DEL
3;491219;16-2-2014;934,08;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8FBLQMM;AMS/DEL/AMS;KL;;;21-2-2014;N;DEL
3;491219;7-1-2014;52;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491224;7-1-2014;52;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491163;13-4-2014;65,95;FLIGHT;Vliegticket;L217553L002;7-1-2014;217553L;RTM/MAD;HV;;;13-4-2014;N;MAD
3;491163;7-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491375;13-1-2014;91,78;FLIGHT;Vliegticket;L217751L002;7-1-2014;217751L;CRL/BGY/CRL;FR;;;13-1-2014;N;BGY
3;491375;13-1-2014;91,78;FLIGHT;Vliegticket;L217751L003;7-1-2014;217751L;CRL/BGY/CRL;FR;;;13-1-2014;N;BGY
3;491375;7-1-2014;51;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491470;7-2-2014;121,83;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8PH8ZSM;AMS/MUC/AMS;KL;skyscanner.nl BNL Meta;NcDmLnfoEeOswQBQVphBvw;9-2-2014;N;MUC
3;491470;7-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491428;25-7-2014;245,85;FLIGHT;Vliegticket;2,20438E+12;7-1-2014;8OI5QXM;AMS/FRA/SPU/VIE/AMS;LH;;;3-8-2014;N;SPU
3;491428;25-7-2014;245,85;FLIGHT;Vliegticket;2,20438E+12;7-1-2014;8OI5QXM;AMS/FRA/SPU/VIE/AMS;LH;;;3-8-2014;N;SPU
3;491428;7-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491428;7-1-2014;16;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;490839;30-5-2014;187;FLIGHT;Vliegticket;A8BQK2SM012;7-1-2014;8BQK2SM;AMS/ARN/AMS;SK;;;1-6-2014;N;ARN
3;490839;6-1-2014;0;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;2-6-2014;W;
3;490839;6-1-2014;43,56;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;W;
3;491430;24-7-2014;129,09;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8OMISHM;AMS/FCO/AMS;KL;;;7-8-2014;N;FCO
3;491430;24-7-2014;129,09;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8OMISHM;AMS/FCO/AMS;KL;;;7-8-2014;N;FCO
3;491430;24-7-2014;129,09;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8OMISHM;AMS/FCO/AMS;KL;;;7-8-2014;N;FCO
3;491430;7-1-2014;43,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491211;2-2-2014;1.447,47;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8DXQLXM;AMS/SFO/AMS;KL;;;9-2-2014;N;SFO
3;491211;7-1-2014;52;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491307;31-1-2014;877,44;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8KOMW7M;AMS/LIM/AMS;KL;;;16-2-2014;N;LIM
3;491307;7-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491307;7-1-2014;32,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491333;28-1-2014;854,46;FLIGHT;Vliegticket;8,34634E+11;7-1-2014;8MCGQSM;AMS/FRA/JNB/CPT/JNB/FRA/AMS;SA;;;7-5-2014;N;CPT
3;491333;7-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491333;7-1-2014;66,68;REISVERZEKERING;KORTLOPENDE ANNULERINGSVERZEKE;;;;;;;;8-5-2014;N;
3;491333;7-1-2014;38,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491458;28-3-2014;501,12;FLIGHT;Vliegticket;A8PFI68M002;7-1-2014;8PFI68M;AMS/AUA/AMS;OR;skyscanner.nl BNL Meta;zQ--7HfeEeOI0ABQVpgUVQ;26-4-2014;N;AUA
3;491458;28-3-2014;15;FLIGHT;Vliegticket;A8PFI68M005;7-1-2014;8PFI68M;AMS/AUA/AMS;OR;skyscanner.nl BNL Meta;zQ--7HfeEeOI0ABQVpgUVQ;26-4-2014;N;AUA
3;491458;28-3-2014;501,12;FLIGHT;Vliegticket;A8PFI68M003;7-1-2014;8PFI68M;AMS/AUA/AMS;OR;skyscanner.nl BNL Meta;zQ--7HfeEeOI0ABQVpgUVQ;26-4-2014;N;AUA
3;491458;28-3-2014;464,12;FLIGHT;Vliegticket;A8PFI68M004;7-1-2014;8PFI68M;AMS/AUA/AMS;OR;skyscanner.nl BNL Meta;zQ--7HfeEeOI0ABQVpgUVQ;26-4-2014;N;AUA
3;491458;7-1-2014;70;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491301;9-1-2014;89,7;FLIGHT;Vliegticket;7,24463E+12;7-1-2014;8J2B3DM;GVA/LHR;LX;skyscanner.nl BNL Meta;c5dcpnezEeOAiQBQVpBWKw;9-1-2014;N;LHR
3;491301;7-1-2014;9,2;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491358;6-6-2014;129,84;FLIGHT;Vliegticket;8,24634E+11;7-1-2014;8ML64EM;BRU/PRG/BRU;SN;skyscanner.nl BNL Meta;2AjpjHfJEeOXEgBQVpAnAA;9-6-2014;N;PRG
3;491358;6-6-2014;129,84;FLIGHT;Vliegticket;8,24634E+11;7-1-2014;8ML64EM;BRU/PRG/BRU;SN;skyscanner.nl BNL Meta;2AjpjHfJEeOXEgBQVpAnAA;9-6-2014;N;PRG
3;491358;7-1-2014;19,81;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491295;12-1-2014;435,9;FLIGHT;Vliegticket;2,20463E+12;7-1-2014;8IYHJUM;DUS/WAW/DUS;LH;;;14-1-2014;N;WAW
3;491295;7-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491447;15-1-2014;255,17;FLIGHT;Vliegticket;6,28463E+12;7-1-2014;8OWFDSM;AMS/MSQ/AMS;B2;;;22-1-2014;N;MSQ
3;491447;7-1-2014;8,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491325;11-4-2014;146,62;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8LSP7WM;AMS/EDI/AMS;KL;skyscanner.nl BNL Meta;JfHVPne-EeOC5ABQVpArCA;20-4-2014;N;EDI
3;491325;11-4-2014;146,62;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8LSP7WM;AMS/EDI/AMS;KL;skyscanner.nl BNL Meta;JfHVPne-EeOC5ABQVpArCA;20-4-2014;N;EDI
3;491325;11-4-2014;146,62;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8LSP7WM;AMS/EDI/AMS;KL;skyscanner.nl BNL Meta;JfHVPne-EeOC5ABQVpArCA;20-4-2014;N;EDI
3;491325;11-4-2014;146,62;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8LSP7WM;AMS/EDI/AMS;KL;skyscanner.nl BNL Meta;JfHVPne-EeOC5ABQVpArCA;20-4-2014;N;EDI
3;491325;7-1-2014;30;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491228;7-7-2014;59,15;FLIGHT;Vliegticket;L217633L002;7-1-2014;217633L;EIN/GRO;FR;;;7-7-2014;N;GRO
3;491228;7-1-2014;16;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491193;2-4-2014;464,01;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8C4Y3ZM;AMS/HAJ/AMS;KL;;;2-4-2014;N;HAJ
3;491193;7-1-2014;15,82;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491442;27-5-2014;61,19;FLIGHT;Vliegticket;L217776L002;7-1-2014;217776L;EIN/PSA;FR;;;27-5-2014;N;PSA
3;491442;7-1-2014;16;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491402;12-2-2014;260,32;FLIGHT;Vliegticket;A8NFHNEM002;7-1-2014;8NFHNEM;AMS/ATH/AMS;KL;;;18-2-2014;N;ATH
3;491402;12-2-2014;260,32;FLIGHT;Vliegticket;A8NFHNEM003;7-1-2014;8NFHNEM;AMS/ATH/AMS;KL;;;18-2-2014;N;ATH
3;491402;7-1-2014;16;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491471;7-2-2014;53,3;FLIGHT;Vliegticket;L217786L002;7-1-2014;217786L;AMS/ARN;DY;;;7-2-2014;N;ARN
3;491471;7-2-2014;53,3;FLIGHT;Vliegticket;L217786L003;7-1-2014;217786L;AMS/ARN;DY;;;7-2-2014;N;ARN
3;491474;8-2-2014;102,45;FLIGHT;Vliegticket;1,17463E+12;7-1-2014;8PUAMKM;ARN/KRN;SK;;;8-2-2014;N;KRN
3;491474;8-2-2014;102,45;FLIGHT;Vliegticket;1,17463E+12;7-1-2014;8PUAMKM;ARN/KRN;SK;;;8-2-2014;N;KRN
3;491479;16-2-2014;161,71;FLIGHT;Vliegticket;1,17463E+12;7-1-2014;8OBQ4SM;TOS/OSL/AMS;SK;;;16-2-2014;N;AMS
3;491479;16-2-2014;161,71;FLIGHT;Vliegticket;1,17463E+12;7-1-2014;8OBQ4SM;TOS/OSL/AMS;SK;;;16-2-2014;N;AMS
3;491471;7-1-2014;33,13;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491474;7-1-2014;19,42;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491479;7-1-2014;21,26;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491473;21-1-2014;252,32;FLIGHT;Vliegticket;2,20438E+12;7-1-2014;8PQ2BDM;AMS/MUC/ADB/MUC/AMS;LH;skyscanner.nl BNL Meta;6e1sJHfWEeOGVgBQVpB-NA;26-1-2014;N;ADB
3;491473;7-1-2014;12,05;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491165;9-1-2014;884,58;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8BVMV5M;AMS/PBM/CUR/AMS;KL;skyscanner.nl BNL Meta;_L57aneJEeOLoQBQVpB-Mw;19-1-2014;N;PBM
3;491165;7-1-2014;9;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491165;7-1-2014;17,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491055;18-7-2014;298,33;FLIGHT;Vliegticket;8,24634E+11;7-1-2014;772EMLM;BRU/AGP/BRU;SN;;;31-7-2014;N;AGP
3;491055;18-7-2014;298,33;FLIGHT;Vliegticket;8,24634E+11;7-1-2014;772EMLM;BRU/AGP/BRU;SN;;;31-7-2014;N;AGP
3;491055;18-7-2014;298,33;FLIGHT;Vliegticket;8,24634E+11;7-1-2014;772EMLM;BRU/AGP/BRU;SN;;;31-7-2014;N;AGP
3;491055;18-7-2014;298,33;FLIGHT;Vliegticket;8,24634E+11;7-1-2014;772EMLM;BRU/AGP/BRU;SN;;;31-7-2014;N;AGP
3;491055;18-7-2014;298,33;FLIGHT;Vliegticket;8,24634E+11;7-1-2014;772EMLM;BRU/AGP/BRU;SN;;;31-7-2014;N;AGP
3;491055;18-7-2014;0;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;18-7-2014;W;
3;491055;6-1-2014;-171;OVERIGE;Boekingskosten;;;;;;;;6-1-2014;W;
3;485803;20-12-2013;0;FLIGHT;Vliegticket;2,35435E+12;9-12-2013;2SUFKKM;EBL/IST/BRU/IST/EBL;TK;;;4-2-2014;W;BRU
3;485803;24-1-2014;0;FLIGHT;Vliegticket;2,35464E+12;31-12-2013;2SUFKKM;EBL/IST/BRU/IST/EBL;TK;;;4-2-2014;W;BRU
3;485803;27-1-2014;30;FLIGHT;Vliegticket;2,35464E+12;7-1-2014;2SUFKKM;EBL/IST/BRU/IST/EBL;TK;;;4-2-2014;N;BRU
3;485803;9-12-2013;50;OVERIGE;Boekingskosten;;;;;;;;9-12-2013;W;
3;491109;28-1-2014;404,07;FLIGHT;Vliegticket;8,81463E+12;7-1-2014;755JFNM;BKK/FRA/AMS;DE;;;28-1-2014;N;AMS
3;491109;7-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491109;7-1-2014;21;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491230;19-3-2014;167,95;FLIGHT;Vliegticket;L217636L002;7-1-2014;217636L;AMS/NAP/AMS;HV;;;23-3-2014;N;NAP
3;491230;7-1-2014;16;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491466;25-4-2014;524,98;FLIGHT;Vliegticket;A8PPYHAM002;7-1-2014;8PPYHAM;AMS/LHR/LAX/LHR/AMS;AA;;;14-5-2014;N;LAX
3;491466;7-1-2014;11;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491208;10-1-2014;199,84;FLIGHT;Vliegticket;2,20463E+12;7-1-2014;8D4RSEM;DUS/CDG;LH;skyscanner.nl BNL Meta;8Nr0hHeVEeOqNgBQVpAjNw;10-1-2014;N;CDG
3;491208;7-1-2014;11,13;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491455;17-1-2014;131,28;FLIGHT;Vliegticket;9,96463E+12;7-1-2014;8NX2KFM;AMS/MAD/AMS;UX;Chase.nl;2i;19-1-2014;N;MAD
3;491455;7-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491320;15-1-2014;93,07;FLIGHT;Vliegticket;1,25463E+12;7-1-2014;8LM8I9M;AMS/LGW/AMS;BA;skyscanner.nl BNL Meta;mFp69neyEeOhSABQVpB-SQ;18-1-2014;N;LGW
3;491320;7-1-2014;7,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491387;27-1-2014;1.587,77;FLIGHT;Vliegticket;6,07463E+12;7-1-2014;8N66VNM;DUS/AUH/SYD/CHC/MEL/AUH/DUS;EY;;;28-2-2014;N;CHC
3;491387;27-1-2014;1.587,77;FLIGHT;Vliegticket;6,07463E+12;7-1-2014;8N66VNM;DUS/AUH/SYD/CHC/MEL/AUH/DUS;EY;;;28-2-2014;N;CHC
3;491387;7-1-2014;13,98;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491387;7-1-2014;66;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491276;30-4-2014;148,75;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8H9GSAM;RTM/LCY/RTM;KL;;;4-5-2014;N;LCY
3;491276;7-1-2014;8,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491367;1-3-2014;473,56;FLIGHT;Vliegticket;L217749L002;7-1-2014;217749L;NRN/RAK/NRN;FR;;;8-3-2014;N;RAK
3;491367;1-3-2014;381,46;FLIGHT;Vliegticket;L217749L005;7-1-2014;217749L;NRN/RAK/NRN;FR;;;8-3-2014;N;RAK
3;491367;1-3-2014;381,46;FLIGHT;Vliegticket;L217749L004;7-1-2014;217749L;NRN/RAK/NRN;FR;;;8-3-2014;N;RAK
3;491367;1-3-2014;436,68;FLIGHT;Vliegticket;L217749L003;7-1-2014;217749L;NRN/RAK/NRN;FR;;;8-3-2014;N;RAK
3;491367;7-1-2014;27,96;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491367;7-1-2014;81;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491361;2-2-2014;623,41;FLIGHT;Vliegticket;2,32463E+12;7-1-2014;8M4N72M;AMS/KUL/BKK/KUL/AMS;MH;skyscanner.nl BNL Meta;b3ojWnfNEeO6-wBQVpgUVQ;18-2-2014;N;BKK
3;491361;2-2-2014;623,41;FLIGHT;Vliegticket;2,32463E+12;7-1-2014;8M4N72M;AMS/KUL/BKK/KUL/AMS;MH;skyscanner.nl BNL Meta;b3ojWnfNEeO6-wBQVpgUVQ;18-2-2014;N;BKK
3;491361;7-1-2014;14;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491361;7-1-2014;35;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491130;12-1-2014;221,66;FLIGHT;Vliegticket;2,20438E+12;7-1-2014;78ESLSM;AMS/FRA/BLL/FRA/AMS;LH;;;14-1-2014;N;BLL
3;491130;12-1-2014;12,14;REISVERZEKERING;KORTLOPENDE REISVERZEKERING;;;;;;;;15-1-2014;N;
3;491130;7-1-2014;8,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491292;23-1-2014;272,09;FLIGHT;Vliegticket;8,31463E+12;7-1-2014;8JF86EM;AMS/ZAG/AMS;OU;;;24-1-2014;N;ZAG
3;491292;7-1-2014;33,76;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;490551;30-1-2014;96,27;FLIGHT;Vliegticket;2,17463E+12;7-1-2014;ZFCOUOM;CEI/BKK;TG;;;30-1-2014;N;BKK
3;491171;13-2-2014;216,18;FLIGHT;Vliegticket;6,24463E+12;7-1-2014;8BGFG3M;AMS/SAW/TLV/SAW/AMS;PC;skyscanner.nl BNL Meta;GhR5VneMEeO14wBQVpAnAA;22-2-2014;N;TLV
3;491171;7-1-2014;6;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491171;7-1-2014;17,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491246;16-1-2014;671,66;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8E5J4QM;AMS/ACC/AMS;KL;skyscanner.nl BNL Meta;gnyBCHeiEeOJqwBQVpAVGg;24-2-2014;N;ACC
3;491246;7-1-2014;17,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491151;22-7-2014;976,35;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8ALPCXM;ACC/AMS/FCO/ACC;KL;;;15-8-2014;N;AMS
3;491151;7-1-2014;6,99;REISVERZEKERING;VLIEGTICKETGARANTIE IPP;;;;;;;;7-1-2014;N;
3;491151;7-1-2014;54,34;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491475;20-1-2014;617,93;FLIGHT;Vliegticket;3,74634E+11;7-1-2014;8PXPOKM;AMS/PHL/CLT/HHH/CLT/PHL/AMS;US;;;27-1-2014;N;HHH
3;491475;7-1-2014;31;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491233;27-3-2014;118,62;FLIGHT;Vliegticket;7,44634E+11;7-1-2014;8FT9QEM;AMS/LYS/AMS;KL;;;30-3-2014;N;LYS
3;491233;7-1-2014;8,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491221;27-1-2014;107,82;FLIGHT;Vliegticket;L217630L002;7-1-2014;217630L;AMS/BCN/AMS;VY;;;29-1-2014;N;BCN
3;491221;7-1-2014;38,23;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491100;16-1-2014;615,11;FLIGHT;Vliegticket;2,20463E+12;7-1-2014;72BZ4SM;AMS/IAD/ATL/ORD/AMS;LH;;;6-2-2014;N;ATL
3;491100;7-1-2014;31;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491445;26-5-2014;558,28;FLIGHT;Vliegticket;1,76463E+12;7-1-2014;8OYTAFM;AMS/DXB/CGK/DXB/AMS;EK;;;15-6-2014;N;CGK
3;491445;26-5-2014;558,28;FLIGHT;Vliegticket;1,76463E+12;7-1-2014;8OYTAFM;AMS/DXB/CGK/DXB/AMS;EK;;;15-6-2014;N;CGK
3;491445;7-1-2014;36;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491323;20-3-2014;113,5;FLIGHT;Vliegticket;2,20438E+12;7-1-2014;8LRIV3M;AMS/MUC/AMS;LH;;;22-3-2014;N;MUC
3;491323;7-1-2014;30,7;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
3;491354;9-1-2014;348,5;FLIGHT;Vliegticket;2,20438E+12;7-1-2014;8MIDWDM;AMS/MUC/AMS;LH;;;9-1-2014;N;MUC
3;491354;7-1-2014;28,5;OVERIGE;Boekingskosten;;;;;;;;7-1-2014;N;
